Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,Leaf_Area_sq_cm,Mean.Tair,Mean.Tleaf,PercCV.Tleaf,Mean.RH_R,Mean.RH_S,Mean.VpdA,Mean.VpdL,PercCV.VpdL,Mean.PARi,Mean.PARo,Mean.Ci_over_Ca,PercCV.Ci_Ca,Mean.Cond,PercCV.Cond,Leaf_Absorption,Mean.Fs,Mean.qP,Mean.Fv_Prime_over_Fm_Prime,Mean.PhiPS2,Max.ETR,Max.Fs,Max.qP,Max.Fv_Prime_over_Fm_Prime,Max.PhiPS2,Meas.Photo.atCO2R.400,Meas.CiCa.atCO2R.400,Mod.Photo.atCi.388,Mod.Photo.atCi.388.timesCiCa,Est.Photo.stomata.limit,Est.Ci.colimit,Fitted.Vcmax,Fitted.Jmax,Fitted.Rd,RMSE.DEoptim,RMSE.photo
KARE,Plot1,MatureOat,-9999,8,Top,-9999,KARE_Plot1_MatureOat_L8T_GE,1,4/10/14,2,26.57572861,25.14941902,0.013718375,57.23820725,62.9614975,1.148780236,1.009976939,8.969859201,1999.908423,15.49133167,0.844987824,16.95551351,0.322043394,33.8423876,0.828681481,787.8067749,0.587153167,0.3720754,0.220287634,-9999,-9999,-9999,-9999,-9999,17.17246792,0.747525578,16.39626269,12.47027922,3.925983462,-9999,58.76144102,-9999,1.903850965,0.138192199,3.606539386
KARE,Plot1,MatureOat,-9999,8,Top,-9999,KARE_Plot1_MatureOat_L8T_GE,2,4/10/14,2,28.96687317,28.08101501,0.025068881,51.40988083,60.16792145,1.497110395,1.397598634,1.23595188,2001.280981,15.87654896,0.825703983,18.03633665,0.402620055,11.45057021,0.828602888,789.6609619,0.633652579,0.402391597,0.258200038,-9999,-9999,-9999,-9999,-9999,21.21387402,0.720136193,32.76287694,23.75711413,9.005762813,-9999,134.6522609,-9999,1.857510896,0.041974946,1.671531266
KARE,Plot1,MatureOat,-9999,8,Top,-9999,KARE_Plot1_MatureOat_L8T_GE,3,4/10/14,2,34.48856964,35.11056442,0.014419327,36.41244965,44.61076202,3.13672588,3.233739943,0.57187542,1999.759424,12.5974596,0.710374866,39.31562416,0.216444622,3.638140175,0.828658811,776.6221924,0.630283603,0.388776637,0.249052758,-9999,-9999,-9999,-9999,-9999,22.45760344,0.510882124,58.68771545,26.19891204,32.48880341,-9999,382.9076451,-9999,-0.412991519,1.055789482,2.876151644
KARE,Plot1,Peach,-9999,2,Top,-9999,KARE_Plot1_Peach_L2T_GE,1,4/9/14,2,22.972085,22.94341707,0.021719834,37.97530603,46.2022872,1.511861686,1.50941723,3.005296033,1999.332093,22.44409859,0.738211422,9.60766713,0.233353341,18.99179252,0.898256811,903.8722687,0.48584186,0.395037759,0.194621984,207.9930833,928.7776896,0.534239434,0.433701045,0.23175892,18.88119883,0.67148137,25.58924964,18.0826164,7.506633241,351,78.17805063,163.8853979,2.215515711,0.752201991,2.834949821
KARE,Plot1,Peach,-9999,2,Top,-9999,KARE_Plot1_Peach_L2T_GE,2,4/9/14,2,26.93161011,28.02457142,0.00064969,35.01030922,40.390131,2.24101132,2.360358848,0.939538711,1999.107178,11.44595337,0.527418312,13.13049959,0.122107749,4.519880217,0.898240156,825.4801331,0.538525921,0.378812117,0.204227479,-9999,-9999,-9999,-9999,-9999,14.04292082,0.478449287,37.50485816,13.92758096,23.5772772,-9999,173.9822069,-9999,7.4001527,0.009540192,0.009540192
KARE,Plot1,Peach,-9999,4,Top,-9999,KARE_Plot1_Peach_L4T_GE,1,4/9/14,2,23.53184342,22.95404291,0.042865248,47.92193365,54.18633843,1.283720208,1.234136904,1.961482792,1999.796616,8.27564162,0.796691419,18.92588196,0.22583408,7.117872286,0.917203135,1005.371834,0.486118514,0.397998403,0.195944419,222.383276,1022.924398,0.551828,0.439475699,0.242515833,16.73913895,0.689508572,19.21101751,13.65227104,5.558746463,748,61.77190566,173.3324022,2.745225279,0.455383461,3.589486417
KARE,Plot1,Peach,-9999,4,Top,-9999,KARE_Plot1_Peach_L4T_GE,2,4/9/14,2,27.63731527,28.05789089,0.017939927,39.23517752,45.0138588,2.088367689,2.134705591,3.104369159,1999.769425,174.658823,0.694641798,32.01194331,0.153342722,19.84796869,0.917167731,931.3325195,0.555857306,0.401645546,0.225621183,252.5381321,984.7079061,0.607843553,0.452849163,0.275258846,14.73650421,0.534719721,25.87033243,12.930492,12.93984043,424,109.3137253,197.0347972,2.27965229,0.807176414,3.637396486
KARE,Plot1,Peach,-9999,4,Top,-9999,KARE_Plot1_Peach_L4T_GE,3,4/9/14,2,30.93303752,31.96877813,0.019075053,37.21198797,42.66141606,2.710925998,2.848876264,2.921655197,1998.480347,463.1084195,0.596861189,43.59337978,0.129072778,13.4716351,0.917140977,915.5399246,0.601221666,0.421307313,0.254736383,271.4020872,966.9929199,0.640027314,0.462684951,0.296152623,17.30869677,0.415130092,49.36539734,16.89472272,32.47067462,126,258.7910077,219.0132011,0.95531664,1.413935684,3.527790556
KARE,Plot1,Peach,-9999,4,Top,-9999,KARE_Plot1_Peach_L4T_GE,4,4/9/14,2,33.58131313,35.09696722,0.011651738,35.07163763,40.2815032,3.342303601,3.576127212,1.254444667,2000.192245,1615.570572,0.574086996,54.20537148,0.113671503,14.45250223,0.917149146,881.6460037,0.621232074,0.424410264,0.265325036,287.8310811,943.4384155,0.663591894,0.47276179,0.313721984,15.26950198,0.365332833,58.73909705,14.89087801,43.84821903,85,386.0707362,243.6313592,0.081405837,1.31815606,3.794782603
KARE,Plot1,PIME4,-9999,1,Bot,-9999,KARE_Plot1_PIME4_L1B_GE,1,6/25/13,2,19.39931406,24.75854329,1.464286895,75.98195866,80.3444955,0.84978606,1.317962828,1.684086339,1999.564453,1.547961541,0.526150486,35.54711063,0.114513733,19.53707896,0.87538603,1018.240775,0.463145162,0.490317405,0.229076784,235.331337,967.322347,0.499496721,0.538495742,0.269019574,17.36762739,0.42951397,38.27145668,17.81502408,20.4564326,216,117.0616013,181.6206356,-0.930326783,1.244833861,2.832330241
KARE,Plot1,PIME4,-9999,11,Top,-9999,KARE_Plot1_PIME4_L11_GE,1,6/8/15,2,30.69406573,30.65253894,0.208769875,47.94635773,51.8382899,2.129895148,2.12465539,2.034113447,1999.207153,4.155130863,0.652654172,1.627982775,0.122294046,5.663866384,0.877970638,869.9308268,0.631818988,0.483031388,0.30573053,268.3187758,869.9308268,0.631818988,0.483031388,0.30573053,-9999,-9999,-9999,-9999,-9999,-9999,-9999,293.0883691,-9999,3.792464375,8.438511173
KARE,Plot1,PIME4,-9999,12,Top,-9999,KARE_Plot1_PIME4_L12_GE,1,6/8/15,2,30.70585314,30.19611168,0.304310238,46.67686844,51.00302124,2.109444417,2.046081434,1.477630902,1998.921794,6.168773174,0.640079139,11.28236463,0.141316791,12.26088592,0.886407359,818.570109,0.757450304,0.57525308,0.435725514,386.0345691,818.570109,0.757450304,0.57525308,0.435725514,-9999,-9999,-9999,-9999,-9999,-9999,-9999,315.9649407,-9999,3.374998631,8.754870379
KARE,Plot1,PIME4,-9999,13,Top,-9999,KARE_Plot1_PIME4_L13_GE,1,6/8/15,2,30.73812771,30.10422516,0.003126905,45.59197935,50.23098119,2.132124946,2.053535094,0.883269219,2003.652039,6.983252684,0.892220799,28.86375266,0.151711261,10.29360469,0.878625309,647.6899109,0.712395491,0.38086099,0.272302564,-9999,-9999,-9999,-9999,-9999,10.44521787,0.658708336,12.67816629,6.253736422,6.424429864,-9999,84.8673781,-9999,6.254739322,1.503573264,2.681154536
KARE,Plot1,PIME4,-9999,14,Top,-9999,KARE_Plot1_PIME4_L14_GE,1,6/8/15,2,36.18703969,36.15854772,0.077738254,34.19436264,37.67260997,3.753846613,3.749131456,0.956885652,1998.715983,7.170899868,0.5042732,4.477042984,0.083140901,2.927853949,0.902173432,853.6755778,0.623775676,0.483327178,0.301742848,272.0531512,853.6755778,0.623775676,0.483327178,0.301742848,-9999,-9999,-9999,-9999,-9999,-9999,-9999,291.3709719,22.5678937,0.043360412,6.562655266
KARE,Plot1,PIME4,-9999,15,Top,-9999,KARE_Plot1_PIME4_L15_GE,1,6/8/15,2,36.25531387,36.28368886,0.21323242,34.37383016,38.35724767,3.736004678,3.740745279,0.33627986,1999.117513,7.780928612,0.46257146,2.865737079,0.095919833,4.057876115,0.883081485,787.7556356,0.747538119,0.5514894,0.412323098,363.9503116,787.7556356,0.747538119,0.5514894,0.412323098,-9999,-9999,-9999,-9999,-9999,-9999,-9999,389.7598075,-9999,2.212178851,8.905427762
KARE,Plot1,PIME4,-9999,16,Top,-9999,KARE_Plot1_PIME4_L16_GE,1,6/8/15,2,36.29584758,36.07702128,0.342628843,33.44810359,37.32367198,3.765994843,3.7299245,1.464423107,1999.024129,2.017479023,0.441764255,21.44825383,0.093877081,10.90119305,0.883337436,832.4654948,0.684194515,0.507997094,0.347241738,306.573924,832.4654948,0.684194515,0.507997094,0.347241738,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.717034,-9999,1.057456172,13.41324073
KARE,Plot1,PIME4,-9999,17,Top,-9999,KARE_Plot1_PIME4_L17_GE,1,6/8/15,2,36.29923935,36.36668243,1.234517322,33.09635162,36.72709503,3.850768361,3.862984453,3.8864457,1999.876026,5.875451088,1.014427584,41.32038572,0.084750344,9.280154401,0.864966584,702.6952393,0.466595322,0.319254686,0.149013085,-9999,-9999,-9999,-9999,-9999,5.548122904,0.656440523,3.050536817,0.018307365,3.032229451,-9999,56.61639108,-9999,4.722872427,0.042634293,3.636430671
KARE,Plot1,PIME4,-9999,2,Top,-9999,KARE_Plot1_PIME4_L2_GE,2,6/8/15,2,24.86949968,24.26896286,3.249506571,53.96659374,59.56846428,1.220119003,1.166524823,12.06490168,1999.293884,5.25874877,0.808082015,2.752517901,0.234856085,14.47041675,0.87474566,863.2754211,0.599530891,0.453924211,0.272346169,238.1493971,863.2754211,0.599530891,0.453924211,0.272346169,-9999,-9999,-9999,-9999,-9999,-9999,-9999,270.1790211,-9999,3.482631055,8.028028795
KARE,Plot1,PIME4,-9999,2,Top,-9999,KARE_Plot1_PIME4_L2T_GE,1,6/26/13,2,25.68231095,29.60093519,0.810901064,75.6827223,81.56924099,1.01475305,1.462236929,2.229236082,1999.690592,3.88472573,0.664815533,37.05977586,0.204114949,11.44243045,0.877703278,719.1178792,0.707981405,0.492755682,0.351903401,367.6444608,763.9438782,0.742730248,0.56417453,0.419031783,23.12505226,0.459820593,59.62509039,23.57327334,36.05181705,54,276.3775696,284.8743948,4.283346726,1.513520853,5.358976246
KARE,Plot1,PIME4,-9999,2,Top,-9999,KARE_Plot1_PIME4_L2T_GE,2,6/26/13,2,32.83357525,34.02551985,0.640036389,58.34307194,64.9912076,1.92265916,2.09813746,5.421514124,1999.820465,4.058742136,0.76548059,34.66998237,0.243105921,5.59372285,0.877651006,687.0498505,0.726041474,0.494650974,0.361046277,362.2010353,728.3107605,0.74867534,0.551101513,0.412601937,22.4526419,0.565269897,56.57068273,27.45087696,29.11980577,67,365.6118446,297.4744492,4.089163816,1.663663935,5.660892674
KARE,Plot1,PIME4,-9999,3,Top,-9999,KARE_Plot1_PIME4_L3_GE,1,6/8/15,2,25.46756426,24.87931951,0.140525445,59.82963054,63.22813797,1.145397044,1.089567124,8.073359732,2000.143229,4.30310901,0.781787234,1.946735769,0.154911665,2.433249234,0.851754454,665.5679932,0.748055925,0.49026487,0.367278533,312.8514414,665.5679932,0.748055925,0.49026487,0.367278533,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242.7096899,-9999,2.266509178,6.865078106
KARE,Plot1,PIME4,-9999,3,Top,-9999,KARE_Plot1_PIME4_L3T_GE,1,6/26/13,2,21.2563565,26.15458471,0.652681438,77.60287684,81.75727567,0.869415056,1.332268905,1.450949089,1999.889382,2.922371518,0.64797908,46.62239397,0.120259026,11.92867362,0.836666448,860.3448486,0.432383306,0.434377315,0.190282784,208.0705698,805.7417196,0.517537612,0.480685521,0.248768827,18.27783944,0.390995305,49.22255012,18.01087251,31.21167761,89,174.7659942,175.3337142,1.837218992,2.107275398,3.362112826
KARE,Plot1,PIME4,-9999,3,Top,-9999,KARE_Plot1_PIME4_L3T_GE,2,6/26/13,2,24.53929138,28.73712497,0.323425279,77.76168823,82.43953451,0.953482869,1.410690391,2.48911847,1999.741021,3.590162939,0.643552345,34.83281135,0.157127607,7.715106182,0.836656101,740.0684747,0.551896584,0.422433724,0.236062445,237.0641482,719.0878754,0.613521915,0.461831117,0.283359678,19.51245031,0.429402443,49.38355788,19.58499817,29.7985597,88,204.7431493,179.4912743,0.930970099,1.400158386,4.467755565
KARE,Plot1,PIME4,-9999,3,Top,-9999,KARE_Plot1_PIME4_L3T_GE,3,6/26/13,2,27.60319667,30.77907308,0.491401388,70.53978899,76.07180701,1.246762426,1.635087279,4.528795297,1999.486477,4.359976398,0.722627222,24.14725277,0.193293558,18.5309198,0.836613376,684.4106717,0.596724155,0.411094863,0.248907738,252.6582756,671.7725373,0.659924574,0.457893709,0.302187843,20.39904967,0.560801069,43.45147243,22.97521257,20.47625986,57,211.6480944,194.5860259,1.503262275,0.854796194,3.698684545
KARE,Plot1,PIME4,-9999,4,Top,-9999,KARE_Plot1_PIME4_L4_GE,1,6/8/15,2,25.60863749,24.71064313,0.534301672,57.59072367,62.41380564,1.152610626,1.067769256,7.208752736,1999.563477,33.79113197,0.786084007,0.848182807,0.228122359,3.000595808,0.881232951,981.1720173,0.706946397,0.526020975,0.372218941,327.9395265,981.1720173,0.706946397,0.526020975,0.372218941,-9999,-9999,-9999,-9999,-9999,-9999,-9999,288.0485117,-9999,4.827034021,9.057671226
KARE,Plot1,PUGR2,-9999,1,Top,-9999,KARE_Plot1_Pomegranate_L1T_GE,1,4/12/14,2,23.22255096,22.98753891,0.023569786,44.0975235,47.6113945,1.477009156,1.456905466,0.518990003,2000.576611,3.363085985,0.733840192,26.22017935,0.104111198,10.4143731,0.918552742,693.4366821,0.435721003,0.316643348,0.139410101,-9999,-9999,-9999,-9999,-9999,10.34767785,0.590879534,13.19770866,8.120566785,5.077141874,-9999,40.96126525,-9999,1.333346317,0.351983408,1.527835933
KARE,Plot1,PUGR2,-9999,1,Top,-9999,KARE_Plot1_PUGR2_L1_GE,1,6/7/15,2,25.94642131,25.70982361,1.092955452,47.92126846,50.5929362,1.638432239,1.615283538,2.905184905,1999.520142,3.731490373,0.818192067,2.326060136,0.083538481,2.09682706,0.915134498,706.5241089,0.574538902,0.368144816,0.211949533,193.9174071,706.5241089,0.574538902,0.368144816,0.211949533,-9999,-9999,-9999,-9999,-9999,-9999,-9999,129.725751,18.66439759,0.308582599,3.502683775
KARE,Plot1,PUGR2,-9999,10,Top,-9999,KARE_Plot1_PUGR2_L10_GE,1,6/7/15,2,30.7900548,30.10942554,0.036377085,37.44889832,40.8453188,2.551023571,2.466569808,1.239322137,1998.826141,3.27941078,0.807268172,2.330291504,0.092087649,18.39312916,0.931676052,693.0955658,0.642221229,0.390785713,0.251319274,234.008633,693.0955658,0.642221229,0.390785713,0.251319274,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.19477672,-2.466283667,1.003682988,1.408909802
KARE,Plot1,PUGR2,-9999,3,Top,-9999,KARE_Plot1_Pomegranate_L3T_GE,1,4/12/14,2,23.21085715,22.9465766,0.047155681,47.18561697,50.3857851,1.394292583,1.371717123,1.225286472,2000.033142,25.13238859,0.742020655,24.5747196,0.101226142,10.69205792,0.898165745,894.2864381,0.320790623,0.363048184,0.118276783,141.545967,962.3746338,0.378342165,0.416844411,0.157684371,9.783147145,0.629263387,12.18750622,7.769278727,4.418227488,833,39.99674723,116.2899879,2.035110801,0.752923658,2.687304833
KARE,Plot1,PUGR2,-9999,3,Top,-9999,KARE_Plot1_Pomegranate_L3T_GE,2,4/12/14,2,25.66999388,26.07410598,0.015353413,43.57917976,47.01596737,1.792905545,1.833183302,1.849100705,1999.506546,25.70115566,0.674678062,25.70865925,0.094360519,21.39782374,0.898113726,801.4309921,0.390214557,0.337006048,0.134246122,158.2746953,916.4312337,0.436117283,0.403732179,0.176132942,10.59842232,0.545416687,19.55948025,10.49015557,9.069324675,382,72.14235495,136.3146719,1.628699864,0.874225285,2.375601364
KARE,Plot1,PUGR2,-9999,5,Top,-9999,KARE_Plot1_Pomegranate_L5T_GE,1,4/12/14,2,23.80804444,22.96959019,0.029877373,61.33540249,65.34641314,0.952043105,0.879808764,11.76133825,2000.014526,12.18778384,0.867655112,10.22893302,0.211427678,17.30522308,0.855952827,691.5370941,0.41435968,0.308347639,0.129206898,139.15712,767.7494914,0.446536593,0.363556453,0.162572713,9.847263881,0.786592525,10.11216487,8.175510106,1.936654763,907,32.69130151,97.54952928,1.497187276,1.239209842,2.34697038
KARE,Plot1,PUGR2,-9999,5,Top,-9999,KARE_Plot1_Pomegranate_L5T_GE,2,4/12/14,2,26.27319026,26.10533452,0.194262458,52.76078987,57.73331404,1.432803353,1.415913675,3.596447441,2000.623657,11.28897619,0.830311656,13.8170536,0.184153619,8.539174053,0.855896071,674.183403,0.446962834,0.31369076,0.14293553,153.4350123,754.3230184,0.486185516,0.368522381,0.179166012,10.99567841,0.737156464,12.1825074,9.063575926,3.11893147,634,46.18191338,108.5698227,1.353791335,0.585061793,2.157162975
KARE,Plot1,PUGR2,-9999,5,Top,-9999,KARE_Plot1_Pomegranate_L5T_GE,3,4/12/14,2,28.70510537,29.04868208,0.112434835,41.84278107,46.46493966,2.156299408,2.196198775,1.640176069,1999.920776,11.26626982,0.773363417,24.1550773,0.127174258,13.52442379,0.855887838,652.3558001,0.47213379,0.311090455,0.149728201,162.7391328,746.3292847,0.510533253,0.372366316,0.190180441,10.42531701,0.666070166,16.45489643,10.77198606,5.682910372,343,73.10119855,113.30584,1.123289794,0.386791857,1.869747993
KARE,Plot1,PUGR2,-9999,7,Top,-9999,KARE_Plot1_Pomegranate_L7T_GE,2,4/12/14,2,29.03600862,29.06794463,0.016998393,33.11515257,38.75974613,2.472004211,2.475698066,1.724825628,2000.499213,1996.992744,0.706624013,26.87844222,0.139610388,10.05902425,0.88501382,718.6675212,0.533210444,0.358052447,0.19346245,217.2294939,835.1272583,0.568712927,0.431264421,0.245311671,11.97662402,0.607863729,24.61009304,14.21492252,10.39517051,344,111.939686,173.7110927,2.271087771,0.954567604,3.113496274
KARE,Plot1,PUGR2,-9999,7,Top,-9999,KARE_Plot1_Pomegranate_L7T_GE,3,4/12/14,2,31.46686196,31.98711061,0.063542417,26.37231541,30.75093007,3.277557573,3.347349197,2.374564916,1999.743073,1862.833405,0.636870832,46.80263797,0.092405172,14.37656867,0.885090897,714.8708115,0.583181472,0.374965703,0.223678829,265.6496738,830.3742675,0.650502154,0.458968548,0.300278883,12.24516653,0.480921424,30.42176707,12.18043076,18.24133632,255,166.855034,191.5737741,1.977599367,0.170131964,3.013224948
KARE,Plot2,FICA,-9999,11,Top,-9999,KARE_Plot2_FICA_L11_GE,1,6/6/15,2,32.04441897,31.96086693,0.05082607,31.10852433,42.04224269,2.763194456,2.751909684,0.353395755,2000.100138,4.549761931,0.836274426,2.49224607,0.290248077,1.474588775,0.904642413,761.2122396,0.636906945,0.500853289,0.318852226,288.4570948,761.2122396,0.636906945,0.500853289,0.318852226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,263.9643265,-9999,1.842511493,7.216264001
KARE,Plot2,FICA,-9999,16,Top,-9999,KARE_Plot2_FICA_L16_GE,1,6/6/15,2,32.53285344,32.04991023,0.010779147,31.58596102,37.73786672,2.997340766,2.931524822,0.340807981,2000.037394,513.9519043,0.68078113,1.495227432,0.155275544,2.947397212,0.893847129,1033.395182,0.611574059,0.476481387,0.291303582,260.3864792,1033.395182,0.611574059,0.476481387,0.291303582,-9999,-9999,-9999,-9999,-9999,-9999,-9999,309.0762858,-9999,4.149031827,8.958543761
KARE,Plot2,FICA,-9999,17,Top,-9999,KARE_Plot2_FICA_L17_GE,1,6/6/15,2,37.35790761,38.0574557,0.02915597,23.43689156,32.75165431,4.446951482,4.57243807,0.407794265,2001.237508,32.4123745,0.724925845,2.647579058,0.196070631,1.706640292,0.889690209,1210.677083,0.516227343,0.534045434,0.275189047,244.9706985,1210.677083,0.516227343,0.534045434,0.275189047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,307.0459435,28.65364232,0.641883073,7.798467828
KARE,Plot2,FICA,-9999,7,Top,-9999,KARE_Plot2_FICA_L7_GE,1,6/6/15,2,28.24736468,27.17925644,0.174026949,41.71526972,52.08865865,1.72642734,1.611571919,3.106372479,1999.109904,2.121165752,0.871051263,2.181812218,0.384328026,2.917270339,0.896881019,817.2831828,0.620870116,0.476200565,0.295638325,265.0359073,817.2831828,0.620870116,0.476200565,0.295638325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124.7416297,-0.466366244,0.762600371,3.437884785
KARE,Plot2,FICA,-9999,8,Top,-9999,KARE_Plot2_FICA_L8_GE,1,6/6/15,2,28.31890424,27.17889786,0.036849833,40.19366709,48.37034353,1.869667389,1.746963102,1.469463702,2000.299642,481.8676046,0.830403083,3.545317348,0.277467516,10.50213754,0.904630926,810.6397298,0.631188509,0.477579509,0.301163199,272.4824267,810.6397298,0.631188509,0.477579509,0.301163199,-9999,-9999,-9999,-9999,-9999,-9999,-9999,268.1521979,-9999,1.638560458,7.339235974
KARE,Plot2,ImmatureOat,-9999,2,Top,-9999,KARE_Plot2_ImmatureOat_L2T_GE,1,4/11/14,2,20.5667394,20.05361472,0.082945556,51.62354109,63.26148775,0.854650415,0.816996991,5.680321731,1999.950657,5.097537941,0.862098443,10.73235215,0.549228165,4.562356192,0.829469413,934.5064155,0.467933916,0.43548835,0.207674143,224.1215289,911.4099121,0.578105367,0.467389351,0.270199203,26.29484645,0.773198367,31.19265345,25.89514912,5.297504327,353,78.82484313,186.7652195,1.65938393,0.505226034,3.007418126
KARE,Plot2,ImmatureOat,-9999,2,Top,-9999,KARE_Plot2_ImmatureOat_L2T_GE,2,4/11/14,2,23.48143768,23.58058484,0.172826705,51.75492223,61.89536921,1.114655194,1.123362091,4.066119212,1999.564372,6.796869278,0.810163334,14.08325354,0.410579233,6.07146441,0.829430834,882.8578966,0.546921661,0.435454975,0.241448586,236.431875,883.0363159,0.612852894,0.46513235,0.285137177,27.09911593,0.691152032,40.65594069,29.4292757,11.22666498,210,127.7800902,207.4967185,3.125148114,1.003134243,3.983521303
KARE,Plot2,ImmatureOat,-9999,3,Top,-9999,KARE_Plot2_ImmatureOat_L3T_GE,1,4/11/14,2,21.18062925,20.04528427,0.041360693,64.11858988,70.7648468,0.651162041,0.567181803,7.460426433,2000.219513,35.92206645,0.821316082,10.59180111,0.465801381,8.827206605,0.894197897,964.6775437,0.580829189,0.485438071,0.285543896,319.1826757,963.4935506,0.668149298,0.534463883,0.357104263,25.98299336,0.759565695,27.9629252,22.65251439,5.310410808,1519,74.01070967,268.1373843,2.896039754,0.433285273,8.168734515
KARE,Plot2,ImmatureOat,-9999,3,Top,-9999,KARE_Plot2_ImmatureOat_L3T_GE,2,4/11/14,2,24.17519697,23.5664143,0.078281188,59.24033991,66.6938875,0.952537125,0.898495858,8.048228752,1999.940972,77.92445628,0.780598826,17.52743137,0.39175601,23.89426084,0.894224331,912.1107585,0.601797523,0.471912874,0.289307043,341.535312,953.3359782,0.703327576,0.542640076,0.381659251,27.42615505,0.675952241,36.60436332,26.4373373,10.16702602,539,109.5193523,266.8731105,0.951691505,1.619196315,4.836257583
KARE,Plot2,ImmatureOat,-9999,5,Top,-9999,KARE_Plot2_ImmatureOat_L5T_GE,1,4/11/14,2,26.07190819,25.29057541,0.190412246,64.2511734,75.66958466,0.746913525,0.670965135,3.116909846,2000.43938,9.333398438,0.892321096,7.927382992,0.951904465,3.894875739,0.85259971,962.4636109,0.479902609,0.431576529,0.20977273,-9999,-9999,-9999,-9999,-9999,28.89139265,0.850222174,32.21456695,28.05479506,4.159771898,-9999,109.5735765,-9999,1.609615379,0.038809737,1.356129628
KARE,Plot2,ImmatureOat,-9999,5,Top,-9999,KARE_Plot2_ImmatureOat_L5T_GE,2,4/11/14,2,29.10391553,29.09640662,0.040713084,51.9111646,62.15850194,1.529873283,1.528959154,3.451494565,2001.490824,10.60126416,0.781623082,17.37472577,0.427969773,15.76047096,0.852613905,929.6371765,0.502987584,0.416315292,0.21203842,-9999,-9999,-9999,-9999,-9999,27.63912891,0.704366469,42.28311985,29.93533858,12.34778127,-9999,181.911338,-9999,1.31390884,0.476947803,1.28960339
KARE,Plot2,ImmatureOat,-9999,7,Top,-9999,KARE_Plot2_ImmatureOat_L7T_GE,1,4/11/14,2,26.00080013,24.9834621,0.335938206,64.93697453,76.52537441,0.688879146,0.591113268,34.45877344,2000.113144,9.365070403,0.896521458,8.06333799,1.269633419,35.15755829,0.902907905,1070.175018,0.517726694,0.497866176,0.261352996,291.9027361,1042.156209,0.606745995,0.532650866,0.323268335,33.26396711,0.838505913,42.7124985,36.85655796,5.855940538,314,141.0920801,256.4871169,1.683806601,2.491696004,5.096345035
KARE,Plot2,ImmatureOat,-9999,7,Top,-9999,KARE_Plot2_ImmatureOat_L7T_GE,2,4/11/14,2,29.26019993,28.98666935,0.454605689,61.45060005,71.77144928,1.120363239,1.088480216,2.629991679,2000.098144,9.361825848,0.834102644,10.49477451,0.631392092,11.04495223,0.90291164,985.04068,0.557448882,0.471631437,0.266356592,294.2177679,1006.524536,0.63079271,0.516847841,0.32611444,33.68890804,0.765102583,41.61840266,32.13853971,9.479862956,315,178.1298979,265.7733018,1.399969326,2.248704711,4.660434882
KARE,Plot2,ImmatureOat,-9999,7,Top,-9999,KARE_Plot2_ImmatureOat_L7T_GE,3,4/11/14,2,33.2430409,34.16006306,0.109977333,48.11808995,58.6641279,2.250275418,2.386468342,0.750836429,2000.695539,9.781203543,0.708144148,25.91313136,0.351022855,8.264766332,0.902900674,969.857605,0.568602809,0.450592898,0.261133226,308.1576333,1002.247406,0.661361778,0.515746078,0.341085713,32.61134486,0.569997722,59.22823353,32.08934904,27.13888449,175,347.589234,298.3455274,-2.160480875,0.771252962,4.708631646
KARE,Plot2,PIME4,-9999,10,Top,-9999,KARE_Plot2_PIME4_L10_GE,1,6/8/15,2,30.68859863,30.13948599,0.112673221,48.12998772,52.54972331,2.033889633,1.965768652,1.246121951,1996.353027,4.554269791,0.930691707,22.65015983,0.150558792,5.012089067,0.895513346,831.5833028,0.579473034,0.378442902,0.219492945,-9999,-9999,-9999,-9999,-9999,7.443995339,0.761001972,9.514014984,6.16008194,3.353933043,-9999,65.22592715,-9999,5.000149093,1.631721605,1.543799216
KARE,Plot2,PIME4,-9999,18,Top,-9999,KARE_Plot2_PIME4_L18_GE,1,6/8/15,2,36.34429423,35.8079656,0.346766234,33.64889653,37.34513982,3.72223765,3.634543435,2.43750899,1998.873251,7.377867381,0.567744757,4.101356924,0.092157022,6.5012745,0.890521677,728.0422974,0.608055351,0.412710026,0.252422397,224.6517583,728.0422974,0.608055351,0.412710026,0.252422397,-9999,-9999,-9999,-9999,-9999,-9999,-9999,312.5085504,-9999,2.355701459,7.554393086
KARE,Plot2,PIME4,-9999,19,Top,-9999,KARE_Plot2_PIME4_L19_GE,1,6/8/15,2,36.30935415,36.3315239,0.451403263,33.20304362,37.14582189,3.819623668,3.823416318,0.424383964,1999.703898,8.104545593,0.487090446,2.568465606,0.09309546,2.944582347,0.88443009,743.1918335,0.774915703,0.518556248,0.401692058,355.2139712,743.1918335,0.774915703,0.518556248,0.401692058,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363.9737052,-9999,0.762545364,8.436896111
