SampleID,SampleID_num,Record,A,Ci,Patm,Qin,Tleaf,Ca,Pci,Pca,gsw,RHs,VPDleaf,CO2s,CO2r
vio_r27_P3,171,10277,2.453640665,103.1988307,100.2108849,1500,25.0283375,162.475125,10.35196603,16.29802356,0.071524543,48.43552382,1.733644004,162.475125,197.529375
vio_r27_P3,171,10278,2.891187673,112.781657,100.2107812,1500,25.04497143,183.6577143,11.31321612,18.4228488,0.070146592,48.63529221,1.730457831,183.6577143,219.6167143
vio_r27_P3,171,10279,3.374375808,119.1202389,100.2120671,1500,25.0483125,201.89175,11.9491974,20.25217879,0.069772844,48.78887394,1.72656108,201.89175,238.31025
vio_r27_P3,171,10280,3.835072631,129.6141441,100.2130824,1500,25.06134286,223.1331429,13.00199432,22.38317335,0.07007394,48.9243283,1.724782051,223.1331429,259.8481429
vio_r27_P3,171,10281,4.271247035,137.0295636,100.211754,1500,25.07105,241.300875,13.74567588,24.20531403,0.069843281,48.98372452,1.724459418,241.300875,278.799875
vio_r27_P3,171,10282,4.702148046,147.3958106,100.2098035,1500,25.0807,262.6927143,14.7852448,26.35065454,0.069457533,49.04880714,1.723715437,262.6927143,300.9028571
vio_r27_P3,171,10283,5.366159822,149.1137936,100.2118593,1500,25.089125,281.121125,14.95788188,28.19978272,0.068920346,49.13780937,1.721977761,281.121125,319.979375
vio_r27_P3,171,10284,5.49992164,166.5164677,100.2116776,1500,25.10521429,302.7592857,16.70354622,30.37029185,0.068624289,49.26838678,1.720870111,302.7592857,341.9582857
vio_r27_P3,171,10285,6.021205943,172.2614913,100.2112956,1500,25.107675,321.21675,17.27977337,32.22166835,0.068575626,49.38866628,1.717840545,321.21675,360.86075
vio_r27_P3,171,10286,6.683757414,176.7600513,100.2096688,1500,25.09697143,342.7495714,17.7307422,34.38109598,0.068112172,49.50111816,1.712527887,342.7495714,383.0267143
vio_r27_P3,171,10287,7.001926417,187.4420046,100.2108787,1500,25.094125,361.07775,18.80247219,36.22002637,0.068238705,49.60586307,1.709440205,361.07775,400.902
vio_r27_P3,171,10288,7.363984849,192.8530829,100.2100088,1500,25.0879,382.1468571,19.34509445,38.33315462,0.065680991,49.71497759,1.70612044,382.1468571,422.6634286
vio_r27_P3,171,10289,7.921437458,202.6563371,100.2095665,1500,25.0859875,400.3365,20.32836933,40.15758077,0.06768369,49.85693086,1.702883034,400.3365,441.814
vio_r27_P3,171,10290,8.267960021,213.3021112,100.2104767,1500,25.07848571,421.8801429,21.39643646,42.31899824,0.066934372,49.9785987,1.698971664,421.8801429,463.6374286
vio_r27_P3,171,10291,8.813660214,217.0735119,100.2097621,1500,25.0641375,440.18525,21.77459234,44.15487772,0.06659868,50.03882349,1.694946395,440.18525,482.644625
vio_r27_P3,171,10292,9.354156015,225.3865265,100.210644,1500,25.06402857,461.741,22.60866763,46.31753708,0.066684094,50.09214457,1.693846715,461.741,504.9468571
vio_r27_P3,171,10293,9.674063731,237.0735132,100.2101519,1500,25.0714,480.232875,23.78088013,48.17223265,0.067080509,50.12787166,1.694492788,480.232875,523.486125
vio_r27_P3,171,10294,10.22069568,244.9695099,100.2110357,1500,25.06917143,501.5768571,24.57314526,50.31369404,0.067115707,50.1570032,1.693323115,501.5768571,545.1735714
vio_r27_P3,171,10295,10.4396838,257.845837,100.2115379,1500,25.0639125,519.83825,25.86491246,52.14577434,0.067201139,50.19064191,1.691922924,519.83825,563.8845
vio_r27_P3,171,10296,11.00093742,264.9750891,100.2111422,1500,25.06905714,541.2448571,26.57995384,54.29288983,0.067105451,50.23218528,1.692556044,541.2448571,585.9267143
vio_r27_P3,171,10297,11.39239247,273.5973831,100.2122494,1500,25.0625125,559.6255,27.44516894,56.13729275,0.067115058,50.26531205,1.691093042,559.6255,604.82875
vio_r27_P3,171,10298,11.86871697,283.8754239,100.2107725,1500,25.05827143,581.1031429,28.47576307,58.29090518,0.067284367,50.29770373,1.689979925,581.1031429,626.5375714
vio_r27_P3,171,10299,12.23873876,293.2645172,100.2089148,1500,25.0599125,599.351125,29.41704547,60.12026095,0.067380788,50.33701198,1.689970127,599.351125,644.987125
vio_r27_P3,171,10300,12.65487322,303.3992377,100.2109465,1500,25.06551429,620.5872857,30.43426469,62.25169799,0.067230262,50.38092507,1.690785875,620.5872857,666.6667143
vio_r27_P3,171,10301,13.02141422,313.4188454,100.2114039,1500,25.0470125,638.73475,31.4394844,64.07237951,0.067457979,50.4154683,1.687145823,638.73475,685.31425
vio_r27_P3,171,10302,13.59856148,321.0120537,100.2120273,1500,25.04275714,660.0867143,32.20136989,66.2146365,0.067556359,50.46476304,1.686075168,660.0867143,707.4364286
vio_r27_P3,171,10303,13.77912627,334.3048962,100.2111764,1500,25.03505,678.391375,33.53451742,68.05023689,0.067502057,50.49868795,1.684529324,678.391375,725.73375
vio_r27_P3,171,10304,14.2666172,343.749547,100.2110251,1500,25.02564286,699.6188571,34.48186944,70.17948475,0.06756137,50.55382872,1.682534807,699.6188571,747.8968571
vio_r27_P3,171,10305,14.68354898,363.3149791,100.2118689,1500,25.0127125,718.1375,36.44480457,72.03771477,0.069879297,50.57100352,1.680948758,718.1375,767.013
vio_r27_P3,171,10306,14.92042751,372.0363406,100.2113261,1500,24.99072857,739.7351429,37.3194587,74.20381316,0.068479373,50.52025131,1.679709159,739.7351429,788.4661429
vio_r27_P3,171,10307,15.9099436,368.3263801,100.2118438,1500,24.9848875,757.88975,36.94749829,76.02531819,0.068798626,50.46904552,1.681218176,757.88975,807.0985
vio_r27_P3,171,10308,16.23489598,391.1939822,100.2134976,1500,24.97597143,779.0024286,39.2420366,78.14445827,0.070669889,50.44328271,1.681468841,779.0024286,828.3537143
vio_r27_P3,171,10309,16.14242971,420.4468427,100.2122342,1500,24.9788125,796.718875,42.17596217,79.9206504,0.072674976,50.37433416,1.683770853,796.718875,845.1955
vio_r27_P3,171,10310,16.77980321,422.5047134,100.2136463,1500,24.98931429,817.0488571,42.38298838,81.96115005,0.071951609,50.21556014,1.688721378,817.0488571,866.5257143
vio_r27_P3,171,10311,17.01100499,430.963592,100.2129323,1500,25.0080625,834.72425,43.23122163,83.73363718,0.071274227,50.08539612,1.694742952,834.72425,884.8485
vio_r27_P3,171,10312,17.47867792,441.5460442,100.2126455,1500,25.0155,855.584,44.2926518,85.82589449,0.07142346,49.96868046,1.698686407,855.584,906.3624286
vio_r27_P3,171,10313,17.50518386,455.1019275,100.2150655,1500,25.02965,873.634875,45.65357967,87.63873972,0.070808088,49.88772178,1.703452283,873.634875,925.133
vio_r27_P3,171,10314,18.11159823,465.6685325,100.214307,1500,25.04351429,894.9257143,46.71321614,89.77385288,0.071441469,49.82102344,1.707331149,894.9257143,946.9402857
vio_r27_P3,171,10315,18.2442904,478.1052806,100.2141433,1500,25.047925,913.179625,47.96072163,91.60483175,0.071029206,49.79882617,1.708855803,913.179625,965.618125
vio_r27_P3,171,10316,18.9028103,482.4647516,100.2134203,1500,25.04978571,934.6084286,48.3976894,93.7537681,0.070746896,49.80096638,1.709589292,934.6084286,987.3621429
vio_r27_P3,171,10317,19.02778393,497.5017708,100.2133063,1500,25.0420875,952.797125,49.90604752,95.57822984,0.070771117,49.78805833,1.708256746,952.797125,1006.021375
vio_r27_P3,171,10318,19.54390121,507.811417,100.2150606,1500,25.03868571,974.2615714,50.94113307,97.73310856,0.070945573,49.78115817,1.70754774,974.2615714,1028.074286
vio_r27_P3,171,10319,19.33494372,529.6150544,100.2140413,1500,25.04915,992.720375,53.12782646,99.58379275,0.070809506,49.77872362,1.709334633,992.720375,1046.59
vio_r27_P3,171,10320,19.93580599,532.8031341,100.2154489,1500,25.04497143,1014.257143,53.44838557,101.7456606,0.070142109,49.7954796,1.707820455,1014.257143,1068.56
vio_r27_P3,171,10321,20.23745493,545.9925978,100.2154599,1500,25.0474625,1032.67125,54.77149855,103.5928914,0.07047296,49.80871319,1.707665078,1032.67125,1087.23375
vio_r27_P3,171,10322,20.26520375,558.2488385,100.2161044,1500,25.06775714,1054.214286,56.00134874,105.7546703,0.069246551,49.84476982,1.710211157,1054.214286,1108.958571
vio_r27_P3,171,10323,20.85056231,572.1655951,100.2149403,1500,25.069125,1072.49625,57.39675752,107.5873973,0.070674446,49.92612357,1.707915868,1072.49625,1127.195
vio_r27_P3,171,10324,20.96125704,592.1064978,100.2154696,1500,25.06947143,1093.672857,59.39744136,109.7123062,0.070949741,50.00561662,1.705396194,1093.672857,1148.46
vio_r27_P3,171,10325,21.13652086,599.0523738,100.2181453,1500,25.0776375,1111.70375,60.09582307,111.5240583,0.069961696,50.04518132,1.7057151,1111.70375,1166.82375
vio_r27_P3,171,10326,21.53784313,613.8255809,100.2182174,1500,25.07041429,1132.864286,61.57788806,113.6469257,0.07044084,50.09624503,1.703230386,1132.864286,1188.27
vio_r27_P3,171,10327,21.51107837,631.5128789,100.2164642,1500,25.0693875,1151.08375,63.35113912,115.4726518,0.070346371,50.13044922,1.7025061,1151.08375,1207.32875
vio_r27_P3,171,10328,21.47470786,654.4964848,100.215725,1500,25.06755714,1172.777143,65.65628937,117.6479893,0.07049937,50.17500634,1.701706336,1172.777143,1228.758571
vio_r27_P3,171,10329,21.95100532,661.3141267,100.2169874,1500,25.069425,1191.04875,66.34104094,119.4824225,0.070476581,50.20937326,1.701842115,1191.04875,1247.33125
vio_r27_P3,171,10330,22.14491281,677.4763206,100.2174562,1500,25.06707143,1212.478571,67.96270109,121.6327659,0.070433412,50.26845598,1.701070857,1212.478571,1269.258571
vio_r27_P3,171,10331,21.77942943,704.8659047,100.2189748,1500,25.0657125,1231.04125,70.71142491,123.4967961,0.070584119,50.32064884,1.700700028,1231.04125,1287.935
vio_r27_P3,171,10332,22.29934616,715.7328882,100.2163944,1500,25.03574286,1252.877143,71.79974271,125.6841176,0.070768348,50.37666946,1.694720478,1252.877143,1310.264286
vio_r27_P3,171,10333,22.31024431,734.8010917,100.2173858,1500,25.010575,1271.53,73.71332463,127.5565656,0.070923695,50.41777847,1.689925693,1271.53,1328.915
vio_r27_P3,171,10334,22.10074995,761.9384946,100.2173333,1500,25.00687143,1293.337143,76.4356379,129.7441332,0.071094546,50.49061782,1.688960739,1293.337143,1350.71
vio_r27_P3,171,10335,21.90750486,784.5683681,100.2183595,1500,24.9900125,1312.1025,78.70661163,131.6279703,0.071092029,50.55375907,1.685723462,1312.1025,1369.585
vio_r27_P3,171,10336,22.09639214,804.7776749,100.2165255,1500,24.96892857,1334.097143,80.73250012,133.83199,0.071525618,50.6350612,1.681537985,1334.097143,1391.452857
vio_r27_P3,171,10337,22.0259695,828.3291931,100.2159988,1500,24.95045,1352.8,83.09467036,135.7074832,0.072076221,50.69150976,1.677625824,1352.8,1409.50875
vio_r27_P3,171,10338,22.37982607,861.5288563,100.2170384,1500,24.94377143,1374.064286,86.42602334,137.8420597,0.075194804,50.70213576,1.67648411,1374.064286,1431.112857
vio_r27_P3,171,10339,22.20473877,874.7118883,100.2173674,1500,24.949375,1392.53,87.74879388,139.6949436,0.073855518,50.61585063,1.679808566,1392.53,1449.885
vio_r27_P3,171,10340,22.37575861,895.7336234,100.217857,1500,24.95455714,1414.16,89.85807751,141.8655006,0.074443191,50.4899832,1.684275142,1414.16,1471.674286
vio_r27_P3,171,10341,22.700425,901.8641827,100.2178875,1500,24.955075,1432.6875,90.47310965,143.7241835,0.073697041,50.38664015,1.687227567,1432.6875,1490.55375
vio_r27_P3,171,10342,22.3449217,936.5705237,100.2182932,1500,24.95401429,1454.505714,93.95515641,145.9135307,0.074602456,50.32992862,1.689061544,1454.505714,1512.558571
vio_r27_P3,171,10343,22.68461232,947.7373621,100.2183471,1500,24.9497375,1473.18875,95.07544568,147.7878604,0.074642555,50.31521,1.689045441,1473.18875,1531.0775
vio_r27_P3,171,10344,21.98051289,984.3736188,100.2194329,1500,24.9424125,1493.28875,98.75180319,149.8058805,0.074964691,50.29209512,1.688215278,1493.28875,1550.96625
vio_r27_P3,171,10345,22.84525612,989.5424796,100.2199407,1500,24.952075,1513.2675,99.27084285,151.8109058,0.075626349,50.23721725,1.690917285,1513.2675,1570.93625
vio_r27_P3,171,10346,22.34736483,1018.279505,100.2191555,1500,24.97335714,1534.91,102.15294,153.9808749,0.07518813,50.18261136,1.696132441,1534.91,1593.28
vio_r27_P3,171,10347,22.89883261,1023.163132,100.2198927,1500,24.9668125,1553.64625,102.6436156,155.861625,0.074932156,50.16193036,1.695361155,1553.64625,1611.5625
vio_r27_P3,171,10348,22.60819633,1050.13518,100.2189773,1500,24.96144286,1575.038571,105.3484873,158.0062587,0.074923025,50.15006629,1.694592579,1575.038571,1632.334286
vio_r27_P3,171,10349,22.83534279,1061.625067,100.2186517,1500,24.959975,1593.21375,106.5007953,159.8290552,0.074713412,50.15460016,1.694446874,1593.21375,1650.6
vio_r27_P3,171,10350,22.8717755,1082.802084,100.2190805,1500,24.9515,1614.158571,108.6257094,161.9309036,0.074954053,50.16234005,1.693020024,1614.158571,1670.77
vio_r27_P3,171,10351,23.46186776,1091.437363,100.2184087,1500,24.9545625,1631.7225,109.4912594,163.6918045,0.075590111,50.16722709,1.693840505,1631.7225,1689.01
vio_r27_P3,171,10352,22.96211893,1121.909059,100.218595,1500,24.95134286,1652.668571,112.5483405,165.7933889,0.07551562,50.13144842,1.693954787,1652.668571,1710.835714
vio_r27_P3,171,10353,23.38864632,1130.229376,100.21859,1500,24.95155,1671.04125,113.3830174,167.636502,0.075433259,50.12926928,1.694110827,1671.04125,1729.77125
vio_r27_P3,171,10354,23.39337009,1151.044441,100.2174728,1500,24.95864286,1692.672857,115.4698694,169.8046633,0.075419912,50.11689709,1.695336153,1692.672857,1751.54
vio_r27_P4,172,10355,-2.27568532,32.55519104,100.2151412,1500,25.0055875,12.2608875,3.265778586,1.229952661,0.179123695,49.18333274,1.707918838,12.2608875,9.99525
vio_r27_P4,172,10356,-2.33514403,33.14493094,100.2136647,1500,25.00431429,12.23788571,3.32488949,1.227627164,0.178489483,49.1589263,1.708138859,12.23788571,10.31575857
vio_r27_P4,172,10357,-2.249429628,33.06660119,100.2135546,1500,25.012825,12.8406,3.317028305,1.28808623,0.177459555,49.17720704,1.709181884,12.8406,14.6698
vio_r27_P4,172,10358,-1.718410492,31.99284066,100.2139504,1500,25.00864286,16.7629,3.209328231,1.681552719,0.17782426,49.20918977,1.707426437,16.7629,27.36621429
vio_r27_P4,172,10359,-1.464131871,37.2506166,100.2152922,1500,25.014625,24.56245,3.73680649,2.463989349,0.177902872,49.2202602,1.708271485,24.56245,41.410025
vio_r27_P4,172,10360,-0.91325615,44.58769507,100.214311,1500,25.02722857,37.30342857,4.472783909,3.742067734,0.178499717,49.21483382,1.710684034,37.30342857,59.61078571
vio_r27_P4,172,10361,-0.059395747,49.76692838,100.2144002,1500,25.0214125,50.6134125,4.99233957,5.077254116,0.178309284,49.19652657,1.709926114,50.6134125,77.253275
vio_r27_P4,172,10362,0.836085177,58.7408171,100.215914,1500,25.02861429,68.32654286,5.892638757,6.854239598,0.175944748,49.21543666,1.710452063,68.32654286,98.55651429
vio_r27_P4,172,10363,1.780849426,66.06315442,100.2152308,1500,25.02625,84.6174875,6.627140585,8.48842279,0.17806718,49.27878156,1.708108533,84.6174875,116.831
vio_r27_P4,172,10364,2.941528825,74.50550749,100.216076,1500,25.02832857,104.3241429,7.47410015,10.46538864,0.17708955,49.32947093,1.70715093,104.3241429,138.8664286
vio_r27_P4,172,10365,3.806706744,83.57460526,100.2162338,1500,25.0261,121.683,8.38388964,12.20678028,0.177698192,49.33556967,1.70652168,121.683,157.474125
vio_r27_P4,172,10366,4.912741605,93.39436915,100.2155583,1500,25.02458571,142.1625714,9.368908282,14.26111772,0.177711969,49.32216511,1.70650967,142.1625714,179.3025714
vio_r27_P4,172,10367,5.970807575,100.8285002,100.2148162,1500,25.01905,159.7265,10.11459247,16.0229345,0.177764274,49.31568108,1.705746229,159.7265,198.1225
vio_r27_P4,172,10368,6.751575254,113.9954116,100.2152272,1500,24.9957,180.5212857,11.43547562,18.1090338,0.177951737,49.42764785,1.701530212,180.5212857,220.29
vio_r27_P4,172,10369,8.058549151,119.6686527,100.2152646,1500,24.950625,198.36175,12.00459256,19.89871144,0.178507767,49.48821982,1.693390494,198.36175,239.013875
vio_r27_P4,172,10370,8.804014435,133.222923,100.2150215,1500,24.92655714,219.0354286,13.36426038,21.97254371,0.179001897,49.46615712,1.689577345,219.0354286,260.0617143
vio_r27_P4,172,10371,9.793001705,141.0660911,100.217415,1500,24.956725,236.482,14.1513856,23.72326293,0.178709887,49.36857291,1.695788958,236.482,278.782
vio_r27_P4,172,10372,10.76789144,151.9177766,100.2165325,1500,24.9977,257.1362857,15.23986458,25.79502057,0.178041028,49.24128056,1.703682863,257.1362857,300.8107143
vio_r27_P4,172,10373,11.60967416,161.1447398,100.2173345,1500,25.0212625,274.93075,16.16561077,27.58032001,0.177369525,49.22520356,1.708111522,274.93075,319.448375
vio_r27_P4,172,10374,12.51327031,173.2851146,100.2172476,1500,25.02712857,295.6637143,17.38348575,29.66017002,0.177760857,49.24140177,1.708758861,295.6637143,341.4918571
vio_r27_P4,172,10375,13.6395168,180.3976304,100.216958,1500,25.0332875,313.633125,18.09694152,31.46272104,0.177653328,49.23227936,1.710062558,313.633125,360.746875
vio_r27_P4,172,10376,14.59266557,192.3873902,100.2173454,1500,25.03314286,334.6862857,19.29979228,33.57483972,0.177960206,49.20339817,1.710627355,334.6862857,383.0755714
vio_r27_P4,172,10377,15.62082159,200.3181381,100.2172363,1500,25.0332125,352.752875,20.09536199,35.3871935,0.177632839,49.19121614,1.711023569,352.752875,401.913875
vio_r27_P4,172,10378,16.25811544,215.0126121,100.2176475,1500,25.02654286,373.8771429,21.56955943,37.50647543,0.177591968,49.17527336,1.710169481,373.8771429,424.0294286
vio_r27_P4,172,10379,17.41393874,221.7293988,100.2176581,1500,25.0263125,391.902875,22.24337402,39.31477862,0.177312176,49.18108744,1.710245262,391.902875,442.898
vio_r27_P4,172,10380,18.37539198,233.30166,100.2184178,1500,25.02877143,412.8984286,23.40445339,41.42131705,0.177270649,49.18648295,1.710638563,412.8984286,464.9645714
vio_r27_P4,172,10381,19.44749852,241.1812736,100.2186335,1500,25.0287125,430.776875,24.1949758,43.21494745,0.177582598,49.18902947,1.71102512,430.776875,483.691125
vio_r27_P4,172,10382,20.15961143,254.8278469,100.219179,1500,25.01861429,451.5871429,25.56412039,45.30285141,0.177495533,49.1938083,1.709876112,451.5871429,504.8362857
vio_r27_P4,172,10383,21.32839117,260.7490995,100.218702,1500,25.013075,469.035,26.15801121,47.05298239,0.177152384,49.2155125,1.70921392,469.035,523.4145
vio_r27_P4,172,10384,22.24230653,271.1510274,100.2174506,1500,25.01634286,489.6494286,27.20117979,49.12038236,0.176031193,49.23919334,1.70993627,489.6494286,545.4164286
vio_r27_P4,172,10385,23.11272078,279.9651291,100.2174994,1500,25.0155875,507.375625,28.08540168,50.89865398,0.175687178,49.27899585,1.708979669,507.375625,564.155625
vio_r27_P4,172,10386,23.91406042,293.8469651,100.2183406,1500,24.99865714,528.1597143,29.47823994,52.98410612,0.176535306,49.32762269,1.705124637,528.1597143,585.6525714
vio_r27_P4,172,10387,24.91588461,302.7221204,100.2188979,1500,24.988375,545.85775,30.36874949,54.75984789,0.177225682,49.34043898,1.703209306,545.85775,604.5265
vio_r27_P4,172,10388,25.61307831,314.9760216,100.2187025,1500,24.98102857,566.7022857,31.59798579,56.85083797,0.175952846,49.3655982,1.701320648,566.7022857,626.3695714
vio_r27_P4,172,10389,26.57358403,323.8896896,100.2191099,1500,24.9864625,584.572625,32.49232538,58.64380544,0.176248229,49.40647329,1.701171055,584.572625,645.201
vio_r27_P4,172,10390,27.48174717,336.4875758,100.2197588,1500,24.98297143,605.5041429,33.75635243,60.74402954,0.176666712,49.43869051,1.699364293,605.5041429,666.9151429
vio_r27_P4,172,10391,27.94783606,349.9897402,100.221237,1500,24.9795625,623.2565,35.11140368,62.52586307,0.177013662,49.45411505,1.698132443,623.2565,685.1515
vio_r27_P4,172,10392,28.91662729,362.1285815,100.2222038,1500,24.98985714,644.0245714,36.32953734,64.60996429,0.177600377,49.45630842,1.699941901,644.0245714,706.9681429
vio_r27_P4,172,10393,29.68388919,372.321997,100.2215386,1500,24.9935125,661.773,37.35191559,66.39008555,0.177560522,49.45727581,1.700875979,661.773,725.43725
vio_r27_P4,172,10394,30.15374099,388.3452221,100.2212889,1500,24.98915714,682.5617143,38.95929323,68.47547095,0.177623804,49.45298706,1.700325791,682.5617143,747.417
vio_r27_P4,172,10395,30.77700007,400.1999518,100.2195801,1500,24.9911875,700.7345,40.14789113,70.29739082,0.177541547,49.44098147,1.700644826,700.7345,766.21375
vio_r27_P4,172,10396,31.19271906,416.2865032,100.2198802,1500,25.00245714,721.5552857,41.76181213,72.38633983,0.177320228,49.44066342,1.702470278,721.5552857,786.2724286
vio_r27_P4,172,10397,31.86125542,427.6280318,100.2208577,1500,24.9938375,739.10825,42.90001093,74.14797357,0.177554246,49.43188036,1.700800878,739.10825,805.441625
vio_r27_P4,172,10398,32.52843403,442.5642072,100.2215596,1500,25.00741429,759.825,44.39873151,76.22682907,0.178113601,49.4258989,1.703412736,759.825,826.1358571
vio_r27_P4,172,10399,32.70028325,457.6007179,100.2208055,1500,25.00775,777.418625,45.9068726,77.99126265,0.177810915,49.40866372,1.703765184,777.418625,844.72175
vio_r27_P4,172,10400,33.21813277,473.1311091,100.2208436,1500,25.00852857,798.3181429,47.46491202,80.08794958,0.177771671,49.41482879,1.703994326,798.3181429,866.2725714
vio_r27_P4,172,10401,33.5019671,488.2640567,100.222077,1500,25.005375,816.326625,48.9836643,81.89558254,0.177883898,49.42003063,1.703195755,816.326625,885.05175
vio_r27_P4,172,10402,33.86329662,505.8912685,100.2235863,1500,25.00164286,837.615,50.75282631,84.0325407,0.178009259,49.42080573,1.702493487,837.615,906.9184286
vio_r27_P4,172,10403,34.09922737,522.3494615,100.2233174,1500,25.00495,855.907125,52.40383082,85.86744217,0.178497391,49.44171816,1.702887474,855.907125,925.685125
vio_r27_P4,172,10404,34.48363963,539.7496382,100.2226213,1500,25.01772857,877.404,54.14909857,88.02346924,0.17850835,49.43444031,1.705607326,877.404,947.577
vio_r27_P4,172,10405,34.8689906,550.4575517,100.2235378,1500,25.0250875,895.66275,55.22384897,89.85605571,0.1764845,49.43787481,1.706621905,895.66275,966.1465
vio_r27_P4,172,10406,35.3478915,569.5478684,100.225133,1500,25.03365714,916.9955714,57.13996567,91.99770269,0.178031547,49.49720956,1.705916704,916.9955714,988
vio_r27_P4,172,10407,35.58751606,584.4472057,100.2258401,1500,25.0214625,935.232625,58.63515693,93.82799883,0.17762345,49.54765018,1.701975972,935.232625,1006.61375
vio_r27_P4,172,10408,35.84053301,602.6007758,100.2248887,1500,25.02565714,956.6715714,60.45585579,95.97796897,0.177407894,49.59206717,1.701689769,956.6715714,1028.397143
vio_r27_P4,172,10409,36.21846747,618.5403603,100.2250335,1500,25.0218,974.99775,62.05508235,97.81668191,0.178278513,49.61607572,1.700480597,974.99775,1047.3075
vio_r27_P4,172,10410,36.62026942,636.66447,100.2272597,1500,25.00874286,996.4267143,63.87480163,99.96876175,0.178769408,49.62109367,1.6981817,996.4267143,1068.73
vio_r27_P4,172,10411,36.69579551,653.4650899,100.2255417,1500,25.0104875,1014.57375,65.55923914,101.7876611,0.178677453,49.64933313,1.698262816,1014.57375,1087.0025
vio_r27_P4,172,10412,37.11736641,670.0755889,100.227472,1500,25.00638571,1035.787143,67.2269899,103.9179056,0.178566457,49.67106376,1.697548087,1035.787143,1108.805714
vio_r27_P4,172,10413,37.00243291,689.1674415,100.2285393,1500,25.0033625,1054.04875,69.14316274,105.7511714,0.178720291,49.67942887,1.696907455,1054.04875,1127.465
vio_r27_P4,172,10414,37.48271497,705.9660868,100.228598,1500,25.01132857,1075.554286,70.82858773,107.9088536,0.17885623,49.70729259,1.698031741,1075.554286,1149.244286
vio_r27_P4,172,10415,37.46262142,724.3824338,100.2292357,1500,25.0206375,1093.9075,72.67673596,109.7509034,0.179080986,49.7192951,1.699617192,1093.9075,1167.90875
vio_r27_P4,172,10416,37.77138587,742.4131868,100.2283996,1500,25.01871429,1115.438571,74.48512688,111.9101667,0.179007841,49.71337748,1.699265319,1115.438571,1189.894286
vio_r27_P4,172,10417,37.95188512,758.7487139,100.2284276,1500,25.02,1133.97,76.12406541,113.769427,0.178984475,49.71665841,1.699446715,1133.97,1208.81875
vio_r27_P4,172,10418,38.33791631,776.2414979,100.2289527,1500,25.0195,1155.611429,77.87949653,115.9412844,0.178958225,49.72227285,1.699131046,1155.611429,1230.672857
vio_r27_P4,172,10419,38.28910593,795.3475244,100.2291898,1500,25.0087625,1174.0925,79.79657273,117.7957493,0.179298247,49.73331498,1.696873396,1174.0925,1249.36625
vio_r27_P4,172,10420,38.31346332,816.3205741,100.2292059,1500,25.02115714,1195.707143,81.90079492,119.9643481,0.17940456,49.72474527,1.69931565,1195.707143,1270.55
vio_r27_P4,172,10421,38.74316137,830.6015594,100.2291395,1500,25.0242,1213.9175,83.33353975,121.7912982,0.179651076,49.70709649,1.700077784,1213.9175,1288.88375
vio_r27_P4,172,10422,38.69560406,852.0769736,100.2312758,1500,25.01992857,1235.077143,85.48996987,123.9168655,0.179891501,49.69051377,1.699410201,1235.077143,1310.524286
vio_r27_P4,172,10423,38.77398952,869.6894867,100.2311163,1500,25.0312,1253.5175,87.25691707,125.7668101,0.180119901,49.67821197,1.702279169,1253.5175,1329.47875
vio_r27_P4,172,10424,38.90661364,888.3166173,100.230614,1500,25.03548571,1275.191429,89.12535163,127.940739,0.179475665,49.66214503,1.703749373,1275.191429,1351.417143
vio_r27_P4,172,10425,38.26239372,911.9783032,100.2315752,1500,25.0320625,1293.96125,91.50021969,129.8251704,0.179246717,49.65426642,1.703589972,1293.96125,1370.1725
vio_r27_P4,172,10426,38.74041398,930.1096825,100.2326609,1500,25.01465714,1315.76,93.32037935,132.0137019,0.179883972,49.65087426,1.700990994,1315.76,1391.452857
vio_r27_P4,172,10427,38.75662336,947.5346193,100.2327409,1500,25.0065,1334.115,95.06874547,133.8554146,0.179727602,49.64864966,1.700155514,1334.115,1410.01
vio_r27_P4,172,10428,38.96927222,966.1945723,100.2333899,1500,25.00621429,1355.605714,96.9415767,136.0125166,0.179553696,49.65670112,1.700435219,1355.605714,1431.821429
vio_r27_P4,172,10429,38.84316518,985.3866638,100.2339509,1500,24.9897,1374.0625,98.86773717,137.8651194,0.179580696,49.67756296,1.697525108,1374.0625,1450.28
vio_r27_P4,172,10430,39.00351505,1004.326641,100.2347823,1500,24.99612857,1395.487143,100.7688949,140.0158987,0.179351028,49.69163228,1.699021487,1395.487143,1471.484286
vio_r27_P4,172,10431,39.05439555,1022.158626,100.2345507,1500,24.9970875,1413.7375,102.5578265,141.8467169,0.179631779,49.69580542,1.699007777,1413.7375,1490.24625
vio_r27_P4,172,10432,38.9082171,1045.487555,100.2353173,1500,24.99997143,1435.385714,104.8993256,144.0198811,0.180145241,49.67288192,1.699592941,1435.385714,1512.142857
vio_r27_P4,172,10433,38.87507549,1063.608743,100.2356977,1500,25.0030625,1453.9775,106.7179253,145.8858469,0.180012119,49.65234355,1.700208824,1453.9775,1530.93375
vio_r27_P4,172,10434,39.02362407,1082.943081,100.236306,1500,25.00702857,1475.828571,108.6585084,148.0791872,0.17972297,49.62916651,1.700914986,1475.828571,1552.798571
vio_r27_P4,172,10435,38.88491262,1101.77516,100.2356607,1500,25.0224,1494.455,110.5473386,149.9471297,0.179463135,49.60787515,1.703614222,1494.455,1571.5375
