Obs,Curve,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
11,C25,12:54:30,8026.00001,0,37.79263661,0.156760208,992.8859026,3.974037927,2.524108458,37.34111786,6,1.420000017,1,2.840000033,37.79509354,37.34111786,37.07442093,1500.92395,1448.711914,34.60176849,39.17958069,52.30303955,59.22463989,500.4578552,1499.1427,1742.952148,99.5190506,-12.97786045,-0.711053848,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834096425,0.003974038,310.4911179,310.9450935,239.8628267,0.820573192,6.423223131,64.54264879,25.36306811,37.5681057,6.503036461,0.148560098,3.899114673,2.603921788,0.093553542,98.81106238,0.685357726,60.72199764,1430.747105,0.016039483
1,C26,13:00:16,8372.00001,0,23.77025526,0.58070374,280.0332495,9.539852938,1.860915015,37.28349686,6,1.420000017,1,2.840000033,37.58968735,37.28349686,37.07723999,399.6820068,366.9857483,34.72576141,45.64133072,53.08218765,69.76504517,500.4470825,1499.658447,1732.52124,99.51908112,3.923872948,-1.032278061,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834078471,0.009539853,310.4334969,310.7396873,239.9453462,-2.058804992,6.403098309,64.34040827,18.69907755,37.4365921,6.456689512,0.482122613,4.542183294,1.914506218,0.308863905,27.86865168,0.763063009,74.46691776,355.6865074,0.049765667
2,C26,13:02:51,8526.50001,0,17.23108924,0.589225967,213.5480792,9.56850244,1.843827021,37.29202652,6,1.420000017,1,2.840000033,37.60643387,37.29202652,37.0772438,299.9663086,276.1418762,34.89884186,45.84381866,53.29542542,70.00788116,500.4951172,1499.698853,1709.431519,99.51716614,4.569411278,-1.038438797,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834158529,0.009568502,310.4420265,310.7564339,239.951811,-2.07217485,6.40607394,64.37154702,18.52772836,37.44923019,6.461130838,0.487982351,4.562246918,1.89888392,0.312712919,21.25169967,0.7733274,74.77285243,267.9510416,0.048084071
3,C26,13:05:27,8683.00001,0,9.599859122,0.591486736,150.9217601,9.514064961,1.827291142,37.30366516,6,1.420000017,1,2.840000033,37.58878708,37.30366516,37.07616043,200.2760162,186.6391144,35.17073059,46.05086899,53.76224136,70.39328766,500.5046997,1500.596069,1734.623779,99.51701355,4.962126732,-1.054479599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8341745,0.009514065,310.4536652,310.7387871,240.0953657,-2.046919168,6.410136095,64.41246442,18.36159544,37.44622612,6.460074895,0.489531932,4.582844953,1.877229942,0.313731165,15.01928285,0.808628784,75.02812301,182.0758011,0.039558217
4,C26,13:08:02,8837.50001,0,0.879279823,0.599146497,92.81232508,9.572866045,1.818971909,37.31111526,6,1.420000017,1,2.840000033,37.60833359,37.31111526,37.07746506,100.6555176,98.47122192,35.21425247,46.16128159,53.7722435,70.48608398,500.4629211,1499.632568,1737.37085,99.51555634,5.163588524,-1.058080673,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834104869,0.009572866,310.4611153,310.7583336,239.9412056,-2.077061388,6.412737527,64.43954858,18.27826699,37.45972443,6.464820776,0.494766959,4.593765618,1.871055158,0.317172367,9.236270165,0.942532481,75.20543644,98.05325441,0.00674395
5,C26,13:10:38,8994.00001,0,-3.585025273,0.599976479,62.11120126,9.597303774,1.82138786,37.32246399,6,1.420000017,1,2.840000033,37.6100235,37.32246399,37.07718658,48.86064529,52.55415726,35.20378876,46.17901993,53.74836349,70.50512695,500.441925,1500.483521,1731.689575,99.51086426,5.135272026,-1.062467575,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834069875,0.009597304,310.472464,310.7600235,240.0773579,-2.089439769,6.416702043,64.48242703,18.3034071,37.46624374,6.467113992,0.495332807,4.595314184,1.871799808,0.317544435,6.180739317,1.181851342,75.19303461,54.25830657,-0.049682518
6,C26,13:13:17,9153.00001,0,23.28250651,0.592854147,282.790886,9.560955488,1.832586225,37.31966782,6,1.420000017,1,2.840000033,37.6410141,37.31966782,37.07693863,398.8519592,366.7350464,35.12272644,46.05733871,53.53287506,70.19923401,500.4623718,1500.175293,1716.743408,99.50941467,3.912493706,-1.045026779,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834103953,0.009560955,310.4696678,310.7910141,240.0280415,-2.066271174,6.415725042,64.47354819,18.41620948,37.48034096,6.4720752,0.490468196,4.583138817,1.888936383,0.314346473,28.14035554,0.771104068,74.98664986,355.6676579,0.049087319
7,C26,13:15:52,9307.50001,0,24.42950762,0.573654802,276.4343379,9.451816103,1.861960511,37.32643127,6,1.420000017,1,2.840000033,37.61035156,37.32643127,37.07658005,399.7328491,366.293335,34.97553253,45.78852081,53.39583588,69.90171051,500.4554443,1500.783203,1727.269897,99.50371552,3.861987114,-1.053491592,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834092407,0.009451816,310.4764313,310.7603516,240.1253071,-2.014711001,6.41808846,64.50099302,18.71247221,37.46839142,6.467869606,0.477253775,4.556127949,1.911741657,0.30566755,27.50624372,0.754680229,74.45545161,354.680717,0.051283025
8,C26,13:18:28,9464.00001,0,35.34953749,0.558088554,417.9819428,9.365386559,1.887919341,37.32818985,6,1.420000017,1,2.840000033,37.6040802,37.32818985,37.07691574,600.15979,551.5855103,34.81854248,45.53551865,53.17199326,69.537323,500.4543457,1501.006836,1737.977173,99.49999237,1.876696587,-1.037256241,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834090576,0.009365387,310.4781898,310.7540802,240.1610884,-1.971118016,6.418703099,64.50958383,18.97406518,37.46613503,6.467075744,0.46643031,4.530783758,1.936291986,0.298567809,41.58920012,0.757782674,73.98652614,534.7820331,0.04890571
9,C26,13:21:04,9620.50001,0,44.24996101,0.54291409,662.6954776,9.261329949,1.910755106,37.32567215,6,1.420000017,1,2.840000033,37.58794022,37.32567215,37.07477951,900.6452026,838.2852173,34.6976738,45.29826736,53.03137589,69.23332977,500.4516602,1500.86499,1734.798706,99.49758148,-1.96394062,-1.013723373,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8340861,0.00926133,310.4756721,310.7379402,240.1383931,-1.920010486,6.417823154,64.50230306,19.20403569,37.45680618,6.463794492,0.45578338,4.507068048,1.956726444,0.291591638,65.93659728,0.790536996,73.55357195,817.2509051,0.039825501
10,C26,13:23:39,9774.50001,0,48.4738424,0.52837317,925.828241,9.170207201,1.935881286,37.32579041,6,1.420000017,1,2.840000033,37.57625198,37.32579041,37.07585144,1199.602295,1129.074707,34.54831696,45.04708481,52.83720016,68.89263153,500.4653625,1500.660522,1728.03064,99.49552155,-6.846997261,-1.017122269,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834108938,0.009170207,310.4757904,310.726252,240.1056782,-1.875378717,6.417864483,64.50405388,19.45696907,37.45102119,6.461760453,0.445490963,4.481983197,1.979777256,0.284855065,92.1157637,0.81998847,73.09386094,1106.032564,0.032034683
11,C26,13:26:15,9931.00001,0,50.52822047,0.518330882,1201.248697,9.153729971,1.964210584,37.32738876,6,1.420000017,1,2.840000033,37.59968567,37.32738876,37.07788467,1500.702759,1424.489014,34.28544235,44.76888657,52.36883545,68.37866974,500.4420776,1500.723511,1725.97876,99.4934845,-12.75813007,-0.99228096,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834070129,0.00915373,310.4773888,310.7496857,240.1157564,-1.863508555,6.418423105,64.51098921,19.74210265,37.46353722,6.466161866,0.438330754,4.454212522,2.011949345,0.280172813,119.5164186,0.843283933,72.62479936,1400.470318,0.026202639
