Obs,Curve,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
11,c12,14:08:13,1933.5,0,13.99920995,0.159161529,1298.046592,2.375598811,1.567792168,22.72091866,6,1.420000017,1,2.840000033,22.36271286,22.72091866,22.42253494,1501.330811,1480.296265,9.054905891,11.87386417,33.86610794,44.41043472,499.6295166,999.1920166,76.22072601,101.4539337,-11.60307217,0.313867509,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832715861,0.002375599,295.8709187,295.5127129,159.8707191,0.607447755,2.772442397,27.32710596,15.45324179,22.54181576,2.742467194,0.150715038,1.204650229,1.537816965,0.094921015,131.6919329,0.876882975,45.38130053,1473.641711,0.004311105
1,c13,14:17:18,2478,0,1.570627313,0.065452794,348.8354303,1.001786064,1.561370635,21.08487701,6,1.420000017,1,2.840000033,20.4650135,21.08487701,20.13202858,399.6674805,397.3035278,8.149495125,9.341207504,34.23612595,39.241745,499.6649475,999.1830444,47.47790527,101.4440384,9.743882179,0.360686243,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832774913,0.001001786,294.234877,293.6150135,159.8692835,1.297063867,2.508980447,24.73265543,15.39144793,20.77494526,2.461620421,0.063978302,0.947609813,1.514010608,0.040116349,35.38727478,0.878007382,38.11633226,396.5569268,0.001509658
2,c13,14:19:52,2632.5,0,1.145985796,0.063638125,262.3408605,1.007909291,1.614696886,21.25905228,6,1.420000017,1,2.840000033,20.44415474,21.25905228,20.13747978,300.6924744,298.9545898,7.882050991,9.081330299,33.15419388,38.19832611,499.6781616,999.3052979,47.22099304,101.4441223,10.57688999,0.355853975,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832796936,0.001007909,294.4090523,293.5941547,159.8888441,1.268286266,2.535944468,24.99843668,15.91710638,20.85160351,2.473260922,0.062243388,0.921247582,1.552013341,0.039025067,26.61293834,0.877527455,36.64349352,298.4098431,0.001407223
3,c13,14:22:26,2786.5,0,0.667298594,0.067569085,178.3914255,1.058780927,1.6000853,21.07771873,6,1.420000017,1,2.840000033,20.46145439,21.07771873,20.14048195,200.4009552,199.3462677,7.688337803,8.948285103,32.30641556,37.59857941,499.6907349,999.1221313,46.42515564,101.4487534,11.07110691,0.355703294,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832817891,0.001058781,294.2277187,293.6114544,159.8595374,1.267498505,2.507877668,24.72063564,15.77235054,20.76958656,2.460808504,0.065998845,0.907792368,1.553016136,0.041387538,18.09758772,0.894882194,36.61325703,199.0290659,0.001227558
4,c13,14:25:00,2940,0,-0.005807825,0.071132233,98.25821833,1.14762601,1.64918442,21.35725212,6,1.420000017,1,2.840000033,20.47740936,21.35725212,20.13822937,100.8803024,100.748436,7.526072502,8.891910553,31.59272575,37.32362747,499.6586914,999.1722412,45.24524307,101.4488297,11.25945377,0.348194063,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832764486,0.001147626,294.5072521,293.6274094,159.867555,1.185967155,2.551258339,25.1482284,16.25631785,20.91733074,2.483279917,0.069394149,0.902073919,1.581205998,0.04352422,9.968181253,0.975282816,35.84558601,100.7511967,-2.06633E-05
5,c13,14:27:34,3094,0,-0.279788496,0.081383665,53.37393072,1.297143132,1.634975503,21.31477928,6,1.420000017,1,2.840000033,20.51213455,21.31477928,20.13890648,48.81718063,49.07672119,7.422850132,8.966569901,31.0924778,37.55610657,499.6420593,998.8504028,45.33310318,101.4489899,11.00420094,0.346526086,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832736766,0.001297143,294.4647793,293.6621346,159.8160609,1.116992178,2.544624962,25.08280236,16.11623246,20.91345692,2.482688434,0.079116486,0.909649459,1.573038975,0.049646617,5.414731357,1.087561056,36.45599274,49.20971924,-0.002072755
6,c13,14:30:08,3248.5,0,1.516162309,0.093208944,359.8555906,1.475770023,1.630533938,21.35366249,6,1.420000017,1,2.840000033,20.49504471,21.35366249,20.13780975,398.9852295,396.4620056,7.314352036,9.070413589,30.66991043,38.02912521,499.6581726,999.2635498,44.62895203,101.4466629,9.899769783,0.351324975,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832763621,0.00147577,294.5036625,293.6450447,159.8821644,1.01662194,2.550697128,25.14323345,16.07281986,20.9243536,2.484352531,0.090247032,0.92016319,1.564189341,0.05666323,36.50614879,0.907667281,37.02909004,395.7412947,0.001418657
7,c13,14:32:42,3402,0,1.672483012,0.10664405,361.8304145,1.6325986,1.583933305,21.11914063,6,1.420000017,1,2.840000033,20.46346474,21.11914063,20.14196396,400.1132202,397.3261719,7.228682041,9.17098999,30.36914063,38.52573395,499.70224,999.6011963,43.83083725,101.4428711,9.698414803,0.347327173,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832837067,0.001632599,294.2691406,293.6134647,159.9361878,0.961820344,2.51426486,24.78503253,15.61404254,20.79130268,2.464100249,0.102784421,0.930331555,1.533768693,0.064576225,36.70511609,0.91066343,38.23345689,396.5311536,0.001612605
8,c13,14:35:16,3556.5,0,2.077281613,0.103452077,548.6498878,1.61839177,1.616720717,21.26387978,6,1.420000017,1,2.840000033,20.46771049,21.26387978,20.13939285,600.2124023,596.5588379,7.14337635,9.069028854,30.0014019,38.09054565,499.6896973,999.4119873,43.47051239,101.4413681,7.300465584,0.348731935,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832816162,0.001618392,294.4138798,293.6177105,159.9059144,0.950347504,2.536695412,25.00651814,15.93748929,20.86579514,2.475421191,0.099816097,0.919974694,1.555446497,0.06270185,55.65579522,0.919691157,37.44079485,595.5713977,0.00130589
9,c13,14:37:52,3712,0,2.61268556,0.093221889,827.4949227,1.455136644,1.608106319,21.0276947,6,1.420000017,1,2.840000033,20.4608326,21.0276947,20.14117241,900.4238892,895.7211914,7.061750412,8.793810844,29.67116928,36.95256042,499.6386108,999.5099487,42.70680237,101.4436951,1.750905037,0.360530794,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832731018,0.001455137,294.1776947,293.6108326,159.9215882,1.066589743,2.500182985,24.64601653,15.85220568,20.74426365,2.456974904,0.090259167,0.892076666,1.564898238,0.056670885,83.9441426,0.923830909,36.66567556,894.4792458,0.001070968
10,c13,14:40:26,3866,0,2.779416857,0.075055393,1104.048382,1.222306977,1.667421994,21.19189262,6,1.420000017,1,2.840000033,20.45703125,21.19189262,20.14008141,1200.365967,1195.273804,7.003472328,8.458883286,29.43322372,35.55390549,499.6393433,999.5513916,42.65536118,101.4431305,-4.834422112,0.369102418,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832732239,0.001222307,294.3418926,293.6070313,159.9282191,1.166742493,2.525517595,24.89589568,16.4370124,20.82446194,2.469133993,0.073122904,0.858095601,1.611038392,0.045871595,111.9981241,0.923678222,34.58601153,1193.952602,0.000805132
11,c13,14:43:04,4024.5,0,3.125761,0.058143137,1366.646699,1.00787381,1.764271701,21.59089279,6,1.420000017,1,2.840000033,20.44716644,21.59089279,20.14117813,1500.105347,1494.543213,6.919898033,8.120312691,29.09930038,34.15055847,499.6721191,999.7494507,41.42455673,101.4428787,-12.91071606,0.378842294,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832786865,0.001007874,294.7408928,293.5971664,159.9599085,1.225476319,2.588019596,25.51208748,17.39177479,21.01902962,2.498852227,0.056976658,0.823747895,1.675104332,0.035713407,138.6365754,0.914424346,32.05434298,1493.057376,0.000671067
1,c14,14:48:57,4377,0,0.955822169,0.047765118,355.5139593,0.83966617,1.783206353,21.49160194,6,1.420000017,1,2.840000033,20.47564507,21.49160194,20.13989639,400.3025208,398.752655,6.778694153,7.779162884,28.45589066,32.65384674,499.6463623,998.8181152,44.14809418,101.4420776,9.519490242,0.368563116,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832743937,0.000839666,294.6416019,293.6256451,159.8108949,1.328894511,2.572340798,25.35772983,17.57856695,20.9836235,2.493421105,0.046975058,0.789134445,1.70428666,0.029429386,36.06407466,0.891565122,30.67570969,398.2983029,0.000736145
2,c14,14:51:31,4531.5,0,0.619695293,0.049652201,271.6076332,0.872886352,1.784479267,21.51629448,6,1.420000017,1,2.840000033,20.48244667,21.51629448,20.14106941,301.0942688,300.035675,6.764715672,7.804675102,28.38544846,32.74868774,499.6774292,1000.730896,42.84909058,101.4459763,10.28679371,0.369302213,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832795715,0.000872886,294.6662945,293.6324467,160.1169398,1.312698793,2.576232152,25.3951142,17.5904391,20.99937057,2.49583535,0.048799039,0.791752885,1.704082464,0.03057492,27.55350151,0.905251128,30.77403382,299.7411016,0.000636233
3,c14,14:54:05,4685,0,0.238778451,0.05374314,188.0304397,0.939790136,1.777377006,21.52260208,6,1.420000017,1,2.840000033,20.48846245,21.52260208,20.14086342,201.2950287,200.781723,6.765165329,7.884763718,28.37579346,33.06948471,499.6685181,1000.764343,41.52798843,101.442482,10.83734608,0.36320585,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832780863,0.00093979,294.6726021,293.6384624,160.1222913,1.277586194,2.577227008,25.40579604,17.52103233,21.00553226,2.496780579,0.052745012,0.799850001,1.696930578,0.033053878,19.07427449,0.936491812,31.17043288,200.6682192,0.000370902
4,c14,14:56:39,4839.5,0,-0.200283527,0.062396679,101.9985047,1.072504521,1.752211348,21.47736931,6,1.420000017,1,2.840000033,20.47263145,21.47736931,20.14224815,99.4780426,99.59029388,6.78492403,8.062512398,28.48479652,33.84857178,499.6245117,1000.854858,40.19517899,101.4434204,11.07522297,0.362117708,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83270752,0.001072505,294.6273693,293.6226315,160.1367738,1.212047603,2.570100183,25.33530684,17.27279444,20.97500038,2.492099927,0.061055255,0.817888835,1.674211092,0.038277827,10.34707719,1.02418118,32.15599349,99.68549908,-0.000646063
5,c14,14:59:13,4993,0,-0.460901508,0.074998694,58.67160741,1.259207653,1.718894849,21.41566086,6,1.420000017,1,2.840000033,20.46148872,21.41566086,20.13908386,49.63301468,50.11071396,6.79569006,8.29526329,28.55241585,34.84836578,499.6470337,1000.958252,40.20719147,101.4446945,10.89577198,0.348361909,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832745056,0.001259208,294.5656609,293.6114887,160.1533167,1.12097412,2.560405299,25.23942047,16.94415718,20.93857479,2.486525802,0.073069087,0.84151045,1.645015351,0.045837709,5.951923291,1.170839582,33.47815698,50.32980446,-0.003065804
6,c14,15:01:47,5147,0,1.031396344,0.091421043,368.2101255,1.491767606,1.679875808,21.33306885,6,1.420000017,1,2.840000033,20.45023346,21.33306885,20.13996696,398.973053,397.0233154,6.776342869,8.552376747,28.49136162,35.95381546,499.6558228,1001.074646,39.53236771,101.4459229,9.39375782,0.347227037,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832759705,0.001491768,294.4830688,293.6002335,160.1719398,1.008579047,2.547479559,25.11169979,16.55932304,20.89165115,2.479361279,0.088569932,0.867603752,1.611757527,0.055605491,37.35341599,0.927426958,35.02012239,396.533039,0.000910886
7,c14,15:04:21,5301.5,0,1.001948383,0.100566524,370.9355163,1.617861072,1.66128085,21.32850838,6,1.420000017,1,2.840000033,20.42447662,21.32850838,20.13912964,399.525238,397.5499878,6.802752018,8.728307724,28.63827133,36.75827026,499.7227173,1000.901001,39.21497726,101.4499817,9.517476082,0.337208688,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832871195,0.001617861,294.4785084,293.5744766,160.1441566,0.939302697,2.546767508,25.10367637,16.37536865,20.8764925,2.477050651,0.097127178,0.885486659,1.591563993,0.061004397,37.63140134,0.933053774,35.91587509,397.0737095,0.000906276
8,c14,15:23:36,6456,0,1.16352623,0.046441077,540.386204,0.830579407,1.813320283,21.62668037,6,1.420000017,1,2.840000033,20.51610756,21.62668037,20.14064407,599.5357666,597.5426636,6.702812195,7.692487717,28.06734276,32.21205521,499.6729736,999.6013184,36.32433701,101.4458466,7.009633064,0.358695447,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832788289,0.000830579,294.7766804,293.6661076,159.9362074,1.322437578,2.593691211,25.56724892,17.87476121,21.07139397,2.50690365,0.045693868,0.780370929,1.726532722,0.028624873,54.81993594,0.904347483,30.04884664,596.9895789,0.000585649
9,c14,15:26:10,6610.5,0,1.71201888,0.045932733,812.2276452,0.822219437,1.814660401,21.60505676,6,1.420000017,1,2.840000033,20.50019836,21.60505676,20.14325142,900.4542236,897.5124512,6.665884972,7.645606518,27.9403038,32.04681396,499.6928406,999.6221924,34.83592224,101.4442215,1.487172127,0.366162241,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832821401,0.000822219,294.7550568,293.6501984,159.9395472,1.327677383,2.590263002,25.53386446,17.88825795,21.05262756,2.504015563,0.045201664,0.775602601,1.728412962,0.028315825,82.39580115,0.904976465,29.89501529,896.6986394,0.00057077
10,c14,15:28:44,6764,0,2.258799312,0.042352229,1076.650725,0.765257307,1.829471415,21.6498642,6,1.420000017,1,2.840000033,20.5102787,21.6498642,20.142416,1200.162231,1196.35022,6.657598972,7.569634438,27.88736343,31.70935249,499.6283264,999.3547363,35.31614685,101.4447632,-5.546153069,0.365713537,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832713877,0.000765257,294.7998642,293.6602787,159.8967542,1.352406931,2.597371188,25.60379764,18.0341632,21.08007145,2.508240072,0.041729921,0.767899773,1.740340299,0.026136406,109.2205778,0.899946109,29.4289096,1195.276495,0.000556139
11,c14,15:31:18,6918,0,2.544646994,0.03862499,1348.127521,0.705289651,1.846383608,21.7084198,6,1.420000017,1,2.840000033,20.53786278,21.7084198,20.14365578,1501.130005,1496.807007,6.654333591,7.49484396,27.82769966,31.34189415,499.6989746,999.6098022,35.51695633,101.4434052,-13.46753979,0.379877985,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832831624,0.00070529,294.8584198,293.6878628,159.9375648,1.380144052,2.6066861,25.69596413,18.20112017,21.12314129,2.51488251,0.038106725,0.760302492,1.754580018,0.02386273,136.7586463,0.900668901,28.93852547,1495.597404,0.000492367
1,c15,15:40:58,7498,0,3.929916417,0.073573055,297.187858,1.263032753,1.755390539,22.01042175,6,1.420000017,1,2.840000033,20.67227554,22.01042175,20.14186096,399.5718384,394.2545471,7.366243839,8.869526863,30.54683685,36.78203964,499.6385498,999.1567993,363.9688416,101.4488525,9.924305916,0.351703584,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832730916,0.001263033,295.1604218,293.8222755,159.8650843,1.063868464,2.655193862,26.17273429,17.30320743,21.34134865,2.548772775,0.071715201,0.899803323,1.648969452,0.044985295,30.14936719,0.753796907,34.40862617,392.3864531,0.00344617
2,c15,15:43:32,7652.5,0,2.953146394,0.073666391,223.3486533,1.243929717,1.726582475,21.94318008,6,1.420000017,1,2.840000033,20.67622948,21.94318008,20.14075279,300.0752869,296.0870056,7.566530228,9.046681404,31.37104797,37.50776672,499.6825867,999.1948853,289.639801,101.445282,10.63979053,0.351215303,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832804311,0.00124393,295.0931801,293.8262295,159.8711781,1.083433366,2.644325621,26.06652147,17.01984007,21.30970478,2.543833441,0.071803879,0.917743146,1.626090295,0.045041124,22.65766712,0.754334534,35.21963771,294.6832213,0.00352951
3,c15,15:46:06,7806,0,1.963349405,0.077442981,150.5942906,1.300535388,1.719316772,21.94600487,6,1.420000017,1,2.840000033,20.67731285,21.94600487,20.13859367,199.5474548,196.8821716,7.575018883,9.12258625,31.40763855,37.82230377,499.6245728,999.0255737,246.713913,101.4476166,10.91086292,0.35329622,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832707621,0.001300535,295.0960049,293.8273129,159.8440882,1.05317956,2.644781404,26.0704144,16.94782815,21.31165886,2.544138213,0.075387271,0.925464632,1.618673581,0.047297523,15.27743186,0.764895518,35.5842334,195.9488894,0.003565434
4,c15,15:48:40,7960.5,0,0.542564751,0.081323392,84.83335308,1.361896075,1.716849532,21.92529488,6,1.420000017,1,2.840000033,20.66644859,21.92529488,20.13950729,99.09545898,98.28321838,7.49349165,9.113951683,31.08917427,37.81284714,499.6669312,998.9405518,281.0770264,101.4479675,11.09222889,0.351708353,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832778219,0.001361896,295.0752949,293.8164486,159.8304847,1.022170467,2.641441407,26.03740096,16.92344927,21.29587173,2.541676856,0.079059523,0.924591874,1.617084982,0.049610729,8.606171248,0.863151965,35.68224895,98.02530909,0.001974993
5,c15,15:51:14,8114,0,-0.17078763,0.086830843,52.47252484,1.433164946,1.695448868,21.81969452,6,1.420000017,1,2.840000033,20.60945129,21.81969452,20.13378716,50.52231979,50.6402626,7.451982975,9.157314301,31.02726746,38.12504959,499.6240845,998.9102173,193.2887573,101.4510574,11.08878803,0.355366647,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832706807,0.001433165,294.9696945,293.7594513,159.8256312,0.991354799,2.624468087,25.86930244,16.71198814,21.21457291,2.529034616,0.084254816,0.929019219,1.600015397,0.052884796,5.323393131,1.036181926,36.19753743,50.72144686,-0.001218832
6,c15,15:53:48,8268,0,4.1995908,0.094085311,311.1856736,1.506412599,1.649011507,21.5471859,6,1.420000017,1,2.840000033,20.5170784,21.5471859,20.13768768,399.6722717,393.9169006,7.395875931,9.188138962,30.96833611,38.47162628,499.6715698,999.1774902,83.44779205,101.4455872,9.862439156,0.35609144,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83278595,0.001506413,294.6971859,293.6670784,159.8683949,0.977594515,2.581107659,25.44327192,16.25513296,21.03213215,2.500864715,0.091068342,0.932096152,1.568768563,0.057181293,31.56841337,0.78997797,37.07124283,391.9206163,0.003972336
7,c15,15:56:22,8422.5,0,4.372375125,0.100592701,313.1153636,1.584568047,1.626118576,21.41303635,6,1.420000017,1,2.840000033,20.46600914,21.41303635,20.13767052,399.9507751,393.9509583,7.320438862,9.205634117,30.75064468,38.66869354,499.6769714,999.2615356,79.91651154,101.4460373,9.777295113,0.357706964,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832794952,0.001584568,294.5630363,293.6160091,159.8818421,0.947866509,2.559993678,25.23502886,16.02939474,20.93952274,2.486670726,0.097151595,0.933875102,1.552795624,0.061019808,31.76431285,0.794807976,37.57757729,391.8725405,0.004192773
8,c15,15:58:56,8576,0,5.738069856,0.099059029,482.0557336,1.5599324,1.624999037,21.33722115,6,1.420000017,1,2.840000033,20.42020035,21.33722115,20.13644981,599.4313965,591.4326782,7.243220329,9.099479675,30.51208305,38.33177948,499.6299133,999.3061523,75.11814117,101.4485474,7.444897652,0.348198831,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832716522,0.001559932,294.4872211,293.5702003,159.8889808,0.964972126,2.548128032,25.11744227,16.0179626,20.87871075,2.47738866,0.095720311,0.923128995,1.554259665,0.060116458,48.90385393,0.815064421,37.30451053,588.7050746,0.003636046
9,c15,16:01:30,8730.5,0,6.577504654,0.09785015,758.9983344,1.541442454,1.625036909,21.28203011,6,1.420000017,1,2.840000033,20.38592911,21.28203011,20.13436317,900.6815186,891.1328125,7.179851532,9.01431942,30.30820465,38.05324173,499.6154175,999.2024536,72.28302002,101.4478836,2.089306831,0.353388727,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832692362,0.001541442,294.4320301,293.5359291,159.872389,0.977336155,2.539520536,25.03276013,16.01844071,20.83397961,2.470580486,0.094591083,0.914483627,1.556096859,0.059403843,76.99877468,0.851723025,37.07009406,888.0061818,0.0027458
10,c15,16:04:07,8887,0,7.480406299,0.094913135,1030.493987,1.500368939,1.629215623,21.26402092,6,1.420000017,1,2.840000033,20.37849426,21.26402092,20.13545227,1200.20105,1189.07605,7.15947628,8.945041656,30.23711777,37.77906418,499.6562195,999.1043091,71.20864105,101.4530487,-4.904955864,0.343765199,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832760366,0.001500369,294.4140209,293.5284943,159.8566859,1.000133661,2.53671737,25.0038555,16.05881385,20.82125759,2.468647164,0.091843708,0.907501747,1.561145417,0.057670414,104.5467566,0.866634213,36.77850444,1185.520223,0.002320653
11,c15,16:06:43,9043,0,7.941099038,0.093562808,1312.424098,1.469540156,1.618221971,21.16358566,6,1.420000017,1,2.840000033,20.34647179,21.16358566,20.13788414,1500.400024,1488.237549,7.150611877,8.89962101,30.26068115,37.66305542,499.6412354,999.1553345,72.38635254,101.4551163,-13.01311016,0.34731859,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832735392,0.00146954,294.3135857,293.4964718,159.8648499,1.025545871,2.521134055,24.84974783,15.95012682,20.75502872,2.458603974,0.090578724,0.902912084,1.555691889,0.056872448,133.1521394,0.881864658,36.79430307,1484.462731,0.001968303
1,c16,16:20:58,9898,0,4.832846979,0.060254958,254.2803215,0.985317445,1.666568206,20.94610405,6,1.420000017,1,2.840000033,20.31896973,20.94610405,20.13763237,399.8404846,393.5714111,6.919920921,8.093538284,29.33296967,34.30844116,499.6565857,999.6586914,33.01708603,101.4524002,9.816174507,0.328005731,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832760976,0.000985317,294.096104,293.4689697,159.945387,1.306032556,2.487677091,24.52063318,16.4270949,20.63253689,2.44012313,0.059003116,0.821108885,1.619014245,0.036987411,25.79734894,0.64608433,33.31138397,391.2741071,0.004114477
2,c16,16:23:32,10052.5,0,3.759488098,0.059816362,186.4897379,0.972538115,1.656948705,20.85817719,6,1.420000017,1,2.840000033,20.28378868,20.85817719,20.13756943,300.1018677,295.242981,6.897574902,8.055919647,29.30138588,34.22399902,499.6975708,999.5494385,32.24367142,101.4549179,10.44764423,0.341108263,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832829285,0.000972538,294.0081772,293.4337887,159.9279066,1.319604097,2.474261371,24.38779137,16.33187172,20.57098293,2.430882257,0.058582492,0.817312666,1.613569591,0.036722949,18.92030105,0.631648337,33.33250101,293.4559004,0.004270255
3,c16,16:26:06,10206,0,2.343381826,0.061901973,130.6002937,0.999545561,1.646956597,20.80449677,6,1.420000017,1,2.840000033,20.2669735,20.80449677,20.13682938,199.6561432,196.6065369,6.882888317,8.07333374,29.27320862,34.33501434,499.7167664,999.47229,31.61193466,101.4631042,10.98801899,0.341392457,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832861277,0.000999546,293.9544968,293.4169735,159.9155628,1.310182416,2.4661021,24.30540755,16.23207381,20.53573513,2.425604447,0.06058151,0.819145503,1.606458944,0.037979906,13.25111121,0.664272388,33.56526714,195.4926054,0.004023489
4,c16,16:28:40,10360,0,0.7825342,0.066282314,76.58261363,1.059907633,1.633455975,20.75459862,6,1.420000017,1,2.840000033,20.24705887,20.75459862,20.13705444,99.19419861,98.12952423,6.869431496,8.131954193,29.25062943,34.62588501,499.6132813,999.6085205,30.44505692,101.4618225,11.03540516,0.340830743,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832688802,0.001059908,293.9045986,293.3970589,159.9373597,1.282734989,2.458538868,24.23117195,16.09921776,20.50082874,2.420387653,0.064770642,0.825082893,1.59530476,0.040614805,7.770211551,0.780423774,34.00729362,97.75754495,0.002722232
5,c16,16:31:14,10514.5,0,-0.162728451,0.072898848,51.82848522,1.149870813,1.614892216,20.69216537,6,1.420000017,1,2.840000033,20.22471619,20.69216537,20.13961029,49.35787582,49.48493958,6.852853775,8.222120285,29.22025871,35.05780411,499.7200012,999.5819702,28.83688164,101.4594803,11.03395557,0.338737428,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832866669,0.001149871,293.8421654,293.3747162,159.9331117,1.240754793,2.449104267,24.13874248,15.9166222,20.45844078,2.414065948,0.071074465,0.834212051,1.579853897,0.044581925,5.258491174,1.047358765,34.65479179,49.56229289,-0.001137825
6,c16,16:33:48,10668,0,6.038336238,0.081794203,261.8580185,1.27053819,1.595130588,20.64688873,6,1.420000017,1,2.840000033,20.21666145,20.64688873,20.1384716,399.0506592,391.2040405,6.83684063,8.349559784,29.16726685,35.61880493,499.734436,999.7450562,27.90795326,101.4606247,9.78325367,0.341181695,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832890727,0.001270538,293.7968887,293.3666615,159.9592054,1.182579761,2.442282139,24.07123105,15.72167126,20.43177509,2.410096465,0.079504414,0.847151552,1.562944913,0.049891031,26.56827814,0.669364299,35.46922253,388.3337047,0.005515233
7,c16,16:36:22,10822,0,6.418189001,0.089825069,266.0893992,1.373829296,1.574926668,20.60401535,6,1.420000017,1,2.840000033,20.20129967,20.60401535,20.14122009,400.1289368,391.7762146,6.849237919,8.484827042,29.24830437,36.23178101,499.6997986,999.836731,27.0189209,101.4647446,9.691182137,0.333720148,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832832998,0.001373829,293.7540154,293.3512997,159.9738734,1.13212734,2.435837476,24.00673738,15.52191034,20.40265751,2.405768522,0.087071136,0.860910808,1.544857714,0.05466036,26.99869292,0.679187223,36.29081184,388.7253149,0.005991925
8,c16,16:38:56,10976.5,0,8.741320511,0.090742286,417.2276685,1.389165494,1.576851319,20.62740898,6,1.420000017,1,2.840000033,20.21436119,20.62740898,20.14043427,599.7036133,588.2252808,6.846558094,8.500564575,29.21413994,36.27070999,499.6437988,999.5822754,26.32992363,101.4639435,7.310750008,0.340427339,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832739665,0.001389165,293.777409,293.3643612,159.9331605,1.122194999,2.439352123,24.04156629,15.54100171,20.42088509,2.408477012,0.087932703,0.862500804,1.545976209,0.055203641,42.33356458,0.709299111,36.32315837,584.0700756,0.005436203
9,c16,16:41:30,11130,0,10.41795979,0.087822853,671.5271294,1.348148893,1.579697604,20.61297798,6,1.420000017,1,2.840000033,20.20572853,20.61297798,20.1383419,899.9297485,885.9859009,6.845724583,8.450863838,29.22610092,36.08010864,499.6784668,999.7566528,25.22107506,101.467247,1.693623543,0.339139879,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832797445,0.001348149,293.762978,293.3557285,159.9610609,1.1448649,2.437183493,24.01941084,15.568547,20.40935326,2.406763153,0.085188522,0.857485889,1.549277265,0.053473399,68.13800911,0.757943359,36.09012491,881.0337017,0.004267549
10,c16,16:44:04,11284,0,11.21370444,0.083444537,937.9309498,1.284434321,1.581710693,20.58206367,6,1.420000017,1,2.840000033,20.1929512,20.58206367,20.14035988,1200.45166,1185.158325,6.855979443,8.385394096,29.29269791,35.82834625,499.6671753,999.7501831,23.8578968,101.4660492,-5.339457512,0.340538919,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832778625,0.001284434,293.7320637,293.3429512,159.9600257,1.180753812,2.432543503,23.97396491,15.58857081,20.38750744,2.403519359,0.081062761,0.85083281,1.55268655,0.050872962,95.16814789,0.791397174,35.79421981,1179.827867,0.003402071
