PlotName,ForestPlotsCode,Subplot,PlotCensusNumber,CensusDate,TagNumber,HPOM_m,D_POM_cm,Height_m,Alive_1_Dead_0_At2015Census,Comments,Family,Genus,SpeciesName,GenusSpecies,SpeciesIDsource,Group,WoodDensity,CrownProjection_Area_m2_in2016,X_m,Y_m,GirdlingDeathDate,Time_since_Girdle,Survived,Biomass_kgPerStem,Carbon_kgCperStem
Tower,SAF-05,20,4,05/08/2015 00:00,2845,1.3,11.5,8.422081714,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,Carbon Team field ID 2015,pioneer,0.62,,,,07/02/2017 00:00,370,0,35.14994124,16.76652197
Tower,SAF-05,20,4,05/08/2015 00:00,2849,1.3,10.9,8.044094153,1,NA,NA,NA,NA,NA,NA,other,0.499120331,,,,,,1,24.28025168,11.58168005
Tower,SAF-05,21,4,05/08/2015 00:00,307,1.3,40.2,20.91854043,1,NA,Euphorbiaceae,Macaranga,pearsonii,Macaranga pearsonii,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",DEAD,0.381,,567776.982,521277.801,,,0,655.5808257,312.7120539
Tower,SAF-05,21,4,05/08/2015 00:00,308,1.3,12.3,16,1,NA,Malvaceae,Brownlowia,peltata,Brownlowia peltata,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.47,6.893,567775.133,521281.869,07/02/2017 00:00,370,0,57.90897072,27.62257903
Tower,SAF-05,21,4,05/08/2015 00:00,309,1.3,10.8,9.5,1,NA,Malvaceae,Brownlowia,peltata,Brownlowia peltata,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.47,2.438,567775.1,521284.737,03/12/2016 00:00,304,0,26.50859784,12.64460117
Tower,SAF-05,21,4,05/08/2015 00:00,310,1.3,36.9,21.5,1,NA,Dipterocarpaceae,Shorea,fallax,Shorea fallax,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",Dipterocarp,0.5,22.463,567772.695,521286.559,09/04/2016 00:00,66,0,745.0389518,355.38358
Tower,SAF-05,21,4,05/08/2015 00:00,311,1.3,12.3,12.5,1,NA,Achariaceae,Hydnocarpus,polypetalus,Hydnocarpus polypetalus,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.56,5.821,567775.006,521288.21,,,1,53.904627,25.71250708
Tower,SAF-05,21,4,05/08/2015 00:00,312,1.3,13.1,12,1,NA,Myristicaceae,Knema,laurina,Knema laurina,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.47,9.455,567778.253,521286.686,07/02/2017 00:00,370,0,49.26511236,23.4994586
Tower,SAF-05,21,4,05/08/2015 00:00,313,1.3,30.7,24,1,NA,Euphorbiaceae,Macaranga,pearsonii,Macaranga pearsonii,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",DEAD,0.381,0,567780.061,521286.197,,,0,438.6627437,209.2421287
Tower,SAF-05,21,4,05/08/2015 00:00,314,1.4,12.7,9,1,NA,Myrtaceae,Syzygium,hirtum,Syzygium hirtum,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.614444444,3.918,567772.153,521292.423,,,1,45.39942533,21.65552588
Tower,SAF-05,21,4,05/08/2015 00:00,315,1.3,14.1,13,1,NA,Myristicaceae,Knema,laurina,Knema laurina,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.47,5.686,567777.252,521294.237,,,1,61.82971119,29.49277224
Tower,SAF-05,21,4,05/08/2015 00:00,316,1.3,15.1,12.5,1,NA,Cornaceae,Alangium,javanicum,Alangium javanicum,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.73,17.356,567780.039,521288.208,07/02/2017 00:00,370,0,105.9020946,50.51529914
Tower,SAF-05,21,4,05/08/2015 00:00,317,1.95,30.9,18.5,1,NA,Euphorbiaceae,Macaranga,pearsonii,Macaranga pearsonii,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",DEAD,0.381,0,567783.937,521286.967,,,0,342.5558947,163.3991618
Tower,SAF-05,21,4,05/08/2015 00:00,318,0,0,0,0,dead,Euphorbiaceae,Macaranga,pearsonii,Macaranga pearsonii,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2012-2014, earliest IDs",DEAD,0.381,,,,,,0,0,0
Tower,SAF-05,21,4,05/08/2015 00:00,319,1.3,21.1,15.5,1,NA,Ebenaceae,Diospyros,macrophylla,Diospyros macrophylla,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.48,0,567785.546,521288.932,,,1,168.5992462,80.42184042
Tower,SAF-05,21,4,05/08/2015 00:00,320,1.3,22.2,14,1,NA,Sapindaceae,Nephelium,rambutan,Nephelium rambutan,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.72,12.903,567785.754,521287.554,14/07/2016 00:00,162,0,252.8624045,120.6153669
Tower,SAF-05,21,4,05/08/2015 00:00,321,1.8,12,8.5,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",pioneer,0.62,10.111,567785.897,521286.307,24/08/2016 00:00,203,0,38.626992,18.42507518
Tower,SAF-05,21,4,05/08/2015 00:00,322,1.3,20,14,1,NA,Dipterocarpaceae,Shorea,johorensis,Shorea johorensis,"SAFE Carbon Team Field ID, 2014",Dipterocarp,0.393333333,19.351,567788.448,521288.729,18/05/2016 00:00,105,0,112.1157333,53.4792048
Tower,SAF-05,21,4,05/08/2015 00:00,323,0,0,0,0,dead,Sapindaceae,Nephelium,rambutan,Nephelium rambutan,"SAFE Carbon Team Field ID, 2014",DEAD,0.72,,,,,,0,0,0
Tower,SAF-05,21,4,05/08/2015 00:00,324,1.3,30.4,16,1,NA,Dipterocarpaceae,Shorea,argentifolia,Shorea argentifolia,"SAFE Carbon Team Field ID, 2014",Dipterocarp,0.52,19.711,567789.197,521282.603,24/08/2016 00:00,203,0,391.3706701,186.6838096
Tower,SAF-05,21,4,05/08/2015 00:00,325,0,0,0,0,dead,Euphorbiaceae,Macaranga,pearsonii,Macaranga pearsonii,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2012-2014, earliest IDs",DEAD,0.381,,,,,,0,0,0
Tower,SAF-05,21,4,05/08/2015 00:00,326,1.9,22.5,16,1,NA,Sapindaceae,Pometia,pinnata,Pometia pinnata,"SAFE Carbon Team Field ID, 2014",other,0.6525,21.263,567781.743,521282.174,07/02/2017 00:00,370,0,269.019225,128.3221703
Tower,SAF-05,21,4,05/08/2015 00:00,327,1.3,34.6,21,1,NA,Fagaceae,Lithocarpus,blumeanus,Lithocarpus blumeanus,"SAFE Carbon Team Field ID, 2014",other,0.71,24.775,567786.149,521276.796,09/04/2016 00:00,66,0,908.54747,433.3771432
Tower,SAF-05,21,4,05/08/2015 00:00,328,1.3,17.1,14,1,NA,Lauraceae,Litsea,sp.,Litsea sp.,"SAFE Carbon Team Field ID, 2014",other,0.411007,22.493,567788.705,521276.665,20/09/2016 00:00,230,0,85.64209003,40.85127694
Tower,SAF-05,21,4,05/08/2015 00:00,329,1.8,11.9,14,1,NA,Annonaceae,Polyalthia,sp.,Polyalthia sp.,"SAFE Carbon Team Field ID, 2014",other,0.5421932,16.859,567782.714,521283.342,07/02/2017 00:00,370,0,54.71341307,26.09829804
Tower,SAF-05,21,4,05/08/2015 00:00,1467,1.3,10.2,9,1,NA,Malvaceae,Sterculia,rubiginosa,Sterculia rubiginosa,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.364817048,5.601,567782.029,521288.412,07/02/2017 00:00,370,0,17.38744462,8.293811082
Tower,SAF-05,22,4,05/08/2015 00:00,330,1.3,38.5,22.6,1,NA,Pentaphylacaceae,Adinandra,borneensis,Adinandra borneensis,"SAFE Carbon Team Field ID, 2014",other,0.48,31.53,567796.486,521279.289,,,1,818.4439032,390.3977418
Tower,SAF-05,22,4,05/08/2015 00:00,331,1.3,16.9,13,1,NA,Dipterocarpaceae,Shorea,johorensis,Shorea johorensis,"SAFE Carbon Team Field ID, 2014",Dipterocarp,0.393333333,24.734,567797.068,521278.922,22/04/2016 00:00,79,0,74.33533389,35.45795426
Tower,SAF-05,22,4,05/08/2015 00:00,332,0,0,0,0,dead,Euphorbiaceae,Macaranga,pearsonii,Macaranga pearsonii,"SAFE Carbon Team Field ID, 2014",DEAD,0.381,,,,,,0,0,0
Tower,SAF-05,22,4,05/08/2015 00:00,333,0,0,0,0,NA,NA,NA,NA,NA,NA,DEAD,0.499120331,,,,,,0,0,0
Tower,SAF-05,22,4,05/08/2015 00:00,334,1.3,19.3,9.9,1,NA,Phyllanthaceae,Aporosa,sp.,Aporosa sp.,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.56,5.811,567805.434,521278.447,07/11/2016 00:00,278,0,105.1128041,50.13880756
Tower,SAF-05,22,4,05/08/2015 00:00,335,0,0,0,0,dead,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",DEAD,0.62,0,567806.172,521281.813,,,0,0,0
Tower,SAF-05,22,4,05/08/2015 00:00,336,1.3,13.1,7,1,NA,Tetramelaceae,Oreocnide,trinervis,Oreocnide trinervis,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.62,14.383,567804.117,521292.617,06/10/2016 00:00,246,0,37.90967866,18.08291672
Tower,SAF-05,22,4,05/08/2015 00:00,337,1.3,23.9,16.7,1,NA,Ixonanthaceae,Ixonanthes,petiolaris,Ixonanthes petiolaris,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.63,13.273,567796.57,521285.587,,,1,305.8937509,145.9113192
Tower,SAF-05,22,4,05/08/2015 00:00,1472,1.3,19.1,16.9,1,NA,Euphorbiaceae,Macaranga,pearsonii,Macaranga pearsonii,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",pioneer,0.381,0,567811.01,521280.694,09/04/2016 00:00,66,0,119.562833,57.03147136
Tower,SAF-05,22,4,05/08/2015 00:00,1473,1.3,12.6,5,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",pioneer,0.62,7.403,567809.937,521279.143,09/08/2016 00:00,188,0,25.0507404,11.94920317
Tower,SAF-05,22,4,05/08/2015 00:00,2846,1.3,11.8,8.608799996,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,Carbon Team field ID 2015,pioneer,0.62,,,,,,1,37.82823729,18.04406919
Tower,SAF-05,22,4,05/08/2015 00:00,2847,1.3,12.9,9.280685348,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,Carbon Team field ID 2015,pioneer,0.62,,,,03/12/2016 00:00,304,0,48.73813887,23.24809224
Tower,SAF-05,23,4,05/08/2015 00:00,338,1.3,34.3,14,1,NA,Dipterocarpaceae,Shorea,johorensis,Shorea johorensis,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",Dipterocarp,0.393333333,54.996,567787.449,521297.422,24/08/2016 00:00,203,0,329.7575978,157.2943741
Tower,SAF-05,23,4,05/08/2015 00:00,339,1.3,13.2,14,1,NA,Lauraceae,Litsea,grandis,Litsea grandis,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.433333333,8.805,567790.02,521298.77,,,1,53.8041504,25.66457974
Tower,SAF-05,23,4,05/08/2015 00:00,340,1.75,33.1,18,1,NA,Rubiaceae,Neonauclea,gigantea,Neonauclea gigantea,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",pioneer,0.59,42.113,567788.783,521301.541,,,1,592.2407504,282.4988379
Tower,SAF-05,23,4,05/08/2015 00:00,341,1.3,18.1,15,1,NA,Pentaphylacaceae,Adinandra,borneensis,Adinandra borneensis,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.48,23.496,567787.317,521301.233,07/11/2016 00:00,278,0,120.0625128,57.26981861
Tower,SAF-05,23,4,05/08/2015 00:00,342,1.3,21.8,11,1,NA,Rubiaceae,Pleiocarpidia,sandakanica,Pleiocarpidia sandakanica,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.62,22.411,567781.979,521299.46,,,1,164.9738631,78.69253271
Tower,SAF-05,23,4,05/08/2015 00:00,343,1.3,19.7,9,1,NA,Rubiaceae,Pleiocarpidia,sandakanica,Pleiocarpidia sandakanica,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.62,26.2,567784.759,521304.831,,,1,110.226098,52.57784874
Tower,SAF-05,23,4,05/08/2015 00:00,344,0,0,0,0,NA,Dipterocarpaceae,Shorea,pauciflora,Shorea pauciflora,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",DEAD,0.5325,,,,,,0,0,0
Tower,SAF-05,23,4,05/08/2015 00:00,345,1.3,24.2,21,1,NA,Euphorbiaceae,Macaranga,pearsonii,Macaranga pearsonii,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",pioneer,0.381,33.368,567787.407,521311.3,15/06/2016 00:00,133,0,238.5024171,113.7656529
Tower,SAF-05,23,4,05/08/2015 00:00,346,1.3,33.7,14,1,NA,Dipterocarpaceae,Shorea,johorensis,Shorea johorensis,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",Dipterocarp,0.393333333,14.582,567780.072,521309.888,09/08/2016 00:00,188,0,318.321793,151.8394952
Tower,SAF-05,23,4,05/08/2015 00:00,347,1.3,18.9,13,1,NA,Lauraceae,Actinodaphne,sp.,Actinodaphne sp.,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.51,17.698,567778.551,521306.733,,,1,120.5465871,57.50072203
Tower,SAF-05,23,4,05/08/2015 00:00,348,0,0,0,0,NA,Dipterocarpaceae,Shorea,fallax,Shorea fallax,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",DEAD,0.5,,,,,,0,0,0
Tower,SAF-05,23,4,05/08/2015 00:00,349,1.3,11.3,9.5,1,NA,Ebenaceae,Diospyros,macrophylla,Diospyros macrophylla,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.48,8.305,567773.912,521300.217,,,1,29.63735976,14.13702061
Tower,SAF-05,23,4,05/08/2015 00:00,350,1.3,20.1,15,1,NA,Ebenaceae,Diospyros,macrophylla,Diospyros macrophylla,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.48,10.04,567773.999,521299.955,,,1,148.0615848,70.62537595
Tower,SAF-05,23,4,05/08/2015 00:00,351,1.3,16.7,15,1,NA,Dipterocarpaceae,Parashorea,malaanonan,Parashorea malaanonan,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",Dipterocarp,0.415,8.812,567775.387,521297.347,14/07/2016 00:00,162,0,88.36699373,42.15105601
Tower,SAF-05,23,4,05/08/2015 00:00,352,1.3,10.7,9.5,1,NA,Polygalaceae,Xanthophyllum,vitellinum,Xanthophyllum vitellinum,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.73,7.697,567774.081,521294.757,,,1,40.41399684,19.27747649
Tower,SAF-05,23,4,05/08/2015 00:00,353,0,0,0,0,NA,NA,NA,NA,NA,NA,DEAD,0.499120331,,,,,,0,0,0
Tower,SAF-05,23,4,05/08/2015 00:00,1474,1.3,20.4,16,1,NA,Malvaceae,Pterospermum,javanicum,Pterospermum javanicum,Identified by MinSheng Khoo and Magat bin Japar 2016,other,0.4,8.51,567777.013,521295.02,,,1,135.5682816,64.66607032
Tower,SAF-05,23,4,05/08/2015 00:00,2848,1.3,10.9,8.044094153,1,NA,Myristicaceae,Knema,sp.,Knema sp.,Identified by MinSheng Khoo and Magat bin Japar 2016,other,0.533326316,,,,,,1,25.94423903,12.37540202
Tower,SAF-05,24,4,05/08/2015 00:00,354,1.3,19.7,13,1,NA,Euphorbiaceae,Macaranga,hypoleuca,Macaranga hypoleuca,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",pioneer,0.263333333,14.614,567771.233,521299.188,07/05/2016 00:00,94,0,67.62377696,32.25654161
Tower,SAF-05,24,4,05/08/2015 00:00,355,1.3,12.3,8.916668087,1,NA,Euphorbiaceae,Mallotus,leucodermis,Mallotus leucodermis,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",DEAD,0.467954212,0,567767.912,521298.114,,,0,32.13171947,15.32683019
Tower,SAF-05,24,4,05/08/2015 00:00,356,1.3,11.4,6,1,NA,Violaceae,Rinorea,sp.,Rinorea sp.,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.671,10.238,567767.153,521297.654,,,1,26.63184506,12.7033901
Tower,SAF-05,24,4,05/08/2015 00:00,357,1.3,12.5,9,1,NA,Euphorbiaceae,Mallotus,leucodermis,Mallotus leucodermis,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.467954212,8.879,567767.041,521299.967,,,1,33.49528508,15.97725098
Tower,SAF-05,24,4,05/08/2015 00:00,358,1.3,21.2,10,1,NA,Lauraceae,Litsea,garciae,Litsea  garciae,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.41,11.833,567767.596,521302.695,29/06/2016 00:00,147,0,93.7936336,44.73956323
Tower,SAF-05,24,4,05/08/2015 00:00,359,1.3,14.9,14.5,1,NA,Dipterocarpaceae,Parashorea,malaanonan,Parashorea malaanonan,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",Dipterocarp,0.415,6.288,567768.645,521306.055,09/04/2016 00:00,66,0,67.99960941,32.43581369
Tower,SAF-05,24,4,05/08/2015 00:00,360,1.8,16.2,9.5,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",pioneer,0.62,17.13,567764.487,521306.425,,,1,78.67977444,37.53025241
Tower,SAF-05,24,4,05/08/2015 00:00,361,1.3,16.1,9,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",pioneer,0.62,26.043,567764.563,521306.977,07/02/2017 00:00,370,0,73.62134262,35.11738043
Tower,SAF-05,24,4,05/08/2015 00:00,362,1.55,15.1,9,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",pioneer,0.62,18.996,567762.012,521307.101,07/02/2017 00:00,370,0,64.75985622,30.89045142
Tower,SAF-05,24,4,05/08/2015 00:00,363,1.3,13.2,7.5,1,NA,Myristicaceae,NA,NA,NA,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.495,4.082,567768.709,521310.829,,,1,32.9254794,15.70545367
Tower,SAF-05,24,4,05/08/2015 00:00,364,1.8,39.4,23,1,NA,Tetramelaceae,Octomeles,sumatrana,Octomeles sumatrana,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",pioneer,0.33,60.995,567765.029,521313.19,,,1,599.7247912,286.0687254
Tower,SAF-05,24,4,05/08/2015 00:00,365,1.5,13.6,6.5,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",pioneer,0.62,10.238,567761.78,521310.52,,,1,37.94028992,18.09751829
Tower,SAF-05,24,4,05/08/2015 00:00,366,1.3,15.9,6,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",pioneer,0.62,7.999,567759.568,521310.113,24/08/2016 00:00,203,0,47.86906788,22.83354538
Tower,SAF-05,24,4,05/08/2015 00:00,367,1.3,13.7,10,1,NA,Burseraceae,Canarium,odontophyllum,Canarium odontophyllum,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.5,4.608,567754.202,521308.984,,,1,47.767105,22.78490909
Tower,SAF-05,24,4,05/08/2015 00:00,368,1.3,14.3,7,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",pioneer,0.62,9.792,567756.695,521308.023,,,1,45.17306794,21.54755341
Tower,SAF-05,24,4,05/08/2015 00:00,369,1.3,11.1,7,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",pioneer,0.62,2.895,567756.107,521305.295,07/11/2016 00:00,278,0,27.21782826,12.98290408
Tower,SAF-05,24,4,05/08/2015 00:00,370,1.3,14.6,8,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",pioneer,0.62,6.715,567757.364,521305.651,20/09/2016 00:00,230,0,53.81522624,25.66986292
Tower,SAF-05,24,4,05/08/2015 00:00,371,1.3,14.7,10.5,1,NA,Urticaceae,Dendrocnide,elliptica,Dendrocnide elliptica,"SAFE Carbon Team Field ID, 2014",pioneer,0.62,9.561,567757.427,521304.832,20/09/2016 00:00,230,0,71.60336631,34.15480573
Tower,SAF-05,24,4,05/08/2015 00:00,372,1.3,16.6,10.5,1,NA,Ebenaceae,Diplodiscus,paniculatus,Diplodiscus paniculatus,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.63,4.346,567760.946,521300.916,,,1,92.78201646,44.25702185
Tower,SAF-05,24,4,05/08/2015 00:00,373,0,0,0,0,dead,Sapindaceae,Pometia,pinnata,Pometia pinnata,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",DEAD,0.6525,,,,,,0,0,0
Tower,SAF-05,24,4,05/08/2015 00:00,374,6.6,90.7,26,1,estimated by eye,NA,NA,NA,NA,NA,other,0.499120331,29.204,567759.433,521297.656,15/06/2016 00:00,133,0,5433.891533,2591.966261
Tower,SAF-05,24,4,05/08/2015 00:00,375,1.4,39.9,20,1,NA,Achariaceae,Hydnocarpus,anomalus,Hydnocarpus anomalus,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.650771333,15.053,567758.379,521297.298,,,1,1054.683091,503.0838343
Tower,SAF-05,24,4,05/08/2015 00:00,1475,1.3,11,10,1,NA,Euphorbiaceae,Mallotus,korthalsii,Mallotus korthalsii,Identified by MinSheng Khoo and Magat bin Japar 2016,other,0.467715143,4.493,567758.27,521295.9,,,1,28.80610793,13.74051348
Tower,SAF-05,24,4,05/08/2015 00:00,2850,1.3,14.1,9.991328943,1,NA,Meliaceae,Aglaia,sp.,Aglaia sp.,Identified by MinSheng Khoo and Magat bin Japar 2016,other,0.671684211,,,,,,1,67.91166909,32.39386616
Tower,SAF-05,25,4,05/08/2015 00:00,377,0,0,0,0,NA,NA,NA,NA,NA,NA,DEAD,0.499120331,,,,,,0,0,0
Tower,SAF-05,25,4,05/08/2015 00:00,378,1.9,26.4,23,1,H.POM changed,Malvaceae,Pterospermum,elongatum,Pterospermum elongatum,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.516093773,16.313,567742.249,521295.789,,,1,421.0969452,200.8632429
Tower,SAF-05,25,4,05/08/2015 00:00,379,1.3,13.7,10.5,1,NA,Myrtaceae,Syzygium,sp.,Syzygium sp.,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.614444444,4.216,567741.159,521298.84,,,1,61.63548782,29.40012769
Tower,SAF-05,25,4,05/08/2015 00:00,380,1.3,11.2,5.5,1,NA,Violaceae,Rinorea,sp.,Rinorea sp.,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.671,2.965,567739.433,521299.644,,,1,23.56345869,11.23976979
Tower,SAF-05,25,4,05/08/2015 00:00,381,1.3,18.9,17.5,1,NA,Dipterocarpaceae,Parashorea,malaanonan,Parashorea malaanonan,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",Dipterocarp,0.415,7.768,567736.391,521300.885,15/06/2016 00:00,133,0,132.0466951,62.98627357
Tower,SAF-05,25,4,05/08/2015 00:00,382,1.3,17.3,12,1,NA,Celastraceae,Lophopetalum,javanicum,Lophopetalum javanicum,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.536307692,5.197,567736.76,521299.758,,,1,98.04044205,46.76529086
Tower,SAF-05,25,4,05/08/2015 00:00,383,0,0,0,0,NA,NA,NA,NA,NA,NA,DEAD,0.499120331,,,,,,0,0,0
Tower,SAF-05,25,4,05/08/2015 00:00,384,1.3,11.8,9,1,NA,Myrtaceae,Syzygium,sp.,Syzygium sp.,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.614444444,3.232,567731.704,521294.873,,,1,39.19285748,18.69499302
Tower,SAF-05,25,4,05/08/2015 00:00,385,1.3,25.7,20,1,NA,Celastraceae,Lophopetalum,sp.,Lophopetalum sp.,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.51,9.706,567733.137,521298.829,,,1,342.9131982,163.5695955
Tower,SAF-05,25,4,05/08/2015 00:00,386,1.3,15.6,12.5,1,NA,Lauraceae,Actinodaphne,borneensis,Actinodaphne borneensis,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2012",other,0.48,4.018,567732.741,521300.025,,,1,74.322144,35.45166269
Tower,SAF-05,25,4,05/08/2015 00:00,387,1.3,17.7,12,1,NA,Dipterocarpaceae,Parashorea,malaanonan,Parashorea malaanonan,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",Dipterocarp,0.415,13.676,567731.426,521309.093,09/04/2016 00:00,66,0,79.41337578,37.88018025
