Campaign,Tree_tag,repeat,date,code branch,leaf,code leaf,leaf fresh weight,dry weight,Leaf_2018,Leaf area,LMA,resp,photo,day,month,monthday_code,SampleID
'C2',16,1,12-Feb-16,'C2_16_1',L2,C2_16_1_L2,1.52,0.54,'T',76.11197726,70.94809772,-0.394,15.3,12,2,FEB12,T16_FEB12_L2
'C2',16,1,12-Feb-16,'C2_16_1',L3,C2_16_1_L3,1.56,0.56,'T',77.72383272,72.04997237,-0.319,16.4,12,2,FEB12,T16_FEB12_L3
'C2',16,1,12-Feb-16,'C2_16_1',L4,C2_16_1_L4,1.63,0.59,'T',72.01209907,81.9306766,-0.675,13.5,12,2,FEB12,T16_FEB12_L4
'C2',16,1,12-Feb-16,'C2_16_1',L5,C2_16_1_L5,1.38,0.51,'T',65.5362566,77.81951952,-0.552,16.3,12,2,FEB12,T16_FEB12_L5
'C2',8,1,12-Feb-16,'C2_8_1',L1,C2_8_1_L1,1.2,0.5,'T',51.26179456,97.53852831,-1.06,3.36,12,2,FEB12,T8_FEB12_L1
'C2',8,1,12-Feb-16,'C2_8_1',L2,C2_8_1_L2,1.78,0.64,'T',64.07543646,99.8822693,-1.29,6.63,12,2,FEB12,T8_FEB12_L2
'C2',8,1,12-Feb-16,'C2_8_1',L3,C2_8_1_L3,2.11,0.76,'T',81.60040601,93.13679149,-1.35,1.35,12,2,FEB12,T8_FEB12_L3
'C2',8,1,12-Feb-16,'C2_8_1',L4,C2_8_1_L4,1.79,0.63,'T',71.89273244,87.63055439,-1.28,1.42,12,2,FEB12,T8_FEB12_L4
'C2',8,1,12-Feb-16,'C2_8_1',L5,C2_8_1_L5,1.63,0.47,'T',64.36776289,73.01791749,-0.964,1.63,12,2,FEB12,T8_FEB12_L5
'C2',42,1,12-Feb-16,'C2_42_1',L1,C2_42_1_L1,2.07,1.03,'T',89.83426715,114.65558,-1.27,0.265,12,2,FEB12,T42_FEB12_L1
'C2',42,1,12-Feb-16,'C2_42_1',L2,C2_42_1_L2,3.72,1.73,'T',140.872026,122.8064967,-1.17,1.462,12,2,FEB12,T42_FEB12_L2
'C2',42,1,12-Feb-16,'C2_42_1',L3,C2_42_1_L3,4.97,2.48,'T',195.1408039,127.0877208,-1.42,0.592,12,2,FEB12,T42_FEB12_L3
'C2',42,1,12-Feb-16,'C2_42_1',L4,C2_42_1_L4,2.06,0.96,'T',91.2999594,105.1479109,-0.996,0.619,12,2,FEB12,T42_FEB12_L4
'C2',42,1,12-Feb-16,'C2_42_1',L5,C2_42_1_L5,3.5,1.34,'T',151.3178238,88.55533118,-0.994,3.56,12,2,FEB12,T42_FEB12_L5
'C2',22,1,12-Feb-16,'C2_22_1',L1,C2_22_1_L1,1.4,0.65,'T',66.81843281,97.27854615,-1.11,5.38,12,2,FEB12,T22_FEB12_L1
'C2',22,1,12-Feb-16,'C2_22_1',L2,C2_22_1_L2,0.91,0.41,'T',45.45343078,90.20221201,-0.772,5.02,12,2,FEB12,T22_FEB12_L2
'C2',22,1,12-Feb-16,'C2_22_1',L3,C2_22_1_L3,0.91,0.38,'T',46.33365814,82.01381355,-0.573,1.22,12,2,FEB12,T22_FEB12_L3
'C2',22,1,12-Feb-16,'C2_22_1',L4,C2_22_1_L4,0.75,0.34,'T',39.38846935,86.31967822,-0.824,1.43,12,2,FEB12,T22_FEB12_L4
'C2',22,1,12-Feb-16,'C2_22_1',L5,C2_22_1_L5,0.74,0.38,'T',42.17937475,90.09142555,-1.32,2.32,12,2,FEB12,T22_FEB12_L5
'C2',1,1,12-Feb-16,'C2_1_1',L1,C2_1_1_L1,4.76,2.22,'T',238.599188,93.04306601,-1.58,5.08,12,2,FEB12,T1_FEB12_L1
'C2',1,1,12-Feb-16,'C2_1_1',L2,C2_1_1_L2,4.02,1.77,'T',192.9662201,91.72589892,-1.57,3.28,12,2,FEB12,T1_FEB12_L2
'C2',1,1,12-Feb-16,'C2_1_1',L3,C2_1_1_L3,4.29,1.9,'T',215.2520503,88.26861335,-2.47,1.44,12,2,FEB12,T1_FEB12_L3
'C2',1,1,12-Feb-16,'C2_1_1',L4,C2_1_1_L4,4.45,2.01,'T',208.918311,96.20985305,-2.48,3.36,12,2,FEB12,T1_FEB12_L4
'C2',1,1,12-Feb-16,'C2_1_1',L5,C2_1_1_L5,4.57,2.14,'T',217.189525,98.53145542,-2.48,3.17,12,2,FEB12,T1_FEB12_L5
'C2',61,1,12-Feb-16,'C2_61_1',L1,C2_61_1_L1,2.11,0.94,'T',74.67551766,125.8779356,-1.25,0.287,12,2,FEB12,T61_FEB12_L1
'C2',61,1,12-Feb-16,'C2_61_1',L2,C2_61_1_L2,1.53,0.72,'T',49.31538774,145.9990549,-1.25,0.423,12,2,FEB12,T61_FEB12_L2
'C2',61,1,12-Feb-16,'C2_61_1',L3,C2_61_1_L3,1.33,0.63,'T',50.35314657,125.1163121,-1.15,0.808,12,2,FEB12,T61_FEB12_L3
'C2',61,1,12-Feb-16,'C2_61_1',L4,C2_61_1_L4,1.77,0.79,'T',59.67998376,132.3726902,-1.15,0.271,12,2,FEB12,T61_FEB12_L4
'C2',61,1,12-Feb-16,'C2_61_1',L5,C2_61_1_L5,1.35,0.62,'T',51.83832724,119.6026247,-0.92,0.114,12,2,FEB12,T61_FEB12_L5
'C2',79,1,12-Feb-16,'C2_79_1',L1,C2_79_1_L1,1.54,0.68,'T',47.67917174,142.6199271,-2.09,4.91,12,2,FEB12,T79_FEB12_L1
'C2',79,1,12-Feb-16,'C2_79_1',L2,C2_79_1_L2,2.96,1.37,'T',86.31660577,158.7180112,-2.4,7.12,12,2,FEB12,T79_FEB12_L2
'C2',79,1,12-Feb-16,'C2_79_1',L3,C2_79_1_L3,1.32,0.74,'T',42.37344702,174.6376686,-2.14,6.85,12,2,FEB12,T79_FEB12_L3
'C2',79,1,12-Feb-16,'C2_79_1',L4,C2_79_1_L4,1.88,0.84,'T',57.26585465,146.6842685,-1.72,9.11,12,2,FEB12,T79_FEB12_L4
'C2',79,1,12-Feb-16,'C2_79_1',L5,C2_79_1_L5,1.22,0.5,'T',39.88867235,125.3488699,-1.55,3.18,12,2,FEB12,T79_FEB12_L5
'C2',56,1,12-Feb-16,'C2_56_1',L1,C2_56_1_L1,3.7,1.86,'T',171.3186358,108.5696247,-0.514,3.57,12,2,FEB12,T56_FEB12_L1
'C2',56,1,12-Feb-16,'C2_56_1',L2,C2_56_1_L2,2.14,1,'T',110.0315875,90.88299303,-0.546,0.421,12,2,FEB12,T56_FEB12_L2
'C2',56,1,12-Feb-16,'C2_56_1',L3,C2_56_1_L3,2.49,1.01,'T',124.4432806,81.16147333,-0.646,0.543,12,2,FEB12,T56_FEB12_L3
'C2',56,1,12-Feb-16,'C2_56_1',L4,C2_56_1_L4,4.97,2.34,'T',208.8030045,112.0673529,-0.599,3.21,12,2,FEB12,T56_FEB12_L4
'C2',56,1,12-Feb-16,'C2_56_1',L5,C2_56_1_L5,2.36,1.07,'T',121.6694275,87.94320989,-0.455,3,12,2,FEB12,T56_FEB12_L5
'C2',83,1,12-Feb-16,'C2_83_1',L1,C2_83_1_L1,4.17,1.57,'T',144.1688185,108.9001087,-1.17,8.88,12,2,FEB12,T83_FEB12_L1
'C2',83,1,12-Feb-16,'C2_83_1',L2,C2_83_1_L2,2.62,0.97,'T',97.05229395,99.94611776,-1.2,6.55,12,2,FEB12,T83_FEB12_L2
'C2',83,1,12-Feb-16,'C2_83_1',L3,C2_83_1_L3,1.8,0.67,'T',73.01981324,91.75591805,-1.02,5.64,12,2,FEB12,T83_FEB12_L3
'C2',83,1,12-Feb-16,'C2_83_1',L4,C2_83_1_L4,3.64,1.41,'T',126.6584653,111.3229974,-1.05,8.75,12,2,FEB12,T83_FEB12_L4
'C2',83,1,12-Feb-16,'C2_83_1',L5,C2_83_1_L5,4.92,1.78,'T',178.9767763,99.45424411,-0.86,4.3,12,2,FEB12,T83_FEB12_L5
'C2',134,1,13-Feb-16,'C2_134_1',L1,C2_134_1_L1,3.58,1.26,'T',138.6470158,90.87826322,-0.597,7.57,13,2,FEB13,T134_FEB13_L1
'C2',134,1,13-Feb-16,'C2_134_1',L2,C2_134_1_L2,3.36,1.13,'T',135.9429964,83.12307587,-0.516,5.57,13,2,FEB13,T134_FEB13_L2
'C2',134,1,13-Feb-16,'C2_134_1',L3,C2_134_1_L3,2.41,0.7,'T',91.51676817,76.48871502,-0.251,2.57,13,2,FEB13,T134_FEB13_L3
'C2',134,1,13-Feb-16,'C2_134_1',L4,C2_134_1_L4,5.55,1.86,'T',162.9791311,114.1250409,-0.606,5.39,13,2,FEB13,T134_FEB13_L4
'C2',134,1,13-Feb-16,'C2_134_1',L5,C2_134_1_L5,2.56,0.9,'T',86.31335769,104.2712303,-0.813,7.61,13,2,FEB13,T134_FEB13_L5
'C2',123,1,13-Feb-16,'C2_123_1',L1,C2_123_1_L1,9.44,2.7,'T',303.4924076,88.96433428,-0.794,10.7,13,2,FEB13,T123_FEB13_L1
'C2',123,1,13-Feb-16,'C2_123_1',L2,C2_123_1_L2,7.94,1.88,'T',207.5776695,90.56850886,-0.866,3.12,13,2,FEB13,T123_FEB13_L2
'C2',123,1,13-Feb-16,'C2_123_1',L3,C2_123_1_L3,9.45,2.61,'T',304.7361754,85.64785578,-0.575,10.4,13,2,FEB13,T123_FEB13_L3
'C2',123,1,13-Feb-16,'C2_123_1',L4,C2_123_1_L4,9.06,2.7,'T',284.371011,94.94638678,-0.92,3.65,13,2,FEB13,T123_FEB13_L4
'C2',123,1,13-Feb-16,'C2_123_1',L5,C2_123_1_L5,8.58,2.55,'T',279.4704832,91.24398294,-0.851,9.63,13,2,FEB13,T123_FEB13_L5
'C2',156,1,13-Feb-16,'C2_156_1',L1,C2_156_1_L1,5.36,2.26,'T',173.8773041,129.9767104,-1.45,10,13,2,FEB13,T156_FEB13_L1
'C2',156,1,13-Feb-16,'C2_156_1',L2,C2_156_1_L2,4.87,2.03,'T',168.7680877,120.2834036,-1.37,5.11,13,2,FEB13,T156_FEB13_L2
'C2',156,1,13-Feb-16,'C2_156_1',L3,C2_156_1_L3,4.25,1.81,'T',144.781892,125.0156339,-1.62,6.39,13,2,FEB13,T156_FEB13_L3
'C2',156,1,13-Feb-16,'C2_156_1',L4,C2_156_1_L4,3.58,1.55,'T',122.6284206,126.3981051,-1.55,5.89,13,2,FEB13,T156_FEB13_L4
'C2',156,1,13-Feb-16,'C2_156_1',L5,C2_156_1_L5,4.19,1.69,'T',142.0868047,118.9413756,-1.57,3.62,13,2,FEB13,T156_FEB13_L5
'C2',108,1,13-Feb-16,'C2_108_1',L1,C2_108_1_L1,11.48,4.46,'T',610.1467316,73.09717104,-0.386,17.9,13,2,FEB13,T108_FEB13_L1
'C2',108,1,13-Feb-16,'C2_108_1',L2,C2_108_1_L2,10.29,4.15,'T',525.393991,78.98834153,-0.656,11.3,13,2,FEB13,T108_FEB13_L2
'C2',108,1,13-Feb-16,'C2_108_1',L3,C2_108_1_L3,9.59,3.7,'T',531.0342672,69.67535296,-0.17,16.7,13,2,FEB13,T108_FEB13_L3
'C2',108,1,13-Feb-16,'C2_108_1',L4,C2_108_1_L4,8.19,2.98,'T',457.4419001,65.14488505,-0.189,13.8,13,2,FEB13,T108_FEB13_L4
'C2',108,1,13-Feb-16,'C2_108_1',L5,C2_108_1_L5,8,5.25,'T',708.8572472,74.06286697,-0.605,5.66,13,2,FEB13,T108_FEB13_L5
'C2',21,1,13-Feb-16,'C2_21_1',L1,C2_21_1_L1,1.55,0.51,'T',69.87649208,72.98591913,-0.576,0.474,13,2,FEB13,T21_FEB13_L1
'C2',21,1,13-Feb-16,'C2_21_1',L2,C2_21_1_L2,1.36,0.55,'T',50.42866423,109.0649551,-0.247,0.596,13,2,FEB13,T21_FEB13_L2
'C2',21,1,13-Feb-16,'C2_21_1',L3,C2_21_1_L3,1.08,0.43,'T',41.47779131,103.6699367,-0.523,0.776,13,2,FEB13,T21_FEB13_L3
'C2',21,1,13-Feb-16,'C2_21_1',L4,C2_21_1_L4,1.4,0.61,'T',50.18830694,121.542255,-0.323,0.576,13,2,FEB13,T21_FEB13_L4
'C2',21,1,13-Feb-16,'C2_21_1',L5,C2_21_1_L5,1.11,0.49,'T',46.42216809,105.5530192,-0.21,0.368,13,2,FEB13,T21_FEB13_L5
'C2',119,1,13-Feb-16,'C2_119_1',L1,C2_119_1_L1,1.71,0.59,'T',73.37953715,80.40388682,-2.43,14.1,13,2,FEB13,T119_FEB13_L1
'C2',119,1,13-Feb-16,'C2_119_1',L2,C2_119_1_L2,2.13,0.93,'T',101.1115713,91.97760336,-1.52,15.4,13,2,FEB13,T119_FEB13_L2
'C2',119,1,13-Feb-16,'C2_119_1',L3,C2_119_1_L3,2.25,1.02,'T',98.13958587,103.9335953,-1.3,14.1,13,2,FEB13,T119_FEB13_L3
'C2',119,1,13-Feb-16,'C2_119_1',L4,C2_119_1_L4,2.86,1.37,'T',137.1140073,99.91685219,-1.23,10.4,13,2,FEB13,T119_FEB13_L4
'C2',119,1,13-Feb-16,'C2_119_1',L5,C2_119_1_L5,2.13,0.98,'T',91.57685749,107.0139364,-1.27,9.95,13,2,FEB13,T119_FEB13_L5
'C2',51,1,13-Feb-16,'C2_51_1',L1,C2_51_1_L1,8.71,3.24,'T',173.8512383,186.3662308,-0.194,4.76,13,2,FEB13,T51_FEB13_L1
'C2',51,1,13-Feb-16,'C2_51_1',L2,C2_51_1_L2,4.99,1.82,'T',112.7883881,161.3641289,-0.507,5.01,13,2,FEB13,T51_FEB13_L2
'C2',51,1,13-Feb-16,'C2_51_1',L3,C2_51_1_L3,6.82,2.7,'T',312.5894438,86.37527765,-0.64,4.03,13,2,FEB13,T51_FEB13_L3
'C2',51,1,13-Feb-16,'C2_51_1',L4,C2_51_1_L4,7.46,3.1,'T',330.5844093,93.77332726,-0.487,3.09,13,2,FEB13,T51_FEB13_L4
'C2',51,1,13-Feb-16,'C2_51_1',L5,C2_51_1_L5,3.35,1.31,'T',153.4420625,85.37424345,-0.409,3.22,13,2,FEB13,T51_FEB13_L5
'C2',101,1,13-Feb-16,'C2_101_1',L1,C2_101_1_L1,9.34,3.44,'T',366.4139667,93.88288418,-1.54,0.619,13,2,FEB13,T101_FEB13_L1
'C2',101,1,13-Feb-16,'C2_101_1',L2,C2_101_1_L2,9.1,3.24,'T',643.6741372,50.33602894,-1.42,1.12,13,2,FEB13,T101_FEB13_L2
'C2',101,1,13-Feb-16,'C2_101_1',L3,C2_101_1_L3,8.18,2.89,'T',328.4952497,87.97691908,-1.08,0.707,13,2,FEB13,T101_FEB13_L3
'C2',101,1,13-Feb-16,'C2_101_1',L4,C2_101_1_L4,6.24,2.22,'T',262.5001218,84.57138933,-1.13,0.783,13,2,FEB13,T101_FEB13_L4
'C2',101,1,13-Feb-16,'C2_101_1',L5,C2_101_1_L5,4.83,1.71,'T',207.3990256,82.44976055,-1.33,0.365,13,2,FEB13,T101_FEB13_L5
'C2',19,1,13-Feb-16,'C2_19_1',L1,C2_19_1_L1,1.02,0.51,'T',88.80056841,57.43206481,-0.165,0.308,13,2,FEB13,T19_FEB13_L1
'C2',19,1,13-Feb-16,'C2_19_1',L2,C2_19_1_L2,1.2,0.59,'T',107.2479903,55.01268586,-0.303,0.762,13,2,FEB13,T19_FEB13_L2
'C2',19,1,13-Feb-16,'C2_19_1',L3,C2_19_1_L3,1.69,0.79,'T',127.9853025,61.72583762,-0.266,1.18,13,2,FEB13,T19_FEB13_L3
'C2',19,1,13-Feb-16,'C2_19_1',L4,C2_19_1_L4,1.54,0.68,'T',96.19155501,70.69227646,-0.283,0.534,13,2,FEB13,T19_FEB13_L4
'C2',19,1,13-Feb-16,'C2_19_1',L5,C2_19_1_L5,1.7,0.79,'T',128.7079984,61.37924681,-0.276,0.616,13,2,FEB13,T19_FEB13_L5
'C2',69,1,13-Feb-16,'C2_69_1',L1,C2_69_1_L1,3.13,1.37,'T',160.7331709,85.23442873,-0.607,2.29,13,2,FEB13,T69_FEB13_L1
'C2',69,1,13-Feb-16,'C2_69_1',L2,C2_69_1_L2,3.96,1.48,'T',179.3226959,82.5327766,-1.03,2.34,13,2,FEB13,T69_FEB13_L2
'C2',69,1,13-Feb-16,'C2_69_1',L3,C2_69_1_L3,3.3,0.98,'T',120.2686967,81.48421218,-0.079,1.31,13,2,FEB13,T69_FEB13_L3
'C2',69,1,13-Feb-16,'C2_69_1',L4,C2_69_1_L4,1.71,0.75,'T',95.75956151,78.32116064,-0.578,1.08,13,2,FEB13,T69_FEB13_L4
'C2',69,1,13-Feb-16,'C2_69_1',L5,C2_69_1_L5,3.3,1.41,'T',168.9987008,83.43259406,-0.647,2.02,13,2,FEB13,T69_FEB13_L5
'C2',1436,1,13-Feb-16,'C2_1436_1',L1,C2_1436_1_L1,1.17,0.26,'T',58.37101096,44.54265837,-1.26,3.68,13,2,FEB13,T1436_FEB13_L1
'C2',1436,1,13-Feb-16,'C2_1436_1',L2,C2_1436_1_L2,1.13,0.27,'T',60.24027609,44.82051171,-1.19,9.92,13,2,FEB13,T1436_FEB13_L2
'C2',1436,1,13-Feb-16,'C2_1436_1',L3,C2_1436_1_L3,0.72,0.17,'T',47.83589119,35.53816931,-0.0871,3.04,13,2,FEB13,T1436_FEB13_L3
'C2',1436,1,13-Feb-16,'C2_1436_1',L4,C2_1436_1_L4,2.76,0.68,'T',131.8756801,51.56371512,-1.24,8.27,13,2,FEB13,T1436_FEB13_L4
'C2',1436,1,13-Feb-16,'C2_1436_1',L5,C2_1436_1_L5,2.35,0.56,'T',111.1148193,50.39831802,-1.37,4.58,13,2,FEB13,T1436_FEB13_L5
'C2',31,1,13-Feb-16,'C2_31_1',L1,C2_31_1_L1,5.89,2.13,'T',213.0051969,99.9975602,-0.353,5.21,13,2,FEB13,T31_FEB13_L1
'C2',31,1,13-Feb-16,'C2_31_1',L2,C2_31_1_L2,4.54,1.75,'T',175.9032887,99.48648561,-0.307,3.78,13,2,FEB13,T31_FEB13_L2
'C2',31,1,13-Feb-16,'C2_31_1',L3,C2_31_1_L3,4.88,1.82,'T',177.7571255,102.3868942,-0.6,3.87,13,2,FEB13,T31_FEB13_L3
'C2',31,1,13-Feb-16,'C2_31_1',L4,C2_31_1_L4,3.76,1.31,'T',121.7010962,107.6407724,-0.331,4.3,13,2,FEB13,T31_FEB13_L4
'C2',31,1,13-Feb-16,'C2_31_1',L5,C2_31_1_L5,3.89,1.5,'T',144.5171742,103.7938922,-0.48,4.74,13,2,FEB13,T31_FEB13_L5
'C2',1,2,14-Feb-16,'C2_1_2',L1,C2_1_2_L1,1.17,0.92,'T',101.3462444,90.7779075,-2.09,6.39,14,2,FEB14,T1_FEB14_L1
'C2',1,2,14-Feb-16,'C2_1_2',L2,C2_1_2_L2,2.83,0.95,'T',100.6552172,94.38159555,-1.61,7.72,14,2,FEB14,T1_FEB14_L2
'C2',1,2,14-Feb-16,'C2_1_2',L3,C2_1_2_L3,1.39,0.47,'T',63.34299635,74.19920545,-1.99,7.74,14,2,FEB14,T1_FEB14_L3
'C2',1,2,14-Feb-16,'C2_1_2',L4,C2_1_2_L4,2.99,1.1,'T',104.3247259,105.4400086,-1.36,3.77,14,2,FEB14,T1_FEB14_L4
'C2',1,2,14-Feb-16,'C2_1_2',L5,C2_1_2_L5,2.6,0.87,'T',101.9105968,85.36894369,-2.07,11.8,14,2,FEB14,T1_FEB14_L5
'C2',21,2,14-Feb-16,'C2_21_2',L1,C2_21_2_L1,1.55,0.46,'T',67.24880227,68.40270525,-0.355,0.13,14,2,FEB14,T21_FEB14_L1
'C2',21,2,14-Feb-16,'C2_21_2',L2,C2_21_2_L2,2.17,0.75,'T',88.58863175,84.6609757,-0.514,0.194,14,2,FEB14,T21_FEB14_L2
'C2',21,2,14-Feb-16,'C2_21_2',L3,C2_21_2_L3,1.41,0.41,'T',64.5772635,63.48983803,-0.422,0.107,14,2,FEB14,T21_FEB14_L3
'C2',21,2,14-Feb-16,'C2_21_2',L4,C2_21_2_L4,1.97,0.76,'T',77.53382054,98.02174002,-0.795,1.72,14,2,FEB14,T21_FEB14_L4
'C2',21,2,14-Feb-16,'C2_21_2',L5,C2_21_2_L5,1.14,0.56,'T',48.3409663,115.8437745,-0.739,0.438,14,2,FEB14,T21_FEB14_L5
'C2',145,1,14-Feb-16,'C2_145_1',L1,C2_145_1_L1,14.23,6,'T',504.9434023,118.8251985,-0.813,0.0162,14,2,FEB14,T145_FEB14_L1
'C2',145,1,14-Feb-16,'C2_145_1',L2,C2_145_1_L2,9.45,3.95,'T',316.1525782,124.9396738,-0.912,0.58,14,2,FEB14,T145_FEB14_L2
'C2',145,1,14-Feb-16,'C2_145_1',L3,C2_145_1_L3,8.04,3.43,'T',294.0510759,116.646402,-1.15,0.461,14,2,FEB14,T145_FEB14_L3
'C2',145,1,14-Feb-16,'C2_145_1',L4,C2_145_1_L4,9.45,3.86,'T',363.1513601,106.2917677,-0.742,0.0313,14,2,FEB14,T145_FEB14_L4
'C2',145,1,14-Feb-16,'C2_145_1',L5,C2_145_1_L5,6.56,2.84,'T',265.5460008,106.9494548,-0.903,0.514,14,2,FEB14,T145_FEB14_L5
'C2',118,1,14-Feb-16,'C2_118_1',L1,C2_118_1_L1,0.96,0.04,'T',46.17369062,8.662941918,-1.26,7.71,14,2,FEB14,T118_FEB14_L1
'C2',118,1,14-Feb-16,'C2_118_1',L2,C2_118_1_L2,0.67,0.25,'T',35.61664637,70.19189774,-0.511,6.42,14,2,FEB14,T118_FEB14_L2
'C2',118,1,14-Feb-16,'C2_118_1',L3,C2_118_1_L3,0.83,0.32,'T',40.19480309,79.61228204,-0.621,10.6,14,2,FEB14,T118_FEB14_L3
'C2',118,1,14-Feb-16,'C2_118_1',L4,C2_118_1_L4,0.78,0.34,'T',40.18018676,84.61882022,-1.04,5.87,14,2,FEB14,T118_FEB14_L4
'C2',118,1,14-Feb-16,'C2_118_1',L5,C2_118_1_L5,1.04,0.4,'T',52.09330085,76.78530511,-0.807,7.31,14,2,FEB14,T118_FEB14_L5
'C2',156,2,14-Feb-16,'C2_156_2',L1,C2_156_2_L1,6.14,2.51,'T',208.0437678,120.64769,-1.33,5.83,14,2,FEB14,T156_FEB14_L1
'C2',156,2,14-Feb-16,'C2_156_2',L2,C2_156_2_L2,6.48,1.51,'T',242.2524564,62.3316693,-1.42,5.25,14,2,FEB14,T156_FEB14_L2
'C2',156,2,14-Feb-16,'C2_156_2',L3,C2_156_2_L3,6.91,3.1,'T',239.4891596,129.4421846,-1.65,5.88,14,2,FEB14,T156_FEB14_L3
'C2',156,2,14-Feb-16,'C2_156_2',L4,C2_156_2_L4,5.47,2.42,'T',177.6077142,136.2553429,-1.49,2.27,14,2,FEB14,T156_FEB14_L4
'C2',156,2,14-Feb-16,'C2_156_2',L5,C2_156_2_L5,5.12,2.2,'T',176.3011774,124.786461,-1.48,2.36,14,2,FEB14,T156_FEB14_L5
'C2',101,2,14-Feb-16,'C2_101_2',L1,C2_101_2_L1,24.2,7.66,'T',927.0742184,82.62553146,-1.62,0.0706,14,2,FEB14,T101_FEB14_L1
'C2',101,2,14-Feb-16,'C2_101_2',L2,C2_101_2_L2,13.7,4.44,'T',593.4802274,74.81293892,-1.32,4.95,14,2,FEB14,T101_FEB14_L2
'C2',101,2,14-Feb-16,'C2_101_2',L3,C2_101_2_L3,15.72,4.9,'T',620.5634592,78.96049836,-1.32,4.87,14,2,FEB14,T101_FEB14_L3
'C2',101,2,14-Feb-16,'C2_101_2',L4,C2_101_2_L4,20.12,6.26,'<undefined>',775.0904588,80.7647666,-1.23,0.634,14,2,FEB14,T101_FEB14_L4
'C2',101,2,14-Feb-16,'C2_101_2',L5,C2_101_2_L5,24.42,8,'T',490.3052375,163.163666,-1.59,0.609,14,2,FEB14,T101_FEB14_L5
'C2',74,1,14-Feb-16,'C2_74_1',L1,C2_74_1_L1,2.91,1.25,'T',125.8375152,99.33444713,-1.1,1.9,14,2,FEB14,T74_FEB14_L1
'C2',74,1,14-Feb-16,'C2_74_1',L2,C2_74_1_L2,3.75,1.55,'T',165.9893626,93.3794778,-0.828,2.88,14,2,FEB14,T74_FEB14_L2
'C2',74,1,14-Feb-16,'C2_74_1',L3,C2_74_1_L3,2.02,0.91,'T',91.74819326,99.18451445,-0.76,0.875,14,2,FEB14,T74_FEB14_L3
'C2',74,1,14-Feb-16,'C2_74_1',L4,C2_74_1_L4,1.83,0.76,'T',82.05188794,92.62431604,-0.707,0.554,14,2,FEB14,T74_FEB14_L4
'C2',74,1,14-Feb-16,'C2_74_1',L5,C2_74_1_L5,3.53,1.54,'T',136.7477873,112.6160818,-1.15,1.16,14,2,FEB14,T74_FEB14_L5
'C2',61,2,14-Feb-16,'C2_61_2',L1,C2_61_2_L1,1.15,0.51,'T',43.65156313,116.8343041,-0.532,0.0847,14,2,FEB14,T61_FEB14_L1
'C2',61,2,14-Feb-16,'C2_61_2',L2,C2_61_2_L2,1.51,0.7,'T',60.10710516,116.4587777,-1.37,0.484,14,2,FEB14,T61_FEB14_L2
'C2',61,2,14-Feb-16,'C2_61_2',L3,C2_61_2_L3,1.61,0.76,'T',58.79894438,129.2540211,-0.484,0.441,14,2,FEB14,T61_FEB14_L3
'C2',61,2,14-Feb-16,'C2_61_2',L4,C2_61_2_L4,1.59,0.71,'T',57.15379618,124.226219,-0.582,0.401,14,2,FEB14,T61_FEB14_L4
'C2',61,2,14-Feb-16,'C2_61_2',L5,C2_61_2_L5,1.46,0.62,'T',65.24961429,95.01971877,-0.481,0.196,14,2,FEB14,T61_FEB14_L5
'C3',375,1,01-mars-16,'C3_375_1',L1,C3_375_1_L1,4.26,1.56,'T',126.8375267,122.9919915,-0.751,2.46,1,3,MAC01,T375_MAC01_L1
'C3',375,1,01-mars-16,'C3_375_1',L2,C3_375_1_L2,2.91,1.1,'T',99.22150077,110.8630681,-0.886,0.784,1,3,MAC01,T375_MAC01_L2
'C3',375,1,01-mars-16,'C3_375_1',L3,C3_375_1_L3,4.05,1.53,'T',135.8923486,112.5891204,-1.26,1.02,1,3,MAC01,T375_MAC01_L3
'C3',375,1,01-mars-16,'C3_375_1',L4,C3_375_1_L4,3.44,1.32,'T',105.9735114,124.5594283,-1.73,1.89,1,3,MAC01,T375_MAC01_L4
'C3',375,1,01-mars-16,'C3_375_1',L5,C3_375_1_L5,2.69,0.97,'T',95.09990408,101.9979998,-1.62,0.427,1,3,MAC01,T375_MAC01_L5
'C3',292,1,01-mars-16,'C3_292_1',L1,C3_292_1_L1,1.58,0.68,'T',83.69357338,81.24877127,-0.377,2.27,1,3,MAC01,T292_MAC01_L1
'C3',292,1,01-mars-16,'C3_292_1',L2,C3_292_1_L2,1.08,0.51,'T',59.3978455,85.86170015,-0.304,1.12,1,3,MAC01,T292_MAC01_L2
'C3',292,1,01-mars-16,'C3_292_1',L3,C3_292_1_L3,1.57,0.69,'T',85.27255958,80.91700348,-0.334,2.22,1,3,MAC01,T292_MAC01_L3
'C3',292,1,01-mars-16,'C3_292_1',L4,C3_292_1_L4,1.53,0.75,'T',78.62384712,95.39090587,-0.594,3.04,1,3,MAC01,T292_MAC01_L4
'C3',292,1,01-mars-16,'C3_292_1',L5,C3_292_1_L5,1.51,0.65,'T',81.82756585,79.43533371,-0.327,1.03,1,3,MAC01,T292_MAC01_L5
'C3',331,1,01-mars-16,'C3_331_1',L1,C3_331_1_L1,2.1,0.85,'T',99.57345237,85.36411862,-0.642,0.445,1,3,MAC01,T331_MAC01_L1
'C3',331,1,01-mars-16,'C3_331_1',L2,C3_331_1_L2,2.84,1.2,'T',145.5101454,82.46847646,-0.886,0.153,1,3,MAC01,T331_MAC01_L2
