SampleID,SampleID_num,Record,A,Ci,Patm,Qin,Tleaf
W9_932,1,1,18.32507655,244.7778728,99.61160278,1199.903442,27.46123886
W9_932,1,2,12.78625986,185.8473375,99.6061554,1199.775024,27.4798336
W9_932,1,3,8.334434718,130.318047,99.60334778,1199.453247,27.49478912
W9_932,1,4,2.743044866,78.82977454,99.60289001,1199.297241,27.48707008
W9_932,1,5,-0.311763547,50.83631262,99.60752869,1199.516113,27.40255928
W9_932,1,6,-1.282890932,42.51786166,99.61222839,1199.202026,27.33976936
W9_932,1,7,19.27792547,310.7662891,99.61376953,1199.503174,27.26112747
W9_932,1,8,21.02410134,303.5663076,99.60940552,1199.464478,27.24157906
W9_932,1,9,26.50153498,453.0848908,99.60912323,1199.815918,27.22785187
W9_932,1,10,28.35796908,626.0439245,99.60874939,1199.968506,27.26585388
W9_932,1,11,29.00799143,788.0220926,99.60860443,1200.042236,27.32089806
W9_932,1,12,29.19359697,929.8271856,99.60539246,1199.638672,27.4802475
W9_930,2,13,15.69439029,217.9050816,99.61338043,1199.674438,27.03318596
W9_930,2,14,9.827163497,146.0063953,99.61080933,1199.581543,27.07691956
W9_930,2,15,3.191730374,82.27268756,99.61266327,1199.753052,27.04844666
W9_930,2,16,-0.125638999,49.54595233,99.62174225,1200.015625,26.98284912
W9_930,2,17,-1.063242076,40.40818534,99.61170197,1200.107544,26.91391373
W9_930,2,18,19.07409449,324.6174239,99.60808563,1199.74231,26.88932037
W9_930,2,19,19.55401943,322.4230761,99.60513306,1199.906006,26.87194061
W9_930,2,20,23.82194139,484.4407588,99.61301422,1199.767944,26.87745857
W9_930,2,21,25.83814851,667.0318641,99.61297607,1199.673096,26.90987587
W9_930,2,22,25.98914378,849.8953439,99.60411835,1199.519775,26.97393036
W9_930,2,23,26.1728965,1034.173073,99.60414124,1199.606445,27.02449989
W9_947,3,24,22.34127717,335.0614796,99.37989044,1199.096436,25.08696556
W9_947,3,25,13.69794096,233.6013978,99.3807373,1200.729736,25.09606171
W9_947,3,26,7.567255005,160.6815236,99.38175201,1200.305664,25.07296371
W9_947,3,27,0.760709821,95.12040482,99.38227844,1200.09668,25.09534836
W9_947,3,28,-3.263442934,61.69961008,99.38483429,1199.898193,25.08770561
W9_947,3,29,-3.983208858,53.26005847,99.38130188,1200.380249,25.08377457
W9_947,3,30,22.14831459,347.6154594,99.382164,1200.4375,25.09445953
W9_947,3,31,23.23487614,348.71015,99.38565063,1200.299072,25.09544182
W9_947,3,32,29.27943382,518.335502,99.38839722,1200.344727,25.09664536
W9_947,3,33,31.11333071,708.6476117,99.38445282,1200.27478,25.09478378
W9_947,3,34,30.23832881,893.775914,99.38388062,1200.744995,25.09678268
W9_947,3,35,28.98214505,1075.50278,99.38194275,1200.802124,25.09755898
W9_947,3,36,19.90825239,328.8777939,99.38022614,1200.574341,25.09974861
W9_910,4,37,30.61247722,301.3443456,99.38160706,1201.068848,26.5878582
W9_910,4,38,21.33888007,214.2143286,99.38259125,1200.766602,26.66937828
W9_910,4,39,12.57655474,146.599838,99.38540649,1200.380005,26.7440052
W9_910,4,40,2.559532043,87.75324771,99.3835907,1200.963867,26.75320435
W9_910,4,41,-2.635973252,59.38444377,99.38516998,1201.082886,26.72271538
W9_910,4,42,-3.531289448,53.82523007,99.38355255,1200.59668,26.71552467
W9_910,4,43,26.90009068,303.8183722,99.38440704,1200.863159,26.69601822
W9_910,4,44,25.68388511,308.0035797,99.38533783,1200.71521,26.69513321
W9_910,4,45,34.00683934,454.5914199,99.38446045,1200.873291,26.68374634
W9_910,4,46,38.32240551,630.0169958,99.38678741,1200.48877,26.69765282
W9_910,4,47,38.73753135,803.785725,99.38405609,1200.358765,26.7937851
W9_910,4,48,38.42173653,956.746547,99.3850708,1200.635986,26.88461304
W9_910,4,49,22.21936084,278.6001147,99.39368439,1201.04248,26.69034958
W9_909,5,50,19.5541939,273.3517803,99.4010849,1200.440674,27.00782394
W9_909,5,51,13.54925142,197.2831899,99.40250397,1199.997681,27.05158234
W9_909,5,52,7.884922676,140.2355959,99.40472412,1199.526367,27.05401611
W9_909,5,53,1.481232284,88.6377763,99.4070282,1199.472412,27.02470398
W9_909,5,54,-2.240051844,61.38413093,99.41390991,1199.236084,26.96774483
W9_909,5,55,-2.888992762,54.59231288,99.402565,1199.420654,26.91425705
W9_909,5,56,21.00074513,312.4376028,99.40115356,1199.50061,26.85355568
W9_909,5,57,21.40142148,314.4702986,99.39964294,1199.620117,26.8258667
W9_909,5,58,26.3507534,456.5294368,99.3993454,1199.487305,26.90065575
W9_909,5,59,28.38469104,587.6026308,99.40778351,1199.551392,27.10021591
W9_909,5,60,29.2304461,719.9339006,99.39711761,1199.394653,27.17623711
W9_909,5,61,28.9893039,900.8478701,99.39459229,1199.459351,27.20221519
W9_924,6,62,28.43144168,342.1493521,99.40127563,1198.917236,25.09584236
W9_924,6,63,21.3468357,244.5848076,99.39950562,1198.589355,25.09359169
W9_924,6,64,12.89261891,165.9401177,99.40190125,1200.275879,25.0959816
W9_924,6,65,2.761247513,91.9088345,99.39955139,1200.210327,25.09028625
W9_924,6,66,-2.765867124,56.10744673,99.39800262,1200.211914,25.08334923
W9_924,6,67,-3.723618577,49.21904139,99.39454651,1200.016113,25.08636856
W9_924,6,68,25.58847868,350.6303515,99.39355469,1200.360718,25.09487534
W9_924,6,69,27.26758916,346.8340167,99.39268494,1200.134766,25.09175301
W9_924,6,70,33.95621401,513.4198201,99.39137268,1200.383057,25.08958054
W9_924,6,71,35.34614108,706.2518109,99.38877869,1200.293579,25.08917618
W9_924,6,72,34.95675049,900.3437853,99.38238525,1200.340942,25.09262466
W9_924,6,73,34.02315704,1093.899504,99.38078308,1200.467529,25.08892441
W9_924,6,74,25.48103259,338.8409221,99.38204193,1200.886353,25.0818634
W9_926,7,75,22.49914791,320.1227491,99.38021851,1199.892822,26.41327858
W9_926,7,76,15.3400757,228.4206919,99.37741089,1198.915405,26.4705143
W9_926,7,77,8.142592642,158.1996914,99.37695313,1200.248047,26.50569725
W9_926,7,78,0.6206064,94.781159,99.38339996,1200.129517,26.51945877
W9_926,7,79,-3.058715538,64.53895109,99.37093353,1200.266357,26.47574425
W9_926,7,80,-3.776785076,58.4421481,99.36540985,1199.921631,26.50555229
W9_926,7,81,17.8468997,324.7572237,99.37023163,1199.709717,26.50090027
W9_926,7,82,19.99242806,314.7942437,99.37878418,1199.760864,26.49971962
W9_926,7,83,26.32749943,466.88349,99.37817383,1199.501831,26.50649071
W9_926,7,84,28.20873349,653.7968852,99.37030792,1199.577637,26.5256424
W9_926,7,85,31.36084872,825.5146304,99.37213898,1199.511963,26.55264282
W9_926,7,86,30.27064721,1023.241271,99.37194824,1199.240356,26.58973503
W9_926,7,87,21.14606844,302.2887956,99.37120819,1199.448486,26.59926987
W9_906,8,88,24.34776163,312.7187793,99.36573029,1199.061646,26.58345795
W9_906,8,89,17.65346872,219.5461617,99.36508179,1200.614502,26.65720558
W9_906,8,90,10.24057143,150.9515763,99.37267303,1200.452881,26.69094849
W9_906,8,91,1.799002711,90.10798437,99.36377716,1200.597168,26.68509483
W9_906,8,92,-3.002551909,62.0759409,99.36495972,1200.548584,26.65219879
W9_906,8,93,-3.978653263,56.17958235,99.36398315,1200.992554,26.60512352
W9_906,8,94,24.34723081,313.1943639,99.36993408,1201.058838,26.53779411
W9_906,8,95,24.90769364,312.7461722,99.36608887,1200.861206,26.51239014
W9_906,8,96,31.61293509,469.3278215,99.36278534,1201.122192,26.49005127
W9_906,8,97,33.59395466,654.8006829,99.35943604,1201.052734,26.49221802
W9_906,8,98,35.26949101,838.8724016,99.35625458,1201.284058,26.49817085
W9_906,8,99,33.8555684,1033.736257,99.35844421,1200.885376,26.54079056
W9_906,8,100,22.30478848,309.1257257,99.35757446,1201.047119,26.56152725
W9_944,9,101,23.37647862,326.8209008,99.35674286,1200.268677,26.30279541
W9_944,9,102,16.31676209,234.3156485,99.35663605,1200.018311,26.37650299
W9_944,9,103,9.753484806,155.2220574,99.35158539,1199.698853,26.45814896
W9_944,9,104,0.679468483,94.7587914,99.34604645,1199.781982,26.49203682
W9_944,9,105,-4.081163429,67.94601654,99.34233856,1199.469971,26.49294853
W9_944,9,106,-4.512669972,59.37370002,99.33685303,1199.522461,26.4717083
W9_944,9,107,21.02235457,320.6873564,99.33702087,1199.314575,26.43671608
W9_944,9,108,24.19275077,307.3431282,99.34654236,1199.156982,26.44169235
W9_944,9,109,30.81193871,464.0511815,99.3347168,1199.148071,26.42974281
W9_944,9,110,33.93190624,650.3383816,99.33148956,1199.083374,26.42750168
W9_944,9,111,32.1671238,849.0623249,99.32761383,1199.017456,26.48397255
W9_944,9,112,31.13394325,1082.615561,99.32987976,1200.546631,25.05793762
W9_944,9,113,21.39870189,339.7989682,99.33070374,1200.529907,25.06450462
W9_946,10,114,19.17503901,291.4911071,99.45940399,1199.026001,25.0193882
W9_946,10,115,12.86085469,192.3359912,99.46047974,1200.593018,26.57839203
W9_946,10,116,6.753101414,143.0127367,99.46141815,1200.374634,26.68248558
W9_946,10,117,0.252802184,95.76280927,99.45967102,1200.283325,26.50454712
W9_946,10,118,-3.757992897,72.3271452,99.45746613,1200.37915,26.47240448
W9_946,10,119,-4.245556386,64.99537358,99.45645905,1200.626953,26.44542503
W9_946,10,120,20.14915422,292.9167822,99.45706177,1200.653564,26.42584419
W9_946,10,121,19.65275833,297.7991588,99.45709991,1200.376343,26.31399727
W9_946,10,122,24.64965402,443.1625624,99.45214081,1200.597046,25.01768875
W9_946,10,123,27.68914576,528.9558464,99.45088196,1201.041992,25.8797245
W9_946,10,124,28.46074639,669.59653,99.45217896,1200.79541,26.48477745
W9_946,10,125,28.14448902,851.3412755,99.45349884,1200.956543,26.52908325
W9_938,11,126,18.64855695,337.8934695,99.45188141,1199.274414,25.02072906
W9_938,11,127,13.45600498,241.395491,99.45118713,1198.797607,25.01984596
W9_938,11,128,7.301804104,166.9873739,99.45426941,1200.573364,25.01652908
W9_938,11,129,-0.533026724,99.94919601,99.46556854,1200.175293,25.01496887
W9_938,11,130,-5.058643614,67.03107418,99.46218109,1200.141479,25.00914001
W9_938,11,131,-5.865558564,60.00938865,99.45864868,1200.200928,25.02494049
W9_938,11,132,19.39439355,343.20732,99.45571136,1200.287842,25.02083206
W9_938,11,133,21.30000317,334.7996719,99.45098877,1200.150757,25.01603317
W9_938,11,134,24.94700096,477.0633299,99.45007324,1200.156372,25.01962471
W9_938,11,135,25.35856672,631.0605913,99.4349823,1200.287231,25.02050591
W9_938,11,136,25.86242582,799.7919538,99.43230438,1199.977295,25.01621819
W9_938,11,137,25.4442503,967.3668541,99.43051147,1199.820923,25.01447487
W9_913,12,138,24.80846214,346.4190468,99.44632721,1199.56958,25.00174522
W9_913,12,139,17.18841891,246.0063658,99.45404816,1199.311279,25.01240921
W9_913,12,140,9.102884293,166.265844,99.44625092,1199.308594,25.00821495
W9_913,12,141,-0.355448127,99.498649,99.44722748,1198.928223,25.00435066
W9_913,12,142,-4.597049749,66.74653633,99.44690704,1198.733398,25.00236893
W9_913,12,143,-5.107931921,58.71295056,99.45061493,1198.676636,25.0187149
W9_913,12,144,22.86767399,329.2887932,99.4487381,1200.606567,25.00704384
W9_913,12,145,23.48937353,328.1913129,99.4445343,1200.450806,25.00955772
W9_913,12,146,32.70779195,477.8161289,99.44302368,1200.624023,25.00754929
W9_913,12,147,37.56222147,655.3195364,99.44187927,1200.414307,25.01009369
W9_913,12,148,40.33193441,821.7738321,99.44328308,1200.718018,24.99556732
W9_913,12,149,42.51803515,985.5989505,99.44309998,1200.765625,25.00620842
W9_913,12,150,20.37413009,311.4636673,99.44146729,1200.816406,25.00593567
W9_942,13,151,14.60421829,246.3289204,99.5954,1199.81,26.9833
W9_942,13,152,10.88461423,186.486171,99.5983,1199.88,26.9993
W9_942,13,153,7.595841666,137.3104351,99.6008,1200.23,26.9911
W9_942,13,154,2.996065338,81.0486124,99.5985,1199.95,26.9857
W9_942,13,155,-0.278702834,50.17303508,99.5998,1199.97,26.9995
W9_942,13,156,-3.720342116,24.76978243,99.5983,1200.01,26.9898
W9_942,13,157,19.93752101,330.5985909,99.599,1200.29,26.9858
W9_942,13,158,23.49361926,478.7561854,99.6062,1199.97,27.0205
W9_942,13,159,23.26867106,640.9675754,99.6077,1199.98,27.019
W9_942,13,160,22.19645374,762.764113,99.6078,1199.97,27.0291
W9_931,14,161,17.68645776,289.6376857,99.6084,1199.99,27.0245
W9_931,14,162,11.27489042,201.4140898,99.6055,1200.08,27.1292
W9_931,14,163,6.307789132,134.1308197,99.606,1199.95,26.9829
W9_931,14,164,1.76744373,80.65735859,99.6029,1199.88,26.9942
W9_931,14,165,-0.437731034,53.24724253,99.5994,1199.88,26.9932
W9_931,14,166,-2.299539657,32.98582579,99.6037,1199.88,26.9998
W9_931,14,167,14.26230941,269.5030694,99.6066,1200.18,26.9971
W9_931,14,168,14.88836323,270.1388151,99.6066,1200.2,27.0057
W9_931,14,169,21.08887085,393.1552867,99.6054,1199.91,26.9872
W9_931,14,170,25.8578137,545.4431289,99.6051,1199.95,27.0034
W9_931,14,171,28.19014203,717.2697204,99.6036,1199.99,26.9982
W9_931,14,172,29.45688161,894.6980583,99.602,1200.29,27.0028
W9_931,14,173,15.2505479,258.2843558,99.6014,1199.98,26.9905
W9_918,15,174,6.224554347,112.9886681,99.6118,1199.84,27.0005
W9_918,15,175,1.975926491,72.66962011,99.613,1200.13,26.9871
W9_918,15,176,-0.246691485,51.97587082,99.6136,1200.15,26.9912
W9_918,15,177,-2.631280929,34.94352324,99.6118,1199.85,26.9858
W9_918,15,178,21.33299288,253.7996271,99.6147,1200.14,26.9849
W9_918,15,179,22.37163403,253.7724956,99.6122,1199.82,26.9884
W9_918,15,180,30.65947443,375.9115412,99.6142,1200.15,26.9945
W9_918,15,181,35.28776508,528.1940821,99.624,1200.15,27.0072
W9_918,15,182,36.52723623,667.1605893,99.6125,1200.17,27.0174
W9_918,15,183,36.54489182,686.4610886,99.6246,1200.17,27.001
W9_918,15,184,13.58212279,167.3037577,99.6086,1199.87,26.9901
W9_933,16,185,21.05120988,241.2054591,99.6052,1199.99,27.0131
W9_933,16,186,14.99092836,176.4882076,99.6052,1200,27.0079
W9_933,16,187,9.134505255,128.8214631,99.6078,1200,26.9878
W9_933,16,188,3.16647031,76.36570272,99.6042,1200.02,27.0072
W9_933,16,189,-0.22645401,50.47247823,99.5979,1200,26.993
W9_933,16,190,-3.161863458,30.44412333,99.6011,1200.02,27.0061
W9_933,16,191,21.92166497,255.9700889,99.5968,1199.94,27.01
W9_933,16,192,21.63437367,256.6549796,99.5988,1200.25,26.9989
W9_933,16,193,29.37762916,358.4449701,99.5952,1199.91,27.0075
W9_933,16,194,35.12135509,503.7893725,99.5933,1199.91,26.9919
W9_933,16,195,37.20743198,673.0142868,99.5934,1199.88,26.9785
W9_933,16,196,37.78038365,835.0542561,99.5911,1199.87,27.0188
W9_933,16,197,18.15308004,222.8644412,99.592,1199.89,27.011
W9_934,17,198,14.2168479,234.8361213,99.6693,1200.08,26.9049
W9_934,17,199,11.3302234,191.6771467,99.6782,1200.19,26.9174
W9_934,17,200,7.769426109,141.5695054,99.6763,1200.12,26.9252
W9_934,17,201,2.938571505,82.06821089,99.6764,1199.97,26.9806
W9_934,17,202,-0.155158137,49.48085083,99.6753,1199.93,26.9587
W9_934,17,203,-3.078614765,27.55791681,99.6774,1199.85,26.9943
W9_934,17,204,20.39619507,317.4595218,99.6787,1200.05,26.9718
W9_934,17,205,20.5355861,315.1318105,99.6725,1200,27.0689
W9_934,17,206,25.88072247,440.6101967,99.6716,1200.3,27.0175
W9_934,17,207,28.22895079,597.6381342,99.6725,1199.91,27.07
W9_934,17,208,28.82907273,779.1577567,99.6736,1200.22,26.9977
W9_934,17,209,29.50205347,953.2524155,99.6773,1199.86,27.0077
W9_934,17,210,17.72549822,265.0725189,99.6774,1200.19,27.002
W9_935,18,211,5.228938696,118.1974377,99.6743,1200.1,27.0087
W9_935,18,212,1.420318343,76.67974039,99.6898,1200.09,27.0144
W9_935,18,213,-0.350431258,54.09787936,99.6823,1199.77,26.9987
W9_935,18,214,-2.038372583,37.73406164,99.6825,1200.09,26.995
W9_935,18,215,13.71428509,229.0904277,99.6797,1200.05,27.0034
W9_935,18,216,13.70969524,228.9258715,99.6744,1200.04,27.0192
W9_935,18,217,19.11882659,330.538574,99.6738,1200.03,26.9942
W9_935,18,218,23.00487968,452.9709092,99.6644,1200.03,27.0065
W9_935,18,219,24.16763595,595.2925673,99.6516,1200,27.0192
W9_935,18,220,24.51312527,691.5515772,99.6524,1200.05,27.0142
W9_929,19,221,8.961727799,184.7458988,99.6902,1199.95,27.0321
W9_929,19,222,4.599830607,131.1289828,99.703,1199.95,26.975
W9_929,19,223,1.23940213,82.76218922,99.691,1199.98,26.9657
W9_929,19,224,-0.295569491,52.48604847,99.6869,1200.03,26.9936
W9_929,19,225,-2.012740568,30.27207556,99.6857,1200.06,27.001
W9_929,19,226,13.75217701,267.359026,99.6846,1200.04,27.0068
W9_929,19,227,14.03741608,278.099752,99.6943,1199.75,26.9999
W9_929,19,228,20.48296631,399.4049116,99.6941,1200.08,27.0043
W9_929,19,229,24.20351905,535.3187402,99.6849,1200.1,26.9965
W9_929,19,230,24.9029151,676.1883727,99.6861,1200.12,27.0239
W9_929,19,231,25.05052965,793.2561793,99.682,1200.14,27.0028
W9_948,20,232,18.31584843,219.941312,99.48939514,1198.639038,27.19179916
W9_948,20,233,13.35803532,181.8218114,99.48967743,1200.245483,27.22078514
W9_948,20,234,8.669859279,126.8257082,99.48884583,1200.173218,27.23235321
W9_948,20,235,2.783259397,78.09062467,99.48687744,1200.258179,27.19779778
W9_948,20,236,-0.041114893,49.1762592,99.48841095,1200.407837,27.1167202
W9_948,20,237,-1.01418729,40.94313502,99.49394226,1200.491455,27.0154438
W9_948,20,238,20.56627057,310.6296822,99.49260712,1200.359619,26.92029381
W9_948,20,239,23.8651345,450.7785987,99.49815369,1200.791504,26.97828293
W9_948,20,240,24.53336511,599.0992808,99.49707031,1200.942749,27.0898037
W9_948,20,241,25.08677243,725.7544795,99.49791718,1201.137329,27.16267395
W9_948,20,242,24.46557628,874.9792823,99.49892426,1201.114502,27.1962471
W9_908,21,243,24.77320873,301.4316634,99.5014801,1200.148193,26.57926178
W9_908,21,244,17.04836465,224.4874918,99.50389862,1199.987183,26.6355896
W9_908,21,245,10.95239334,148.1351161,99.50409698,1199.72937,26.70438385
W9_908,21,246,3.424249031,82.20513737,99.51496124,1199.341675,26.7816925
W9_908,21,247,-0.144192177,49.49094441,99.51441193,1198.973877,26.85712433
W9_908,21,248,-1.308016175,42.15045233,99.51104736,1198.711914,26.90948868
W9_908,21,249,22.89394519,293.2050908,99.51055145,1200.478149,26.95101929
W9_908,21,250,30.19862533,438.980451,99.51080322,1200.522705,26.94781685
W9_908,21,251,33.65745071,614.3266632,99.5103302,1200.185547,26.99815369
W9_908,21,252,35.51249491,765.6711107,99.50862885,1200.053345,27.17951965
W9_908,21,253,36.58082431,881.6459241,99.50872803,1200.010742,27.3572731
W9_927,22,254,26.59046213,289.050709,99.50621033,1199.550415,26.96258163
W9_927,22,255,18.79282659,217.7549247,99.5044632,1198.932495,27.12069321
W9_927,22,256,11.40315418,140.9839586,99.50455475,1200.136475,27.46942139
W9_927,22,257,3.395094406,79.71998063,99.50387573,1199.758423,27.6264286
W9_927,22,258,0.053155002,48.61328228,99.50894165,1199.404907,27.64520836
W9_927,22,259,-1.023425501,40.99385594,99.50644684,1199.249146,27.59708405
W9_927,22,260,24.4573947,287.8403745,99.50603485,1199.745728,27.40079689
W9_927,22,261,32.26877169,426.6942261,99.51322937,1199.535278,27.4204216
W9_927,22,262,34.99564967,572.1061444,99.51123047,1199.932739,27.59563255
W9_927,22,263,36.48361647,715.7275433,99.50339508,1200.118042,27.69734573
W9_927,22,264,37.37306722,888.3827621,99.50177765,1199.955078,27.71508408
W9_940,23,265,24.90420661,297.8608862,99.49954987,1200.115234,26.85261726
W9_940,23,266,17.5499606,219.2138504,99.50029755,1199.758789,26.9397583
W9_940,23,267,10.81459102,144.5525128,99.5005722,1199.131226,27.0682888
W9_940,23,268,3.213094168,81.67492631,99.49567413,1199.010986,27.1350174
W9_940,23,269,0.067824281,48.69091801,99.49669647,1198.736206,27.13452148
W9_940,23,270,-1.117812068,41.16335039,99.49427032,1200.698364,27.11103821
W9_940,23,271,24.08784341,295.1611448,99.49067688,1200.451172,27.04498482
W9_940,23,272,30.96272643,448.1363814,99.4870224,1199.950928,27.03941917
W9_940,23,273,34.78877655,624.5253778,99.48615265,1200.006348,27.05598068
W9_940,23,274,37.62921358,783.2259677,99.48575592,1200.289429,27.09719658
W9_940,23,275,39.28061698,946.5484467,99.48662567,1200.455933,27.13397217
W9_940,23,276,21.59629592,277.1264881,99.49051666,1200.412231,27.17280769
W9_941,24,277,25.68484515,296.6074041,99.47257996,1199.45874,26.83412743
W9_941,24,278,18.57451237,218.4903096,99.47332764,1200.094849,26.887146
W9_941,24,279,11.46778265,143.998616,99.47753143,1199.915405,27.04578781
W9_941,24,280,3.642020888,79.82070461,99.46670532,1199.929688,27.14610291
W9_941,24,281,-0.232385169,50.02647175,99.46813965,1199.95459,27.15508461
W9_941,24,282,-1.281088263,41.77348594,99.46903229,1199.835693,27.13142395
W9_941,24,283,25.03455584,295.23923,99.47570038,1199.648682,27.04075432
W9_941,24,284,32.44392527,444.9540164,99.46785736,1199.738159,27.01913834
W9_941,24,285,35.58315402,621.0278212,99.46843719,1199.683228,27.05576706
W9_941,24,286,37.34450844,786.4282234,99.46353149,1199.682861,27.13840103
W9_941,24,287,37.95006607,958.1669477,99.46328735,1199.772949,27.19819641
W9_989,25,288,21.96158884,304.7483463,99.45471191,1200.246582,26.841465
W9_989,25,289,15.70948524,219.3969333,99.45475769,1199.975342,27.01298332
W9_989,25,290,8.758401692,140.2087871,99.45292664,1199.864136,27.31610298
W9_989,25,291,2.691079976,78.21769031,99.45626068,1199.670776,27.41934586
W9_989,25,292,-0.120325595,49.53095103,99.45320129,1199.907959,27.37421799
W9_989,25,293,-0.944677194,41.87328639,99.45715332,1199.875732,27.30009079
W9_989,25,294,21.03731228,284.0600885,99.46118927,1199.939819,27.13068581
W9_989,25,295,27.16216939,436.1492378,99.4593277,1199.998047,27.07846069
W9_989,25,296,29.52379869,622.9015411,99.45324707,1199.973145,27.04626846
W9_989,25,297,31.5506057,805.0621878,99.45387268,1199.778564,27.06763077
W9_989,25,298,33.01993397,987.3153983,99.45540619,1199.668213,27.08089447
W9_989,25,299,20.9423203,284.8397778,99.45041656,1199.814575,27.09042168
W9_994,26,300,20.42420272,242.7049487,99.44322968,1200.222534,26.40463829
W9_994,26,301,13.03876594,158.6475424,99.44142151,1200.442627,26.5576992
W9_994,26,302,4.061733858,84.14904787,99.44355011,1200.466675,26.77039528
W9_994,26,303,-0.319149477,50.03099111,99.44430542,1200.400635,26.88859749
W9_994,26,304,-1.353310174,41.02112417,99.43586731,1200.25647,26.88726997
W9_994,26,305,22.94345453,316.0246518,99.43241119,1200.124512,26.87002945
W9_994,26,306,28.54722757,462.7055781,99.42977905,1199.885498,26.97518921
W9_994,26,307,30.73788333,624.8124305,99.43273926,1199.603638,27.12425995
W9_994,26,308,32.74291909,762.2115466,99.42963409,1199.61499,27.29648209
W9_994,26,309,33.2270308,908.6720235,99.42773438,1199.508789,27.38123131
W9_990,27,310,26.4863422,331.4040294,99.42757416,1199.009155,26.51903343
W9_990,27,311,19.75293923,241.7420526,99.4344635,1200.408569,26.58825684
W9_990,27,312,12.21152472,157.776872,99.44075012,1200.259033,26.78434563
W9_990,27,313,2.970324342,82.42066199,99.43073273,1200.271851,27.16674805
W9_990,27,314,-0.669279078,53.09180288,99.43518066,1200.057495,27.32722664
W9_990,27,315,-1.450562911,44.79355086,99.43058014,1199.954224,27.29479218
W9_990,27,316,21.9802083,284.9243956,99.43470001,1199.53894,27.23077011
W9_990,27,317,29.28799865,422.1841406,99.42689514,1199.440063,27.26353836
W9_990,27,318,33.61576405,583.5468019,99.42370605,1199.61084,27.30211449
W9_990,27,319,35.51431878,738.4739604,99.42098999,1199.641968,27.38163185
W9_990,27,320,34.78746981,905.171964,99.41788483,1199.447998,27.46829033
W9_974,28,321,28.02929779,312.9915929,99.40823364,1200.448853,26.5259304
W9_974,28,322,20.8354368,232.9358285,99.41001892,1200.13208,26.52686119
W9_974,28,323,13.93037865,154.7190283,99.40725708,1199.87207,26.56243896
W9_974,28,324,4.722742698,83.32239076,99.40740204,1199.799438,26.60936356
W9_974,28,325,0.104544856,48.54355836,99.40307617,1199.424561,26.65725708
W9_974,28,326,-1.127049151,39.61034687,99.40248871,1199.044067,26.70504951
W9_974,28,327,30.43939076,477.8548169,99.39280701,1199.267578,26.75238037
W9_974,28,328,32.95710877,650.5122277,99.39238739,1199.519043,26.80302429
W9_974,28,329,33.85236696,830.0057473,99.38813019,1199.732544,26.82562447
W9_974,28,330,33.6827417,1010.548935,99.38371277,1200.156372,26.83218193
W9_983,29,331,17.16696988,231.4307457,99.36323547,1198.991821,26.32430649
W9_983,29,332,11.45163758,150.0539513,99.36516571,1198.689331,26.4583149
W9_983,29,333,3.620011235,82.16898347,99.36416626,1200.550781,26.52122498
W9_983,29,334,0.142927104,48.29033615,99.36252594,1200.416504,26.59634781
W9_983,29,335,-0.823335544,39.39719551,99.35881805,1199.879639,26.59791183
W9_983,29,336,20.55106869,321.231024,99.35329437,1199.989624,26.55638695
W9_983,29,337,24.56858496,483.6520488,99.35092163,1199.717529,26.5685215
W9_983,29,338,24.99557757,670.4037287,99.34719086,1199.70813,26.63803101
W9_983,29,339,25.27717402,855.1418362,99.34645081,1199.846191,26.6932373
W9_983,29,340,25.63481373,1042.450522,99.34860229,1199.25647,26.76189995
W9_939,30,341,18.05876966,272.5694898,99.38574982,1200.022949,26.61386299
W9_939,30,342,14.63071796,215.5425746,99.38337708,1200.103516,26.41716576
W9_939,30,343,8.377856527,155.0139597,99.3841095,1200.064697,26.33652306
W9_939,30,344,1.58420319,92.0305739,99.38036346,1199.844482,26.11446381
W9_939,30,345,-2.996988301,58.75473919,99.38143921,1199.886475,26.04304504
W9_939,30,346,-3.738601609,51.90122973,99.37386322,1199.591797,25.97074699
W9_939,30,347,20.79818927,344.9393306,99.37654877,1199.734131,25.96433067
W9_939,30,348,21.62491688,339.7715995,99.37368774,1199.782959,25.98225021
W9_939,30,349,28.13563328,489.2558729,99.36948395,1199.006836,26.09608459
W9_939,30,350,30.66709655,616.7972494,99.37020111,1199.175659,26.54314995
W9_939,30,351,32.04791095,727.7513924,99.36934662,1199.347412,26.80599976
W9_939,30,352,32.52225354,823.487607,99.37540436,1199.360107,26.97331429
W9_923,31,353,25.49477296,267.4368733,99.5838,1200.16,27.1453
W9_923,31,354,15.18879441,198.1403358,99.5825,1200.14,27.031
W9_923,31,355,8.621312028,134.1101251,99.5823,1200.11,26.9812
W9_923,31,356,2.721084963,78.35667333,99.5822,1200.13,27.0116
W9_923,31,357,-0.208840511,50.40051139,99.5879,1199.83,26.9961
W9_923,31,358,-2.991633599,28.7622634,99.5913,1200.16,26.9908
W9_923,31,359,22.26582766,272.066614,99.5788,1199.82,27.0019
W9_923,31,360,23.78786292,273.2056628,99.582,1200.15,26.9899
W9_923,31,361,33.24366576,412.4235644,99.5804,1199.83,26.987
W9_923,31,362,38.36936397,587.0780339,99.5751,1199.83,26.9837
W9_923,31,363,39.57212455,783.0739599,99.5776,1199.84,26.9983
W9_923,31,364,39.65761591,965.9841428,99.5769,1199.85,27.0057
W9_923,31,365,23.51620235,258.1947193,99.5818,1199.83,26.9902
