Sample_ID,Obs,HHMMSS,FTime,EBal,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo_Prime,Fm_Prime,Fs,Fv_over_Fm,Fv_Prime_over_Fm_Prime,PhiPS2,Adark,RedAbs,BlueAbs,Perc_Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn_at_Fs,PS2_over_1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R_W_m2,Tl_minus_Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci_over_Ca,RHsfc,C2sfc,Ahs_over_Cs,Fv,PARabs,Fv_Prime,qP_Fo,qN_Fo
15066,6,9:55:14,506.0000125,0,1.262030308,0.067994051,89.1320702,,,,,,,,,,,,,,,,,,,,,,,0.915405338,1.352910851,25.02392769,5.95,1.430978279,1,2.861956558,23.59086227,25.02392769,23.25242996,124.0857315,121.7511292,16.66411781,18.19178963,57.40697861,62.66972733,350.0475159,1501.115601,6.253386021,100.6665955,1.353170633,-0.075890675,0.038154598,0.002660124,0.030437978,0.003038355,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.588315153,0.000915405,298.1739277,296.7408623,240.1784907,2.072425301,3.184216378,31.6313109,13.43952127,24.30739498,3.050725752,0.066416143,1.831305527,1.219420225,0.041649028,8.972622053,0.732084136,57.43767594,121.1558228,0.005983046,,,,,
15066,7,9:56:36,588.0000125,0,0.088983655,0.072841966,66.190791,,,,,,,,,,,,,,,,,,,,,,,0.969389187,1.339618871,24.99147987,5.95,1.430978279,1,2.861956558,23.58498001,24.99147987,23.2524662,69.93188477,69.66586304,16.64426804,18.26178741,57.36179733,62.93631744,350.0751953,1501.055908,6.248685837,100.6716309,1.334383607,-0.079873316,0.027501462,0.00533139,0.009048804,0.004074641,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.588361673,0.000969389,298.1414799,296.73498,240.1689399,2.048961344,3.178062792,31.56860344,13.30681603,24.28822994,3.047223519,0.071034022,1.838443921,1.208779598,0.044555232,6.663534878,0.950118008,57.84383074,69.62388898,0.00073928,,,,,
15066,8,9:57:58,670.0000125,0,-0.359822139,0.077929003,56.8810424,,,,,,,,,,,,,,,,,,,,,,,1.028033019,1.330148241,24.98449326,5.95,1.430978279,1,2.861956558,23.58413887,24.98449326,23.25218773,49.95719528,50.48056793,16.62784958,18.34311295,57.30686951,63.21842194,350.0684204,1500.980591,6.554142952,100.6694412,1.319830537,-0.081725925,0.02390033,0.002764117,0.021848483,0.004601324,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.588350286,0.001028033,298.1344933,296.7341389,240.1568892,2.020437032,3.176739172,31.55614189,13.21302895,24.28431606,3.046508727,0.0758633,1.846590931,1.199917796,0.047595924,5.726182754,1.126790857,58.19540256,50.65029793,-0.004134229,,,,,
15066,12,10:04:20,1052.000013,0,10.86842928,0.089275279,248.1318727,,,,,,,,,,,,,,,,,,,,,,,1.150905321,1.30495845,24.92575073,5.95,1.430978279,1,2.861956558,23.5837841,24.92575073,23.25324249,474.9344177,455.5708923,16.56176949,18.48173714,57.08417892,63.70181274,350.0749512,1501.018921,6.207529068,100.6761932,1.201515317,-0.073000751,0.042815238,0.002251075,0.056899272,0.002966352,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.588361262,0.001150905,298.0757507,296.7337841,240.163022,1.967000467,3.165629389,31.44367389,12.96193676,24.25476742,3.041116979,0.086574686,1.860670939,1.18044604,0.054345498,24.98097236,0.544661384,59.00082695,450.4441969,0.014235866,,,,,
15066,13,10:05:54,1147.000013,0,12.75191983,0.084044624,294.3063587,,,,,,,,,,,,,,,,,,,,,,,1.09652485,1.318697242,24.94369125,5.95,1.430978279,1,2.861956558,23.58453941,24.94369125,23.25215149,574.9361572,552.2333374,16.54522896,18.37467766,57.03779221,63.34460831,350.0748901,1501.129028,6.300858498,100.6995392,1.090486288,-0.071417652,0.0415534,0.003814532,0.035558142,0.00293074,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.58836116,0.001096525,298.0936913,296.7345394,240.1806392,1.99201684,3.169018814,31.47004286,13.0953652,24.26411533,3.042821793,0.081646968,1.850321573,1.19250022,0.051239486,29.6365147,0.532938414,58.54172737,546.2181896,0.013667055,,,,,
15066,14,10:07:23,1235.000013,0,14.08546132,0.077493928,341.6253767,,,,,,,,,,,,,,,,,,,,,,,1.026219082,1.335430598,24.9635582,5.95,1.430978279,1,2.861956558,23.58430099,24.9635582,23.25258255,675.0115356,649.9356079,16.5349884,18.2475071,56.9980278,62.90127563,350.0448914,1501.256592,6.158568382,100.6902084,0.928129733,-0.066577084,0.038491447,0.004246536,0.036964782,0.003415119,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.588310742,0.001026219,298.1135582,296.734301,240.2010493,2.02461341,3.172775891,31.51027235,13.26276525,24.2739296,3.044612554,0.075450924,1.837345293,1.207267261,0.047336219,34.39833039,0.525629574,57.97378716,643.2914215,0.012693898,,,,,
15066,15,10:08:51,1323.000013,0,15.31901749,0.070850833,406.3967196,,,,,,,,,,,,,,,,,,,,,,,0.950695321,1.350177695,24.96859169,5.95,1.430978279,1,2.861956558,23.58332253,24.96859169,23.25348854,799.8852539,772.5982666,16.52383423,18.11051369,56.96291351,62.43270111,350.0513306,1501.248535,6.294646263,100.6901703,0.776317,-0.06254743,0.032583803,0.006257973,0.013657449,0.003764087,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.588321564,0.000950695,298.1185917,296.7333225,240.1997603,2.061418953,3.173728402,31.51974411,13.40923042,24.27595711,3.044982619,0.069139217,1.823550707,1.221431912,0.043362597,40.9201549,0.526012984,57.42901384,765.3722053,0.011494487,,,,,
15066,16,10:11:01,1453.000013,0,16.66686205,0.060547005,505.2215268,,,,,,,,,,,,,,,,,,,,,,,0.832683717,1.37915849,25.00675011,5.95,1.430978279,1,2.861956558,23.58582115,25.00675011,23.25228691,999.8584595,970.1605835,16.5035305,17.89333725,56.88801193,61.67870331,350.1073914,1501.279785,6.443433285,100.69664,0.501313925,-0.058409914,0.024930848,0.005627437,0.041151062,0.003552489,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.588415784,0.000832684,298.1567501,296.7358212,240.2047603,2.115531304,3.180957429,31.58950913,13.69617188,24.29628563,3.048695193,0.059292622,1.80179894,1.246896253,0.037168582,50.87411021,0.520760723,56.46440045,962.2987368,0.009779545,,,,,
15066,17,10:12:54,1566.000013,0,19.30105253,0.052822746,747.7669649,,,,,,,,,,,,,,,,,,,,,,,0.7392322,1.399760422,25.02503586,5.95,1.430978279,1,2.861956558,23.58502388,25.02503586,23.25229263,1400.192871,1365.670044,16.48950958,17.72374535,56.84064484,61.09515762,350.0526428,1501.355347,6.495736599,100.6935196,0.027668905,-0.049675021,0.058855832,0.005865334,0.04068451,0.005128508,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.588323769,0.000739232,298.1750359,296.7350239,240.2168501,2.159688183,3.184426721,31.62494204,13.9011967,24.30502987,3.05029336,0.051865472,1.784666299,1.26562706,0.032500587,75.29528753,0.54754585,55.74827941,1356.565636,0.007931798,,,,,
15066,18,10:14:36,1668.000013,0,20.99371254,0.046563597,999.1406997,,,,,,,,,,,,,,,,,,,,,,,0.661608012,1.418158361,25.04395294,5.95,1.430978279,1,2.861956558,23.58587074,25.04395294,23.25178528,1800.060913,1762.395508,16.47249985,17.57728386,56.77726746,60.58522797,350.0569763,1501.232544,6.066652298,100.690239,-0.358604282,-0.045735203,0.092799067,0.005476255,0.096179493,0.003202832,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.588331053,0.000661608,298.1939529,296.7358707,240.1972017,2.195729598,3.188019273,31.66165168,14.08436782,24.31491184,3.052100349,0.045818143,1.769860912,1.282239437,0.028702393,100.6037158,0.566921951,55.12332539,1752.492663,0.006603413,,,,,
15063,2,8:58:03,7917.000032,0,4.353642131,0.035779944,188.6290672,,,,,,,,,,,,,,,,,,,,,,,0.519432573,1.443053352,25.18530464,6,1.420000017,1,2.840000033,23.22581291,25.18530464,22.79841042,400.0253906,392.2333679,16.73088837,17.60335922,58.91572189,61.98801804,350.9266663,1500.144531,3.426607132,100.6581955,0.220195547,-0.16449447,0.023702802,0.001009905,0.023886779,0.001164909,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584877777,0.000519433,298.3353046,296.3758129,240.0231196,2.215013288,3.214975726,31.9395327,14.33617347,24.20555878,3.032156382,0.035334776,1.771922374,1.260234008,0.022123804,18.98706152,0.480910301,54.54716559,390.163855,0.006086644,,,,,
15063,3,8:59:25,7999.000032,0,2.913983075,0.035816217,157.9196023,,,,,,,,,,,,,,,,,,,,,,,0.513309338,1.424844634,25.07409286,6,1.420000017,1,2.840000033,23.07744408,25.07409286,22.85582352,299.9874268,294.7462463,16.710495,17.57275581,59.37625885,62.44007111,350.9071045,1500.033325,3.530028343,100.6618347,0.222069323,-0.162617356,0.029003488,0.000900053,0.018604718,0.001816377,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584845174,0.000513309,298.2240929,296.2274441,240.0053267,2.213753808,3.193750476,31.72752101,14.15476519,24.07576847,3.008632984,0.035370152,1.768905841,1.239727143,0.022145993,15.8964769,0.535781555,54.82862462,293.3610783,0.005446179,,,,,
15063,4,9:00:47,8081.000032,0,2.381951522,0.036436337,135.6720418,,,,,,,,,,,,,,,,,,,,,,,0.519081474,1.416754192,25.02635002,6,1.420000017,1,2.840000033,23.05165482,25.02635002,22.85533905,250.1032562,245.813385,16.69085312,17.56259727,59.40036392,62.5027771,350.9963684,1500.210938,3.571068287,100.6640396,0.195540398,-0.165713653,0.026486002,0.001180163,0.018057987,0.002124781,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584993947,0.000519081,298.17635,296.2016548,240.0337446,2.214239392,3.18467618,31.6366817,14.07408443,24.03900242,3.001998516,0.035974792,1.767921988,1.234076529,0.022525261,13.65729579,0.551931059,54.96917655,244.6811193,0.005351206,,,,,
15063,5,9:02:09,8163.000032,0,1.324148021,0.038505699,113.5244817,,,,,,,,,,,,,,,,,,,,,,,0.54488068,1.408278564,24.98612595,6,1.420000017,1,2.840000033,23.03652382,24.98612595,22.85652351,174.8841095,172.4597015,16.65621185,17.57136917,59.33019638,62.59002686,350.9602356,1500.21521,3.325351954,100.6620407,0.068201229,-0.16608502,0.019820454,0.001613098,0.021428095,0.00155583,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584933726,0.000544881,298.1361259,296.1865238,240.0344282,2.204727166,3.177048443,31.56153422,13.99016505,24.01132488,2.997012522,0.037990609,1.768769879,1.228242644,0.023789877,11.427606,0.658266718,55.16488479,171.830265,0.004251083,,,,,
15063,6,9:03:31,8245.000032,0,0.844707283,0.041640727,88.18383,,,,,,,,,,,,,,,,,,,,,,,0.584592358,1.398704673,24.95497894,6,1.420000017,1,2.840000033,23.03188515,24.95497894,22.85937309,125.0225983,123.4550705,16.62601471,17.60785675,59.2394371,62.7378006,350.9519348,1500.287598,3.536957502,100.6623535,-0.136848673,-0.170706332,0.028334243,0.002849636,0.018689277,0.002462514,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584919891,0.000584592,298.1049789,296.1818851,240.0460103,2.18849305,3.171152974,31.50286938,13.89501263,23.99343204,2.993793056,0.041039004,1.772448301,1.221344755,0.025702768,8.87679187,0.714298972,55.43594367,123.0535371,0.003805429,,,,,
15063,7,9:04:53,8327.000032,0,-0.02148719,0.045865395,69.1175597,,,,,,,,,,,,,,,,,,,,,,,0.638703803,1.389475627,24.93583107,6,1.420000017,1,2.840000033,23.02525139,24.93583107,22.8569622,69.96770477,69.9280777,16.59026527,17.66304588,59.13759232,62.96162415,350.9136963,1500.331055,3.605181217,100.6654129,-0.357380509,-0.170558706,0.009183828,0.002742903,0.021070099,0.004098663,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.58485616,0.000638704,298.0858311,296.1752514,240.0529634,2.163140226,3.167533434,31.46595581,13.80290992,23.98054123,2.991475481,0.045136451,1.778057807,1.213417674,0.028274879,6.957747686,0.988409262,55.74386958,69.93829168,-0.000171262,,,,,
15063,8,9:06:15,8409.000032,0,-0.186445067,0.050521581,55.19081331,,,,,,,,,,,,,,,,,,,,,,,0.694323744,1.373474368,24.88476753,6,1.420000017,1,2.840000033,23.01592827,24.88476753,22.85652161,50.11553192,50.37454224,16.56038475,17.72662544,59.06327438,63.22271729,350.8790588,1500.644043,3.410764933,100.6634979,-0.486361146,-0.172682151,0.026443146,0.002993108,0.008333102,0.003666617,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584798431,0.000694324,298.0347675,296.1659283,240.1030415,2.141406236,3.157898492,31.37084004,13.6442146,23.9503479,2.986053311,0.049638546,1.784424123,1.201629188,0.031102236,5.555700321,1.095609227,56.19144384,50.46316929,-0.002076092,,,,,
15063,12,9:12:55,8809.000032,0,6.438546855,0.051098662,250.7070712,,,,,,,,,,,,,,,,,,,,,,,0.709879639,1.388596683,24.96260643,6,1.420000017,1,2.840000033,23.16467285,24.96260643,23.05265808,475.0466919,463.4762268,16.5298233,17.72199249,58.4276123,62.64154816,350.9396973,1500.392578,3.583477736,100.6658325,0.15260829,-0.163614526,0.081403963,0.008489112,0.083417073,0.008470871,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584899495,0.00070988,298.1126064,296.3146729,240.0628071,2.141777509,3.172595811,31.51611358,13.79412109,24.06363964,3.00644291,0.05019552,1.783999128,1.222443782,0.03145211,25.23763604,0.540927575,55.9199035,460.41565,0.007819954,,,,,
15063,13,9:14:48,8922.000032,0,6.584194621,0.037357364,268.3087197,,,,,,,,,,,,,,,,,,,,,,,0.537507622,1.431400853,25.03234482,6,1.420000017,1,2.840000033,23.16868401,25.03234482,23.05247879,574.9361572,563.1616821,16.52573013,17.42868614,58.39699936,61.58777618,350.9403992,1500.216431,3.702761412,100.6624069,0.009746352,-0.159489691,0.052630842,0.007808607,0.031436007,0.006610204,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584900665,0.000537508,298.1823448,296.318684,240.0346235,2.219122335,3.185814349,31.64850163,14.21981549,24.10051441,3.013105626,0.036872345,1.754413497,1.25869213,0.023088306,27.00860152,0.47643284,54.5372971,560.0318713,0.006411853,,,,,
15063,14,9:16:14,9009.000032,0,6.796506496,0.030549669,292.4258389,,,,,,,,,,,,,,,,,,,,,,,0.446906992,1.45209083,25.05791092,6,1.420000017,1,2.840000033,23.17509079,25.05791092,23.05129623,675.0728149,662.9465942,16.51919746,17.27005959,58.35586548,61.00836563,350.9476929,1500.03772,3.533467531,100.6702652,-0.140784651,-0.153776705,0.06836094,0.004671731,0.051117916,0.004834074,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584912821,0.000446907,298.2079109,296.3250908,240.0060298,2.261631697,3.190672309,31.69428731,14.42422772,24.11650085,3.015998145,0.030224546,1.738581478,1.277416667,0.018919285,29.43858676,0.441100145,53.8438428,659.7158606,0.005547085,,,,,
15063,15,9:17:40,9093.500032,0,7.471806446,0.026659066,321.7249793,,,,,,,,,,,,,,,,,,,,,,,0.393473909,1.462860506,25.06448746,6,1.420000017,1,2.840000033,23.17577934,25.06448746,23.05223083,800.2667236,786.9616699,16.5173893,17.17860985,58.33649826,60.67181015,350.9097595,1500.158936,3.270832539,100.6520615,-0.501584828,-0.155200064,0.058764823,0.003805388,0.099239267,0.002621719,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584849599,0.000393474,298.2144875,296.3257793,240.0254243,2.287848555,3.191923,31.71244536,14.53383552,24.1201334,3.016655741,0.026411145,1.729062494,1.287593247,0.016529062,32.38228239,0.408819122,53.45840318,783.409931,0.005098619,,,,,
15063,16,9:19:32,9205.000032,0,8.980130131,0.025161446,392.23246,,,,,,,,,,,,,,,,,,,,,,,0.37406776,1.472650826,25.09298897,6,1.420000017,1,2.840000033,23.17858887,25.09298897,23.05202484,1000.08075,984.0984497,16.50734711,17.13591576,58.28883743,60.50836945,350.9476013,1500.200562,3.552678108,100.6481018,-1.228672266,-0.147555217,0.087793097,0.003130322,0.07781294,0.001624872,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584912669,0.000374068,298.242989,296.3285889,240.0320845,2.294221168,3.19734822,31.76759584,14.63168008,24.13578892,3.019491276,0.024940481,1.724697394,1.294793883,0.015607504,39.47745257,0.398570346,53.2016719,979.8297259,0.004875928,,,,,
15063,17,9:21:18,9310.500032,0,10.79256902,0.02205356,569.3327392,,,,,,,,,,,,,,,,,,,,,,,0.329596432,1.478779023,25.09653282,6,1.420000017,1,2.840000033,23.18025589,25.09653282,23.05076218,1400.252808,1381.020752,16.52875328,17.08268929,58.35528946,60.31098175,350.9062805,1500.023071,3.527740002,100.6424866,-1.938730836,-0.159789041,0.183911413,0.003119949,0.070025548,0.001820832,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584843801,0.000329596,298.2465328,296.3302559,240.003686,2.315929268,3.19802335,31.77607648,14.69338719,24.13839436,3.019963401,0.021883626,1.719244327,1.300719074,0.013692433,57.29906256,0.412255021,52.96690885,1375.890482,0.004154757,,,,,
15063,18,9:23:24,9436.500032,0,11.75356635,0.017710996,681.6858636,,,,,,,,,,,,,,,,,,,,,,,0.26736957,1.49156727,25.11869812,6,1.420000017,1,2.840000033,23.1857357,25.11869812,23.05134201,1799.951172,1779.042236,16.5473175,16.99668312,58.40466309,59.99072266,350.9282837,1499.824219,3.466174364,100.6479645,-3.953470707,-0.138695195,0.12628606,0.004871742,0.278986454,0.005178033,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.584880473,0.00026737,298.2686981,296.3357357,239.9718696,2.344506617,3.202248829,31.81632978,14.81964666,24.15221691,3.022469228,0.01760123,1.710681559,1.311787669,0.011010578,68.61029458,0.383175761,52.55189104,1773.455154,0.003482874,,,,,
15067,3,8:58:56,7805.000034,0,5.286499037,0.042718758,183.1790654,,,,,,,,,,,,,,,,,,,,,,,0.642019267,1.497410421,25.19148827,6,1.420000017,1,2.840000033,23.81745911,25.19148827,23.32048035,400.2218933,390.7201843,15.99774742,17.0805912,54.34263992,58.02094269,349.6643982,1499.70459,0.706732571,100.6258545,-3.494379997,-0.567353845,0.0307067,0.001678087,0.034882877,0.004982758,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582773997,0.000642019,298.3414883,296.9674591,239.952729,2.227608312,3.216159506,31.96156219,14.88097099,24.50447369,3.086944704,0.042085712,1.718749085,1.368195619,0.026359722,18.43254999,0.468824168,52.97796206,388.2072359,0.007214393,,,,,
15067,4,9:00:18,7887.000034,0,3.607998556,0.042672732,151.1549751,,,,,,,,,,,,,,,,,,,,,,,0.63440668,1.481371663,25.10697937,6,1.420000017,1,2.840000033,23.51891136,25.10697937,23.088274,300.0432434,293.5330811,16.00935936,17.07929039,55.36943054,59.06986237,349.6887817,1499.672729,0.685153484,100.6272812,-2.811686516,-0.565686047,0.049724851,0.00412361,0.016953183,0.002365561,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582814636,0.000634407,298.2569794,296.6689114,239.9476314,2.204363051,3.200014219,31.80066262,14.72137223,24.31294537,3.05174069,0.04204104,1.718642557,1.333098134,0.026331683,15.21031418,0.514950392,53.25005231,291.8180113,0.006583765,,,,,
15067,5,9:01:40,7969.000034,0,2.888453067,0.044112986,134.0747924,,,,,,,,,,,,,,,,,,,,,,,0.648860873,1.466508845,25.03771782,6,1.420000017,1,2.840000033,23.46792984,25.03771782,23.08366394,249.9797516,244.750824,16.00124359,17.09561729,55.51305771,59.30976486,349.6620178,1499.623413,0.595396936,100.6296463,-2.508869648,-0.567963719,0.021674871,0.001889169,0.011997016,0.001698822,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.58277003,0.000648861,298.1877178,296.6179298,239.9397407,2.199707079,3.186834767,31.66894533,14.57332803,24.25282383,3.040762625,0.04343827,1.720325922,1.320436703,0.027208742,13.49189894,0.547801189,53.55365633,243.3777917,0.006355848,,,,,
15067,6,9:03:02,8051.000034,0,1.726046402,0.046170991,108.044681,,,,,,,,,,,,,,,,,,,,,,,0.674457788,1.45746747,25.00944138,6,1.420000017,1,2.840000033,23.44826698,25.00944138,23.08437538,175.1706848,172.0097198,15.99458599,17.13212395,55.55583954,59.5069809,349.6513977,1499.687988,0.555619717,100.6296921,-2.058675766,-0.571355283,0.04293967,0.002920767,0.010534498,0.003373851,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.58275233,0.000674458,298.1594414,296.598267,239.9500728,2.188233346,3.181467827,31.61559736,14.48347341,24.22885418,3.036395453,0.045432379,1.724000357,1.312395096,0.028460685,10.87250298,0.628131254,53.79550906,171.1892401,0.005424029,,,,,
15067,7,9:04:30,8139.000034,0,1.156473769,0.050367718,83.40131544,,,,,,,,,,,,,,,,,,,,,,,0.727219824,1.442606229,24.97018623,6,1.420000017,1,2.840000033,23.43714333,24.97018623,23.08397293,125.2557678,123.1178131,15.97995567,17.20628166,55.54103088,59.80333328,349.6820984,1499.767212,0.645386875,100.6274338,-1.722123384,-0.576004267,0.015816266,0.007144913,0.018435985,0.004111082,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582803497,0.00072722,298.1201862,296.5871433,239.9627485,2.165714528,3.174030197,31.54239433,14.33611267,24.20366478,3.031811958,0.049490007,1.731423968,1.300387989,0.031008932,8.392460346,0.677410631,54.22600944,122.5680809,0.005116418,,,,,
15067,8,9:05:52,8221.000034,0,0.009915967,0.056169107,68.07953295,,,,,,,,,,,,,,,,,,,,,,,0.797246937,1.421076509,24.9133625,6,1.420000017,1,2.840000033,23.42871284,24.9133625,23.08426666,70.07349396,69.96076202,15.96840477,17.31284904,55.53124619,60.20664215,349.6363525,1499.695679,0.654470384,100.6312866,-1.401561737,-0.583462834,0.046137184,0.002796372,0.024749279,0.005614935,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582727254,0.000797247,298.0633625,296.5787128,239.9513032,2.136934335,3.163290784,31.43446626,14.12161721,24.17103767,3.025884081,0.055079748,1.742214274,1.283669806,0.034521085,6.850930993,0.973110226,54.84672557,69.95604845,7.77E-05,,,,,
15067,9,9:07:14,8304.000034,0,-0.277754725,0.062758583,56.36738792,,,,,,,,,,,,,,,,,,,,,,,0.875646696,1.400102896,24.8630085,6,1.420000017,1,2.840000033,23.42094231,24.8630085,23.08376694,49.96513367,50.36608887,15.9505291,17.42698479,55.49502182,60.63190079,349.6427917,1499.79126,0.641970575,100.6311646,-1.340232134,-0.586401403,0.020448919,0.005824062,0.01390884,0.00504165,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582737986,0.000875647,298.0130085,296.5709423,239.9665962,2.103479607,3.153800669,31.34019847,13.91321368,24.1419754,3.020612418,0.061401722,1.753697774,1.266914644,0.038495718,5.672315889,1.119153565,55.48011446,50.49812016,-0.003051572,,,,,
15067,13,9:14:05,8714.000034,0,8.347558055,0.073388073,265.4181785,,,,,,,,,,,,,,,,,,,,,,,1.028121846,1.410656898,25.00509644,6,1.420000017,1,2.840000033,23.79199028,25.00509644,23.55009079,474.8816528,459.7447815,15.85523224,17.58861351,53.94470215,59.84223175,349.6190796,1499.683838,0.669251621,100.6325455,-3.952599287,-0.584014833,0.036654208,0.005191747,0.038056023,0.006227519,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582698466,0.001028122,298.1550964,296.9419903,239.9494087,2.055525877,3.180643847,31.6065129,14.01789939,24.39854336,3.06743048,0.071539432,1.769986949,1.297443531,0.044874638,26.70970692,0.577316349,55.67563513,455.7767522,0.010197001,,,,,
15067,14,9:15:42,8811.000034,0,9.596580475,0.064423282,304.540254,,,,,,,,,,,,,,,,,,,,,,,0.924843152,1.441087823,25.06818008,6,1.420000017,1,2.840000033,23.79863548,25.06818008,23.55087852,574.956543,557.6014404,15.84615993,17.40578651,53.89071274,59.19479752,349.6011963,1499.69519,0.494270384,100.6296158,-4.620150089,-0.571856439,0.092888191,0.007919948,0.044467051,0.005172607,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.58266866,0.000924843,298.2181801,296.9486355,239.9512251,2.099803811,3.192625432,31.72649927,14.32071276,24.43340778,3.073841179,0.062994303,1.751537609,1.32230357,0.039497378,30.64576875,0.546161168,54.75161485,553.0396857,0.009500734,,,,,
15067,15,9:17:12,8901.000034,0,10.40566879,0.056046129,342.2123871,,,,,,,,,,,,,,,,,,,,,,,0.821741475,1.467708649,25.11111069,6,1.420000017,1,2.840000033,23.80467606,25.11111069,23.55045319,674.9818726,656.2009277,15.83606052,17.22184753,53.83882904,58.5501709,349.6596069,1499.51709,0.602205336,100.6334076,-5.221587658,-0.561612725,0.120569699,0.00668091,0.02488195,0.004766544,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582766012,0.000821741,298.2611107,296.9546761,239.922729,2.146233997,3.200801851,31.80655339,14.58470585,24.45789337,3.078350466,0.054961488,1.733093202,1.345257264,0.034446759,34.43799863,0.521505491,53.90296657,651.2545711,0.008612552,,,,,
15067,16,9:18:37,8986.000034,0,11.13818751,0.048753851,394.9625109,,,,,,,,,,,,,,,,,,,,,,,0.7291333,1.493319268,25.15783882,6,1.420000017,1,2.840000033,23.8090992,25.15783882,23.54406166,800.21698,780.1335449,15.82718372,17.05668068,53.79217529,57.97089386,349.7511902,1499.450073,0.693102121,100.6293716,-5.914812565,-0.549442887,0.039094049,0.005644878,0.031953372,0.002580532,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.58291865,0.000729133,298.3078388,296.9590992,239.9120064,2.186887559,3.209722327,31.89647589,14.83979521,24.48346901,3.083066672,0.047931026,1.716403059,1.366663612,0.030029746,39.74482929,0.506275513,53.11269109,774.838984,0.007634865,,,,,
15067,17,9:20:35,9104.000034,0,11.87623166,0.040372967,483.992125,,,,,,,,,,,,,,,,,,,,,,,0.613280599,1.512337662,25.14680862,6,1.420000017,1,2.840000033,23.69849586,25.14680862,23.39173126,999.7822876,978.3692627,15.81432438,16.84916496,54.09964752,57.63975906,349.5885315,1499.521118,0.553357303,100.6148987,-7.196651459,-0.543283701,0.056770764,0.005852873,0.016102094,0.006081828,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582647552,0.000613281,298.2968086,296.8484959,239.9233735,2.232368486,3.207614688,31.88011646,15.0309515,24.42265224,3.071862255,0.039807077,1.695277026,1.37658523,0.024929653,48.69681862,0.494692693,52.35156332,972.723871,0.006391735,,,,,
15067,18,9:22:24,9214.000034,0,13.71050179,0.034429258,705.606324,,,,,,,,,,,,,,,,,,,,,,,0.529347582,1.527586806,25.14658546,6,1.420000017,1,2.840000033,23.69182396,25.14658546,23.3922348,1400.015137,1375.235962,15.80480576,16.69809723,54.08583832,57.14278793,349.6116333,1499.572876,0.52041167,100.6093826,-9.024349213,-0.532858253,0.044317193,0.00240726,0.052568525,0.00500872,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582686056,0.000529348,298.2965855,296.841824,239.9316548,2.273702928,3.207572059,31.88144063,15.1833434,24.41920471,3.071228176,0.034016872,1.679985253,1.391242922,0.021297215,70.99061664,0.513080187,51.7746561,1368.718646,0.005186285,,,,,
