ID,Year,Fertilisation,Season,Site,Plot,Tree,Rep,Family,Genus,Species,Photosynthesis,Vcmax,Jmax,Rd,Vcmax_TPU,Jmax_TPU,TPU,Asat,Cond,SLA,C,N,P,K,Ca,Mg,Mn,Phenol_Perc,Phenol,Tannin_Perc,Tannin,CII,Height,Diameter10cm,Diameter50cm,LAI,Herbivory
(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(cm² g-1),(%),(%),(%),(%),(%),(%),(%),(%),(mg g-1),(%),(mg g-1),(/),(cm),(mm),(mm),(m² m-2),(%)
2017_dry_PAR-T4_IH8_Asat,2017,C,dry,PAR,T4,IH8,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,3.802260096,0.076170775,141.80666,53.20911026,1.517018318,0.046126898,0.758212339,0.580518684,0.293784547,0.012098093,NA,NA,NA,NA,1,108.4,21.83,12.64,NA,NA
2017_dry_PAR-T4_IH9_Asat,2017,C,dry,PAR,T4,IH9,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.865339106,0.090750718,131.8819891,52.71028519,1.457666039,0.043421053,0.785262146,0.386681174,0.324385628,0.006628543,NA,NA,NA,NA,1,79.2,16.04,7.49,NA,NA
2017_dry_PAR-T4_LP2_Asat,2017,C,dry,PAR,T4,LP2,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.579132664,0.085681827,106.7449099,51.12843704,0.940705538,0.045755968,0.457592009,0.045450099,0.110687168,0.00082311,NA,NA,NA,NA,1,162.4,12.9,10.93,NA,NA
2017_dry_PAR-T4_LP3_Asat,2017,C,dry,PAR,T4,LP3,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.029795585,0.042884704,110.0273438,51.87291336,1.489413381,0.037412704,0.508845195,0.195960259,0.226997838,0.005240273,NA,NA,NA,NA,1,153.2,17.4,9.64,NA,NA
2017_dry_PAR-T4_LP4_Asat,2017,C,dry,PAR,T4,LP4,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,5.249722487,0.079070625,121.5090795,51.87644577,1.354152679,0.040939922,0.754391957,0.122570252,0.226916182,0.00287064,NA,NA,NA,NA,1,164.1,19.21,11.67,NA,NA
2017_dry_PAR-T4_LP5_Asat,2017,C,dry,PAR,T4,LP5,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,3.050699291,0.05503022,108.2688071,51.28897476,1.233368874,0.036880165,0.113243802,0.324703512,0.328589876,0.00884814,NA,NA,NA,NA,1,NA,NA,0,NA,NA
2017_dry_PAR-T4_LP6_Asat,2017,C,dry,PAR,T4,LP6,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,3.727273473,0.039300385,121.8562275,51.25031662,1.578875899,0.035572139,0.81,0.219629353,0.241256219,0.009778607,NA,NA,NA,NA,1,118.6,13.23,6.76,NA,NA
2017_dry_PAR-T4_OX1_Asat,2017,C,dry,PAR,T4,OX1,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.345904407,0.043645742,144.5558376,49.35545731,1.719589949,0.034338663,0.863481105,0.24206577,0.437218387,0.007483648,NA,NA,NA,NA,1,112.6,7.82,8.3,NA,NA
2017_dry_PAR-T4_OX2_Asat,2017,C,dry,PAR,T4,OX2,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.932754603,0.060553403,160.1276882,49.85280991,1.90018332,0.034338663,0.863481105,0.24206577,0.437218387,0.007483648,NA,NA,NA,NA,1,203.4,11.04,8.55,NA,NA
2017_dry_PAR-T4_OX5_Asat,2017,C,dry,PAR,T4,OX5,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,1.321814561,0.029702056,148.292517,50.43794632,1.78357935,0.040924756,1.007265939,0.353335727,0.439941126,0.008284032,NA,NA,NA,NA,1,159.8,19.16,16.36,NA,NA
2017_dry_PAR-T4_OX6_Asat,2017,C,dry,PAR,T4,OX6,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.184489684,0.033936445,184.5505618,48.34587479,2.125624895,0.040924756,1.007265939,0.353335727,0.439941126,0.008284032,NA,NA,NA,NA,1,118,9.33,8.48,NA,NA
2017_dry_PAR-T4_OX7_Asat,2017,C,dry,PAR,T4,OX7,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.138433562,0.051682875,175.0470588,48.34140015,1.808073759,0.040924756,1.007265939,0.353335727,0.439941126,0.008284032,NA,NA,NA,NA,1,82.9,7.58,5.22,NA,NA
2017_dry_PAR-B1_EF2_NA,2017,N,dry,PAR,B1,EF2,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B1_EF4_NA,2017,N,dry,PAR,B1,EF4,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,54.4,4.47,1.3,NA,NA
2017_dry_PAR-B1_EF5_NA,2017,N,dry,PAR,B1,EF5,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B1_EF6_NA,2017,N,dry,PAR,B1,EF6,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,65.4,4.8,2.59,NA,NA
2017_dry_PAR-B1_EF7_NA,2017,N,dry,PAR,B1,EF7,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55,6.28,4.03,NA,NA
2017_dry_PAR-B1_EF8_NA,2017,N,dry,PAR,B1,EF8,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,77,7.98,4.45,NA,NA
2017_dry_PAR-B1_IH3_NA,2017,N,dry,PAR,B1,IH3,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,209.9,16.8,16.86,NA,NA
2017_dry_PAR-B1_IH4_NA,2017,N,dry,PAR,B1,IH4,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,140.1,15.82,12.1,NA,NA
2017_dry_PAR-B1_IH5_NA,2017,N,dry,PAR,B1,IH5,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,82,9.8,6.75,NA,NA
2017_dry_PAR-B1_IH6_NA,2017,N,dry,PAR,B1,IH6,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,133.6,13.74,9.38,NA,NA
2017_dry_PAR-B1_IH7_NA,2017,N,dry,PAR,B1,IH7,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100.7,11.98,9.34,NA,NA
2017_dry_PAR-B1_LP6_NA,2017,N,dry,PAR,B1,LP6,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,81,11.64,5.86,NA,NA
2017_dry_PAR-B1_LP7_NA,2017,N,dry,PAR,B1,LP7,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,276,28.06,18.37,NA,NA
2017_dry_PAR-B1_LP8_NA,2017,N,dry,PAR,B1,LP8,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,74,13.3,9.07,NA,NA
2017_dry_PAR-B1_OX1_NA,2017,N,dry,PAR,B1,OX1,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,136.6,8.06,6.53,NA,NA
2017_dry_PAR-B1_OX2_NA,2017,N,dry,PAR,B1,OX2,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,158,16.01,14.05,NA,NA
2017_dry_PAR-B1_OX3_NA,2017,N,dry,PAR,B1,OX3,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,10.8,4.63,NA,NA
2017_dry_PAR-B1_OX8_NA,2017,N,dry,PAR,B1,OX8,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,129.1,10.34,6.58,NA,NA
2017_dry_PAR-B1_OX9_NA,2017,N,dry,PAR,B1,OX9,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120,8.02,5.22,NA,NA
2017_dry_PAR-B2_AL5_NA,2017,NP,dry,PAR,B2,AL5,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,210.6,18.02,15.61,NA,NA
2017_dry_PAR-B2_AL6_NA,2017,NP,dry,PAR,B2,AL6,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,133.2,9.27,6.75,NA,NA
2017_dry_PAR-B2_AL7_NA,2017,NP,dry,PAR,B2,AL7,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,142.9,9.28,6.2,NA,NA
2017_dry_PAR-B2_EF1_NA,2017,NP,dry,PAR,B2,EF1,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,106.4,8.09,4.46,NA,NA
2017_dry_PAR-B2_EF10_NA,2017,NP,dry,PAR,B2,EF10,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,104.8,9.14,5.43,NA,NA
2017_dry_PAR-B2_EF2_NA,2017,NP,dry,PAR,B2,EF2,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,138,10.5,6.21,NA,NA
2017_dry_PAR-B2_EF3_NA,2017,NP,dry,PAR,B2,EF3,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,199.2,13.82,11.1,NA,NA
2017_dry_PAR-B2_EF4_NA,2017,NP,dry,PAR,B2,EF4,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,235.4,13.05,11.35,NA,NA
2017_dry_PAR-B2_EF6_NA,2017,NP,dry,PAR,B2,EF6,1,Fabaceae,Eperua,falcata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B2_IH10_NA,2017,NP,dry,PAR,B2,IH10,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,104.7,11.21,9.51,NA,NA
2017_dry_PAR-B2_IH3_NA,2017,NP,dry,PAR,B2,IH3,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,82.5,12.1,7.42,NA,NA
2017_dry_PAR-B2_IH4_NA,2017,NP,dry,PAR,B2,IH4,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,143.1,15.73,10.7,NA,NA
2017_dry_PAR-B2_IH5_NA,2017,NP,dry,PAR,B2,IH5,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B2_IH7_NA,2017,NP,dry,PAR,B2,IH7,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,119.5,12.61,7.88,NA,NA
2017_dry_PAR-B2_LP10_NA,2017,NP,dry,PAR,B2,LP10,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,255.3,17.72,13.51,NA,NA
2017_dry_PAR-B2_LP6_NA,2017,NP,dry,PAR,B2,LP6,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,126.8,11.5,8.4,NA,NA
2017_dry_PAR-B2_LP7_NA,2017,NP,dry,PAR,B2,LP7,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,111,11.35,6.38,NA,NA
2017_dry_PAR-B2_LP8_NA,2017,NP,dry,PAR,B2,LP8,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,217,17.28,12.37,NA,NA
2017_dry_PAR-B2_LP9_NA,2017,NP,dry,PAR,B2,LP9,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,103.8,10.48,6.78,NA,NA
2017_dry_PAR-B3_AL10_NA,2017,P,dry,PAR,B3,AL10,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B3_AL2_NA,2017,P,dry,PAR,B3,AL2,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,184,5.63,10.38,NA,NA
2017_dry_PAR-B3_AL4_NA,2017,P,dry,PAR,B3,AL4,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,10.4,7.45,NA,NA
2017_dry_PAR-B3_AL8_NA,2017,P,dry,PAR,B3,AL8,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,70,5.84,2.32,NA,NA
2017_dry_PAR-B3_AL9_NA,2017,P,dry,PAR,B3,AL9,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.8,11.7,10.66,NA,NA
2017_dry_PAR-B3_IH10_NA,2017,P,dry,PAR,B3,IH10,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,117,15.16,9.3,NA,NA
2017_dry_PAR-B3_IH2_NA,2017,P,dry,PAR,B3,IH2,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,147.5,18.95,13.33,NA,NA
2017_dry_PAR-B3_IH3_NA,2017,P,dry,PAR,B3,IH3,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100.9,12.25,7.86,NA,NA
2017_dry_PAR-B3_IH8_NA,2017,P,dry,PAR,B3,IH8,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,115.3,22.72,9.8,NA,NA
2017_dry_PAR-B3_IH9_NA,2017,P,dry,PAR,B3,IH9,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,148.7,16.8,12,NA,NA
2017_dry_PAR-B3_LP3_NA,2017,P,dry,PAR,B3,LP3,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,201,18.65,11.64,NA,NA
2017_dry_PAR-B3_LP6_NA,2017,P,dry,PAR,B3,LP6,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,137.5,14.31,13.17,NA,NA
2017_dry_PAR-B3_OX1_NA,2017,P,dry,PAR,B3,OX1,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,104.9,7.35,4.41,NA,NA
2017_dry_PAR-B3_OX2_NA,2017,P,dry,PAR,B3,OX2,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,145.5,10.98,8.15,NA,NA
2017_dry_PAR-B3_OX3_NA,2017,P,dry,PAR,B3,OX3,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,122,10.56,4.28,NA,NA
2017_dry_PAR-B3_OX7_NA,2017,P,dry,PAR,B3,OX7,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,181.8,12.15,9.82,NA,NA
2017_dry_PAR-B3_OX8_NA,2017,P,dry,PAR,B3,OX8,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,111.8,7.47,6.05,NA,NA
2017_dry_PAR-B4_AL1_NA,2017,C,dry,PAR,B4,AL1,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B4_AL3_NA,2017,C,dry,PAR,B4,AL3,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,154,12.78,10.68,NA,NA
2017_dry_PAR-B4_AL4_NA,2017,C,dry,PAR,B4,AL4,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,123.5,10.51,8.67,NA,NA
2017_dry_PAR-B4_AL5_NA,2017,C,dry,PAR,B4,AL5,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,95,8.04,4.3,NA,NA
2017_dry_PAR-B4_AL8_NA,2017,C,dry,PAR,B4,AL8,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B4_AL9_NA,2017,C,dry,PAR,B4,AL9,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,212,13.41,12.22,NA,NA
2017_dry_PAR-B4_IH10_NA,2017,C,dry,PAR,B4,IH10,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B4_IH4_NA,2017,C,dry,PAR,B4,IH4,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B4_IH7_NA,2017,C,dry,PAR,B4,IH7,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,128,13.27,10.72,NA,NA
2017_dry_PAR-B4_IH8_NA,2017,C,dry,PAR,B4,IH8,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,160.8,16.43,13.75,NA,NA
2017_dry_PAR-B4_IH9_NA,2017,C,dry,PAR,B4,IH9,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,134,16.42,11.11,NA,NA
2017_dry_PAR-B4_LP3_NA,2017,C,dry,PAR,B4,LP3,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,13.01,10.76,NA,NA
2017_dry_PAR-B4_LP5_NA,2017,C,dry,PAR,B4,LP5,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,138,10.75,9.08,NA,NA
2017_dry_PAR-B4_LP7_NA,2017,C,dry,PAR,B4,LP7,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,109.5,11.78,7.95,NA,NA
2017_dry_PAR-B4_LP8_NA,2017,C,dry,PAR,B4,LP8,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,97,11.59,9.45,NA,NA
2017_dry_PAR-B4_LP9_NA,2017,C,dry,PAR,B4,LP9,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,165,16.33,12.89,NA,NA
2017_dry_PAR-B4_OX10_NA,2017,C,dry,PAR,B4,OX10,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,206,15.22,11.2,NA,NA
2017_dry_PAR-B4_OX2_NA,2017,C,dry,PAR,B4,OX2,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,97,6.56,3.74,NA,NA
2017_dry_PAR-B4_OX3_NA,2017,C,dry,PAR,B4,OX3,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121,9.37,7.42,NA,NA
2017_dry_PAR-B4_OX7_NA,2017,C,dry,PAR,B4,OX7,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,102,6.31,3.91,NA,NA
2017_dry_PAR-B4_OX9_NA,2017,C,dry,PAR,B4,OX9,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,176,9.14,7.62,NA,NA
2017_dry_PAR-S1_AL1_NA,2017,N,dry,PAR,S1,AL1,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,77.6,5.92,3.8,NA,NA
2017_dry_PAR-S1_AL2_NA,2017,N,dry,PAR,S1,AL2,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,87,9.35,4.5,NA,NA
2017_dry_PAR-S1_AL3_NA,2017,N,dry,PAR,S1,AL3,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,176,12.06,10.2,NA,NA
2017_dry_PAR-S1_AL4_NA,2017,N,dry,PAR,S1,AL4,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,235.8,12.91,11.08,NA,NA
2017_dry_PAR-S1_AL5_NA,2017,N,dry,PAR,S1,AL5,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,80.9,9.05,4.04,NA,NA
