ID,Year,Fertilisation,Season,Site,Plot,Tree,Branch,Rep,Family,Genus,Species,Vcmax,Jmax,Rd,Vcmax_TPU,Jmax_TPU,TPU,CCI,SLA,C,N,P,K,Ca,Mg,Mn,S,Na,V,Sr,As,Cd,Cr,Cu,Fe,Pb,Zn,Mo,CII,Height,Remark_Height/CII
(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(/),(cm² g-1),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(/),(m),(/)
2017_dry_NOU-COPAS_226D4,2017,C,dry,NOU,COPAS,226,D,4,Lecythidaceae,Eschweilera,coriacea,22.443,42.11,0.252,21.909,44.155,3.313,,130.2280702,48.63233185,1.927769542,0.13,0.877,0.344,0.215,0.0331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25,
2017_dry_NOU-COPAS_226D3,2017,C,dry,NOU,COPAS,226,D,3,Lecythidaceae,Eschweilera,coriacea,16.683,36.401,0.252,16.677,38.464,2.914,,133.6822995,47.97049332,1.789203763,0.133,0.939,0.257,0.182,0.0247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25,
2017_dry_NOU-COPAS_226D1,2017,C,dry,NOU,COPAS,226,D,1,Lecythidaceae,Eschweilera,coriacea,10.499,25.995,0.252,10.655,26.388,2.178,,150.4496644,47.87753296,1.856346488,0.143,1.01,0.239,0.183,0.0265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25,
2017_dry_NOU-COPAS_226M2,2017,C,dry,NOU,COPAS,226,M,2,Lecythidaceae,Eschweilera,coriacea,17.206,37.203,0.245,NA,NA,NA,,133.9294872,47.97523117,1.751352191,0.115,0.762,0.234,0.133,0.0235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,32,
2017_dry_NOU-COPAS_226M3,2017,C,dry,NOU,COPAS,226,M,3,Lecythidaceae,Eschweilera,coriacea,13.589,24.356,0.245,13.745,25.649,1.898,,152.4690265,47.71936798,1.510441542,0.115,0.762,0.234,0.133,0.0235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,32,
2019_wet_NOU-T1_51T1,2019,N,wet,NOU,T1,51,T,1,Fabaceae,hymenaea,courbaril,4.713,22.213,1.668,NA,NA,NA,29.9,59.17137809,50.8804512,0.987130404,0.055871212,0.368513606,0.123109676,0.119823026,0.011624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,43,
2019_wet_NOU-T1_51D1,2019,N,wet,NOU,T1,51,D,1,Fabaceae,hymenaea,courbaril,8.899,38.17,1.276,NA,NA,NA,34.6,70.76527331,50.47727203,1.142111182,0.060506567,0.57033591,0.090984747,0.119229097,0.008643082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,39,
2019_wet_NOU-T1_51D2,2019,N,wet,NOU,T1,51,D,2,Fabaceae,hymenaea,courbaril,9.73,41.257,1.276,NA,NA,NA,34.3,62.2962963,50.37961197,0.929751039,0.054993679,0.517154679,0.131157745,0.138332469,0.012830286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,39,
2015_wet_NOU-T1_51D1,2015,N,wet,NOU,T1,51,D,1,Fabaceae,hymenaea,courbaril,15.724,60.88,1.235,NA,NA,NA,17.39698359,116.9280576,50.11236191,1.686996102,0.128768021,0.851343381,0.141853702,0.145893676,0.010839613,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_51D2,2015,N,wet,NOU,T1,51,D,2,Fabaceae,hymenaea,courbaril,33.009,89.891,1.235,NA,NA,NA,22.1623928,90.86833856,50.11236191,1.686996102,0.128768021,0.851343381,0.141853702,0.145893676,0.010839613,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_51D3,2015,N,wet,NOU,T1,51,D,3,Fabaceae,hymenaea,courbaril,18.758,75.687,1.235,NA,NA,NA,21.57417148,94.03738318,50.11236191,1.686996102,0.128768021,0.851343381,0.141853702,0.145893676,0.010839613,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_51T1,2015,N,wet,NOU,T1,51,T,1,Fabaceae,hymenaea,courbaril,24.881,86.304,0.98,NA,NA,NA,18.35857622,80.62686567,50.17513275,1.627637029,0.104371316,0.590225933,0.178524067,0.148032908,0.01362721,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_51T2,2015,N,wet,NOU,T1,51,T,2,Fabaceae,hymenaea,courbaril,14.613,61.666,0.98,NA,NA,NA,22.1623928,78.74396135,50.17513275,1.627637029,0.104371316,0.590225933,0.178524067,0.148032908,0.01362721,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T1_51T3,2015,N,wet,NOU,T1,51,T,3,Fabaceae,hymenaea,courbaril,NA,NA,NA,NA,NA,NA,16.48575763,79.60679612,50.17513275,1.627637029,0.104371316,0.590225933,0.178524067,0.148032908,0.01362721,< 0,,,,,,,,,,,,,,
2015_dry_NOU-T1_51D1,2015,N,dry,NOU,T1,51,D,1,Fabaceae,hymenaea,courbaril,8.759,38.096,1.309,NA,NA,NA,25.1,87.53894081,48.88459778,1.119325876,0.053643725,0.605668016,0.135784413,0.119696356,0.01417004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38,
2015_dry_NOU-T1_51D2,2015,N,dry,NOU,T1,51,D,2,Fabaceae,hymenaea,courbaril,14.533,64.068,1.309,14.433,63.943,4.524,19.6,94.44444444,48.63978577,1.210682034,0.055690073,0.636077482,0.190139225,0.130823245,0.017687651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38,
2015_dry_NOU-T1_51T1,2015,N,dry,NOU,T1,51,T,1,Fabaceae,hymenaea,courbaril,33.757,75.707,0.432,33.175,81.189,5.814,27.4,68.83116883,49.59953308,1.192287326,0.055717407,0.380680991,0.203262017,0.099204297,0.019888929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,45,
2019_wet_NOU-S3_75T2,2019,P,wet,NOU,S3,75,T,2,Myrtaceae,Eugenia,cucullata,NA,NA,NA,NA,NA,NA,91.2,55.19559229,50.47986603,0.883684099,0.021908194,0.496119929,0.794156706,0.280049869,0.001445023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,19,
2019_wet_NOU-S3_75T1,2019,P,wet,NOU,S3,75,T,1,Myrtaceae,Eugenia,cucullata,17.907,53.409,1.129,NA,NA,NA,24.93333333,52.70921986,50.80262756,0.65625,0.025329815,0.863920014,0.367490018,0.194096797,0.001390133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,19,
2019_wet_NOU-S3_75T3,2019,P,wet,NOU,S3,75,T,3,Myrtaceae,Eugenia,cucullata,11.69,35.954,1.129,11.7,36.044,3.003,30.03333333,58.51149425,50.44656754,0.7238428,0.031610637,1.023110531,0.357808933,0.163335105,0.000727563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,19,
2019_wet_NOU-S3_75D1,2019,P,wet,NOU,S3,75,D,1,Myrtaceae,Eugenia,cucullata,20.376,45.081,0.98,NA,NA,NA,68.33333333,52.30660377,49.89918137,1.140941024,0.031770833,0.509363778,0.969804925,0.255670592,0.00193524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,
2019_wet_NOU-S3_75D2,2019,P,wet,NOU,S3,75,D,2,Myrtaceae,Eugenia,cucullata,14.249,37.057,0.98,NA,NA,NA,56.43333333,53.88857939,50.06209564,1.035341382,0.031490553,0.549821629,0.946202481,0.285655448,0.00161467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,
2019_wet_NOU-S3_75D3,2019,P,wet,NOU,S3,75,D,3,Myrtaceae,Eugenia,cucullata,6.238,19.625,0.98,6.253,19.719,1.639,49.2,61.71042471,49.51382065,1.060545683,0.03250774,0.800879202,0.651903138,0.231258219,0.002308793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,
2019_wet_NOU-S3_75D4,2019,P,wet,NOU,S3,75,D,4,Myrtaceae,Eugenia,cucullata,15.459,34.666,0.98,NA,NA,NA,65,61.22331155,49.721035,0.940853655,0.03030303,0.722898549,0.802732434,0.23783007,0.001315918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,
2019_wet_NOU-S3_58T1,2019,P,wet,NOU,S3,58,T,1,Myrtaceae,Eugenia,cucullata,19.607,46.325,0.903,NA,NA,NA,17.53333333,60.8556567,50.35788345,0.692686856,0.057811852,0.975197022,0.330335171,0.095868368,0.000834505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,19,
2019_wet_NOU-S3_58T2,2019,P,wet,NOU,S3,58,T,2,Myrtaceae,Eugenia,cucullata,12.558,44.664,0.903,NA,NA,NA,89.46666667,51.35584416,49.85224915,0.853452325,0.038230419,0.445503621,1.599220636,0.226943566,0.00201775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,19,
2019_wet_NOU-S3_58T3,2019,P,wet,NOU,S3,58,T,3,Myrtaceae,Eugenia,cucullata,NA,NA,NA,NA,NA,NA,70.36666667,55.02971311,49.5681839,0.941441178,0.032415476,0.586021942,0.828300607,0.254382876,0.001237321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,19,
2019_wet_NOU-S3_58D1,2019,P,wet,NOU,S3,58,D,1,Myrtaceae,Eugenia,cucullata,6.719,25.446,0.728,NA,NA,NA,57.2,64.71535581,49.09505081,1.001351833,0.028282828,0.24747639,1.253245719,0.318984182,0.002351957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,
2019_wet_NOU-S3_58D2,2019,P,wet,NOU,S3,58,D,2,Myrtaceae,Eugenia,cucullata,10.959,31.628,0.728,NA,NA,NA,17.4,71.01915709,49.49465179,0.788669348,0.055876909,0.967151321,0.711747062,0.158534028,0.000909979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,
2019_wet_NOU-S3_58D3,2019,P,wet,NOU,S3,58,D,3,Myrtaceae,Eugenia,cucullata,11.244,31.856,0.728,NA,NA,NA,81.1,235.2,49.46669769,0.85814625,0.038213315,0.29493027,1.430577293,0.349218404,0.003521862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,
2015_wet_NOU-S3_58D1,2015,P,wet,NOU,S3,58,D,1,Myrtaceae,Eugenia,cucullata,12.478,29.081,0.849,NA,NA,NA,67.13307437,64.71237195,47.54072952,1.168183208,0.037067545,0.748072488,1.191724053,0.251266063,0.001771829,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_58D2,2015,P,wet,NOU,S3,58,D,2,Myrtaceae,Eugenia,cucullata,NA,NA,NA,NA,NA,NA,52.1339743,60.65360641,48.07967758,1.217904329,0.036728697,0.853623898,1.195766405,0.227788932,0.001760529,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_58D3,2015,P,wet,NOU,S3,58,D,3,Myrtaceae,Eugenia,cucullata,9.534,31.911,0.849,NA,NA,NA,35.5818912,67.37375415,NA,NA,NA,NA,NA,NA,NA,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_58DX,2015,P,wet,NOU,S3,58,D,X,Myrtaceae,Eugenia,cucullata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,
2015_wet_NOU-S3_58T1,2015,P,wet,NOU,S3,58,T,1,Myrtaceae,Eugenia,cucullata,17.904,51.703,1.021,17.84,52.381,4.363,94.72678817,50.7639576,48.77060699,1.157031536,0.038961039,0.443606394,1.141985514,0.221650849,0.001833167,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_58T2,2015,P,wet,NOU,S3,58,T,2,Myrtaceae,Eugenia,cucullata,11.952,38.903,1.021,NA,NA,NA,120.6744995,53.36778116,48.77271652,1.234147191,0.036841249,0.721990891,1.039974789,0.235781555,0.002776513,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_58T3,2015,P,wet,NOU,S3,58,T,3,Myrtaceae,Eugenia,cucullata,8.736,27.19,1.021,8.657,27.173,2.361,68.96346242,65.814,49.19620514,1.202646494,0.035731301,1.057717961,0.794131729,0.202449976,0.001829443,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_75D1,2015,P,wet,NOU,S3,75,D,1,Myrtaceae,Eugenia,cucullata,13.866,31.3,0.812,13.883,32.149,2.517,106.0570158,54.57638238,49.10098267,1.174491763,0.030701754,0.596783626,0.95626462,0.217980019,0.001705653,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_75D2,2015,P,wet,NOU,S3,75,D,2,Myrtaceae,Eugenia,cucullata,13.641,24.308,0.812,14.205,24.09,1.966,43.65321066,65.08427544,48.67582321,1.180439949,0.033990148,1.138226601,0.666628079,0.158199507,0.001029557,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_75D3,2015,P,wet,NOU,S3,75,D,3,Myrtaceae,Eugenia,cucullata,NA,NA,0.812,NA,NA,NA,34.63749737,68.59369676,48.45730972,1.046151519,0.027888446,1.206972112,0.915465637,0.193199701,0.000913845,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_75T1,2015,P,wet,NOU,S3,75,T,1,Myrtaceae,Eugenia,cucullata,9.516,36.087,1.071,NA,NA,NA,42.26658555,35.43830128,49.21998215,0.9914307,0.021242919,0.223475508,1.04477924,0.233544652,0.001531989,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_75T2,2015,P,wet,NOU,S3,75,T,2,Myrtaceae,Eugenia,cucullata,12.792,45.855,1.071,NA,NA,NA,69.70951584,38.67307692,49.29576874,1.036201358,0.025769854,0.292025932,0.949961912,0.190378444,0.001025932,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_75T3,2015,P,wet,NOU,S3,75,T,3,Myrtaceae,Eugenia,cucullata,16.598,39.198,1.071,NA,NA,NA,49.93773025,42.08819346,49.254776,0.967432916,0.031670914,0.674426647,0.695807244,0.20738715,0.00119039,< 0,,,,,,,,,,,,,,
2015_dry_NOU-S3_58D2,2015,P,dry,NOU,S3,58,D,2,Myrtaceae,Eugenia,cucullata,11.076,40.938,0.348,NA,NA,NA,58.4,51.43769968,48.46643448,0.933375537,0.035226516,0.579563624,0.879266322,0.131317455,0.001261659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,
2015_dry_NOU-S3_58T1,2015,P,dry,NOU,S3,58,T,1,Myrtaceae,Eugenia,cucullata,18.401,49.851,0.802,18.04,51.668,4.004,72.9,49.05913978,48.97537231,1.060501456,0.035525008,0.417058629,1.629283703,0.220384233,0.00223584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,21,
2015_dry_NOU-S3_58T2,2015,P,dry,NOU,S3,58,T,2,Myrtaceae,Eugenia,cucullata,13.419,26.064,0.802,13.611,26.116,2.305,78.2,46.4208243,48.33613968,1.09796524,0.038372093,0.401860465,1.73357392,0.242795681,0.002272425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,21,
2019_wet_NOU-S1_100D3,2019,N,wet,NOU,S1,100,D,3,Burseraceae,Protium,decandrum,20.057,30.151,0.796,18.746,35.432,2.267,61.4,121.9921671,46.72587585,1.439061642,0.053257687,0.71169449,0.283439223,0.13983943,0.000959893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,
2019_wet_NOU-S1_100D2,2019,N,wet,NOU,S1,100,D,2,Burseraceae,Protium,decandrum,14.05,29.082,0.796,14.249,30.99,2.235,61.76666667,118.1353712,47.41841125,1.377675056,0.052054024,0.747369245,0.310455485,0.147484307,0.001001309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,
2019_wet_NOU-S1_100D1,2019,N,wet,NOU,S1,100,D,1,Burseraceae,Protium,decandrum,21.369,38.298,0.796,21.293,45.462,2.786,68.8,102.5175781,46.71632767,1.297717333,0.050521251,0.647556679,0.300685846,0.140608606,0.000859736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,
2019_wet_NOU-S1_100T3,2019,N,wet,NOU,S1,100,T,3,Burseraceae,Protium,decandrum,17.791,44.809,0.786,17.654,45.069,3.775,94.3,100.0240964,47.03733826,1.587777972,0.057931894,0.527222582,0.370263055,0.154032655,0.001093036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,
2019_wet_NOU-S1_100T2,2019,N,wet,NOU,S1,100,T,2,Burseraceae,Protium,decandrum,25.771,44.633,0.786,25.017,50.229,3.568,87.6,104.6919192,47.73279953,1.473128676,0.05719112,0.531990668,0.353833543,0.172776353,0.001031264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,
2019_wet_NOU-S1_100T1,2019,N,wet,NOU,S1,100,T,1,Burseraceae,Protium,decandrum,25.504,48.681,0.786,24.856,56.815,3.924,93.53333333,98.85217391,47.39914322,1.499077439,0.05952381,0.53019317,0.413343407,0.177495522,0.001209295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,
2015_wet_NOU-S1_100D1,2015,N,wet,NOU,S1,100,D,1,Burseraceae,Protium,decandrum,16.947,31.17,0.98,16.796,34.459,2.393,74.35841402,108.5910853,46.8576622,1.516158819,0.059547244,0.670300197,0.553174213,0.128855807,0.001422244,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S1_100D2,2015,N,wet,NOU,S1,100,D,2,Burseraceae,Protium,decandrum,13.857,32.709,0.98,13.991,32.609,2.629,70.84375613,116.7560976,46.8576622,1.516158819,0.059547244,0.670300197,0.553174213,0.128855807,0.001422244,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S1_100D3,2015,N,wet,NOU,S1,100,D,3,Burseraceae,Protium,decandrum,17.316,30.075,0.98,16.913,33.118,2.332,71.22592264,120.8346457,46.8576622,1.516158819,0.059547244,0.670300197,0.553174213,0.128855807,0.001422244,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S1_100T1,2015,N,wet,NOU,S1,100,T,1,Burseraceae,Protium,decandrum,23.862,42.171,1.062,24.146,47.578,3.22,67.85932648,98.9112426,47.63120651,1.388126373,0.055948078,0.58710976,0.452045679,0.156203582,0.00098094,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S1_100T2,2015,N,wet,NOU,S1,100,T,2,Burseraceae,Protium,decandrum,28.817,45.694,1.062,28.082,53.442,3.813,70.84375613,92.38209607,47.63120651,1.388126373,0.055948078,0.58710976,0.452045679,0.156203582,0.00098094,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S1_100T3,2015,N,wet,NOU,S1,100,T,3,Burseraceae,Protium,decandrum,8.282,29.073,1.062,8.39,29.177,2.602,67.49522362,93.87553648,47.63120651,1.388126373,0.055948078,0.58710976,0.452045679,0.156203582,0.00098094,< 0,,,,,,,,,,,,,,
2015_dry_NOU-S1_100D2,2015,N,dry,NOU,S1,100,D,2,Burseraceae,Protium,decandrum,12.78,29.105,0.693,NA,NA,NA,87.4,105.1107325,48.58937836,1.755205989,0.048707753,0.75140159,0.293103877,0.100248509,0.000951789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,
2015_dry_NOU-S1_100D3,2015,N,dry,NOU,S1,100,D,3,Burseraceae,Protium,decandrum,13.181,32.131,0.693,13.099,33.25,2.515,81.8,105.0096339,45.1861496,1.392105579,0.053341052,0.635289448,0.485391168,0.113901753,0.001255375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,
2015_dry_NOU-S1_100T1,2015,N,dry,NOU,S1,100,T,1,Burseraceae,Protium,decandrum,15.988,42.204,0.578,NA,NA,NA,36.8,110.1449275,45.2338829,1.237349749,0.077332242,1.018674304,0.221624386,0.148486088,0.00101473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,
2015_dry_NOU-S1_100T2,2015,N,dry,NOU,S1,100,T,2,Burseraceae,Protium,decandrum,17.304,45.494,0.578,16.842,46.581,3.857,73.2,119.2528736,45.15263367,1.301044106,0.049239614,0.502032641,0.451905601,0.13567322,0.001338093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,
2015_dry_NOU-S1_100T3,2015,N,dry,NOU,S1,100,T,3,Burseraceae,Protium,decandrum,15.27,41.633,0.578,NA,NA,NA,83.7,115.4471545,45.35277557,1.289555192,0.046522556,0.539842105,0.406705827,0.135676692,0.001167293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,
2015_wet_NOU-B2_83D1,2015,NP,wet,NOU,B2,83,D,1,Lecythidaceae,Eschweilera,decolorans,10.813,22.332,0.597,NA,NA,NA,49.40328076,107.8047673,49.26509857,1.897288561,0.050648703,0.533495509,0.386222555,0.15627495,0.026531936,0.501057855,1979.821308,< 1,65.97984215,< 0,,,,,,,,,,
2015_wet_NOU-B2_83D2,2015,NP,wet,NOU,B2,83,D,2,Lecythidaceae,Eschweilera,decolorans,11.356,23.667,0.597,11.338,23.776,1.884,63.27541305,110.010574,49.64670944,1.819514632,0.052744003,0.741681729,0.309804469,0.137836839,0.024116826,0.519253558,1392.233797,< 1,60.44541678,< 0,,,,,,,,,,
2015_wet_NOU-B2_83D3,2015,NP,wet,NOU,B2,83,D,3,Lecythidaceae,Eschweilera,decolorans,6.971,22.934,0.597,NA,NA,NA,30.11600729,113.8060708,NA,NA,NA,NA,NA,NA,NA,0.519253558,1392.233797,< 1,60.44541678,< 0,,,,,,,,,,
2015_wet_NOU-B2_83T1,2015,NP,wet,NOU,B2,83,T,1,Lecythidaceae,Eschweilera,decolorans,17.65,39.274,0.448,NA,NA,NA,64.65185735,77.96933333,50.67992783,1.792476773,0.043737575,0.361394135,0.260432406,0.139425944,0.035472167,0.432809478,886.71026,< 1,56.74961678,< 0,,,,,,,,,,
2015_wet_NOU-B2_83T2,2015,NP,wet,NOU,B2,83,T,2,Lecythidaceae,Eschweilera,decolorans,20.977,49.511,0.448,NA,NA,NA,42.72382957,72.14641288,50.06435776,1.659915209,0.047962227,0.572378231,0.233941352,0.131026342,0.035223658,< 0,,,,,,,,,,,,,,
2015_wet_NOU-B2_83T3,2015,NP,wet,NOU,B2,83,T,3,Lecythidaceae,Eschweilera,decolorans,15.204,42.8,0.448,15.243,42.98,3.787,32.64712622,74.42173913,NA,NA,NA,NA,NA,NA,NA,< 0,,,,,,,,,,,,,,
2015_dry_NOU-B2_83D1,2015,NP,dry,NOU,B2,83,D,1,Lecythidaceae,Eschweilera,decolorans,16.273,26.453,0.952,NA,NA,NA,46.6,122.3484848,48.82089615,1.840521216,0.045950156,0.572157321,0.257562305,0.158089304,0.017819315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,
2015_dry_NOU-B2_83D2,2015,NP,dry,NOU,B2,83,D,2,Lecythidaceae,Eschweilera,decolorans,26.021,24.336,0.952,NA,NA,NA,45.1,132.8165375,48.4637413,1.910321116,0.044220056,0.525748607,0.353701253,0.211789694,0.022517409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,
2015_dry_NOU-B2_83D3,2015,NP,dry,NOU,B2,83,D,3,Lecythidaceae,Eschweilera,decolorans,16.005,29.043,0.952,NA,NA,NA,49.6,119.266055,49.74890137,1.91850996,0.045233463,0.560542315,0.252390564,0.147655642,0.019856518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,
2015_dry_NOU-B2_83T1,2015,NP,dry,NOU,B2,83,T,1,Lecythidaceae,Eschweilera,decolorans,14.233,32.672,0.517,NA,NA,NA,47.8,85.74660633,50.033638,1.760607243,0.058,0.6997375,0.2282075,0.182515,0.03596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,
2015_dry_NOU-B2_83T2,2015,NP,dry,NOU,B2,83,T,2,Lecythidaceae,Eschweilera,decolorans,9.093,29.188,0.517,8.962,29.476,2.361,44.3,90.625,49.67378616,1.539697289,0.058,0.6997375,0.2282075,0.182515,0.03596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,
2015_dry_NOU-B2_83T3,2015,NP,dry,NOU,B2,83,T,3,Lecythidaceae,Eschweilera,decolorans,12.857,33.587,0.517,NA,NA,NA,50.9,78.90625,49.99854279,1.588268042,0.052683897,0.634679423,0.220236083,0.171560636,0.038752485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,
2019_wet_NOU-S4_70T1,2019,C,wet,NOU,S4,70,T,1,Rubiaceae,Capirona,decorticans,16.237,35.232,0.625,NA,NA,NA,NA,138.1277081,46.14578247,2.435380459,0.052910053,1.972980758,0.425615025,0.321591328,0.004853895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,26,
2019_wet_NOU-S4_70T2,2019,C,wet,NOU,S4,70,T,2,Rubiaceae,Capirona,decorticans,19.981,44.59,0.625,19.854,44.746,3.843,NA,115.7045666,46.35466766,2.531734943,0.05514316,1.570698933,0.477332282,0.312777345,0.006488166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,26,
2019_wet_NOU-S4_70T3,2019,C,wet,NOU,S4,70,T,3,Rubiaceae,Capirona,decorticans,19.35,39.691,0.625,NA,NA,NA,NA,132.312199,47.67287827,2.557074547,0.051185345,1.742465251,0.430507549,0.319569225,0.004761249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,26,
2019_wet_NOU-S4_70D1,2019,C,wet,NOU,S4,70,D,1,Rubiaceae,Capirona,decorticans,15.925,37.057,0.692,NA,NA,NA,NA,144.5349153,45.47844315,3.119979143,0.048891353,1.772197729,0.760507141,0.322540996,0.004682584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,
2019_wet_NOU-S4_70D2,2019,C,wet,NOU,S4,70,D,2,Rubiaceae,Capirona,decorticans,15.816,33.428,0.692,15.662,35.583,2.524,NA,139.9831871,45.27171326,2.765410185,0.048432251,1.915927611,0.580870694,0.285254603,0.003626013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,
2019_wet_NOU-S4_70D3,2019,C,wet,NOU,S4,70,D,3,Rubiaceae,Capirona,decorticans,16.637,39.059,0.692,NA,NA,NA,NA,134.6899152,45.35138321,2.930455685,0.050229621,1.855357034,0.656560273,0.318151998,0.005866753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,
2015_wet_NOU-S4_70D1,2015,C,wet,NOU,S4,70,D,1,Rubiaceae,Capirona,decorticans,NA,NA,NA,NA,NA,NA,41.8142351,120.6311914,46.44460678,2.836156845,0.061007101,1.56977082,0.679916882,0.304742576,0.006543738,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S4_70D2,2015,C,wet,NOU,S4,70,D,2,Rubiaceae,Capirona,decorticans,NA,NA,NA,NA,NA,NA,44.36349001,123.7770301,47.11393356,2.850174189,0.059191056,1.692666886,0.472174449,0.303548997,0.007339691,< 0,,,,,,,,,,,,,,
