uniquefield,Location,Paired_Spectra,Plant,Plot,Rep,Species,Treatment,Plant_Age,Days_Into_Treatment,Measurement_Date,Instrument,Pre_or_Post_Treatment
2018-06-28_81,glasshouse,leaf,81,NA,NA,POCA19,watered,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_82,glasshouse,leaf,82,NA,NA,POCA19,watered,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_83,glasshouse,leaf,83,NA,NA,POCA19,droughted,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_84,glasshouse,leaf,84,NA,NA,POCA19,droughted,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_85,glasshouse,leaf,85,NA,NA,POCA19,watered,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_86,glasshouse,leaf,86,NA,NA,POCA19,droughted,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_87,glasshouse,leaf,87,NA,NA,POCA19,droughted,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_88,glasshouse,leaf,88,NA,NA,POCA19,watered,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_89,glasshouse,leaf,89,NA,NA,POCA19,droughted,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_90,glasshouse,leaf,90,NA,NA,POCA19,watered,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_91,glasshouse,leaf,91,NA,NA,POCA19,droughted,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_92,glasshouse,leaf,92,NA,NA,POCA19,watered,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_93,glasshouse,leaf,93,NA,NA,POCA19,watered,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_94,glasshouse,leaf,94,NA,NA,POCA19,droughted,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_95,glasshouse,leaf,95,NA,NA,POCA19,droughted,100,15,6/28/18,SE_PSR_Plus,post
2018-06-28_96,glasshouse,leaf,96,NA,NA,POCA19,watered,100,15,6/28/18,SE_PSR_Plus,post
2018-06-29_121,glasshouse,leaf,121,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_125,glasshouse,leaf,125,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_127,glasshouse,leaf,127,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_128,glasshouse,leaf,128,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_129,glasshouse,leaf,129,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_130,glasshouse,leaf,130,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_131,glasshouse,leaf,131,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_133,glasshouse,leaf,133,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_134,glasshouse,leaf,134,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_138,glasshouse,leaf,138,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_140,glasshouse,leaf,140,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_141,glasshouse,leaf,141,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_143,glasshouse,leaf,143,NA,NA,CUPE,watered,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_144,glasshouse,leaf,144,NA,NA,CUPE,droughted,22,0,6/29/18,SE_PSR_Plus,pre
2018-06-29_81,glasshouse,leaf,81,NA,NA,POCA19,watered,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_82,glasshouse,leaf,82,NA,NA,POCA19,watered,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_83,glasshouse,leaf,83,NA,NA,POCA19,droughted,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_84,glasshouse,leaf,84,NA,NA,POCA19,droughted,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_85,glasshouse,leaf,85,NA,NA,POCA19,watered,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_86,glasshouse,leaf,86,NA,NA,POCA19,droughted,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_87,glasshouse,leaf,87,NA,NA,POCA19,droughted,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_88,glasshouse,leaf,88,NA,NA,POCA19,watered,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_89,glasshouse,leaf,89,NA,NA,POCA19,droughted,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_90,glasshouse,leaf,90,NA,NA,POCA19,watered,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_91,glasshouse,leaf,91,NA,NA,POCA19,droughted,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_92,glasshouse,leaf,92,NA,NA,POCA19,watered,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_93,glasshouse,leaf,93,NA,NA,POCA19,watered,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_94,glasshouse,leaf,94,NA,NA,POCA19,droughted,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_95,glasshouse,leaf,95,NA,NA,POCA19,droughted,101,16,6/29/18,SE_PSR_Plus,post
2018-06-29_96,glasshouse,leaf,96,NA,NA,POCA19,watered,101,16,6/29/18,SE_PSR_Plus,post
2018-07-02_121,glasshouse,leaf,121,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_125,glasshouse,leaf,125,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_127,glasshouse,leaf,127,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_128,glasshouse,leaf,128,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_129,glasshouse,leaf,129,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_130,glasshouse,leaf,130,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_131,glasshouse,leaf,131,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_133,glasshouse,leaf,133,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_134,glasshouse,leaf,134,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_138,glasshouse,leaf,138,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_140,glasshouse,leaf,140,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_141,glasshouse,leaf,141,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_143,glasshouse,leaf,143,NA,NA,CUPE,watered,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_144,glasshouse,leaf,144,NA,NA,CUPE,droughted,25,0,7/2/18,SE_PSR_Plus,pre
2018-07-02_81,glasshouse,leaf,81,NA,NA,POCA19,watered,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_82,glasshouse,leaf,82,NA,NA,POCA19,watered,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_83,glasshouse,leaf,83,NA,NA,POCA19,droughted,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_84,glasshouse,leaf,84,NA,NA,POCA19,droughted,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_85,glasshouse,leaf,85,NA,NA,POCA19,watered,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_86,glasshouse,leaf,86,NA,NA,POCA19,droughted,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_87,glasshouse,leaf,87,NA,NA,POCA19,droughted,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_88,glasshouse,leaf,88,NA,NA,POCA19,watered,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_89,glasshouse,leaf,89,NA,NA,POCA19,droughted,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_90,glasshouse,leaf,90,NA,NA,POCA19,watered,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_91,glasshouse,leaf,91,NA,NA,POCA19,droughted,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_92,glasshouse,leaf,92,NA,NA,POCA19,watered,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_93,glasshouse,leaf,93,NA,NA,POCA19,watered,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_94,glasshouse,leaf,94,NA,NA,POCA19,droughted,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_95,glasshouse,leaf,95,NA,NA,POCA19,droughted,104,19,7/2/18,SE_PSR_Plus,post
2018-07-02_96,glasshouse,leaf,96,NA,NA,POCA19,watered,104,19,7/2/18,SE_PSR_Plus,post
2018-07-03_121,glasshouse,leaf,121,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_125,glasshouse,leaf,125,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_127,glasshouse,leaf,127,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_128,glasshouse,leaf,128,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_129,glasshouse,leaf,129,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_130,glasshouse,leaf,130,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_131,glasshouse,leaf,131,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_133,glasshouse,leaf,133,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_134,glasshouse,leaf,134,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_138,glasshouse,leaf,138,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_140,glasshouse,leaf,140,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_141,glasshouse,leaf,141,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_143,glasshouse,leaf,143,NA,NA,CUPE,watered,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_144,glasshouse,leaf,144,NA,NA,CUPE,droughted,26,0,7/3/18,SE_PSR_Plus,pre
2018-07-03_81,glasshouse,leaf,81,NA,NA,POCA19,watered,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_82,glasshouse,leaf,82,NA,NA,POCA19,watered,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_83,glasshouse,leaf,83,NA,NA,POCA19,droughted,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_84,glasshouse,leaf,84,NA,NA,POCA19,droughted,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_85,glasshouse,leaf,85,NA,NA,POCA19,watered,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_86,glasshouse,leaf,86,NA,NA,POCA19,droughted,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_87,glasshouse,leaf,87,NA,NA,POCA19,droughted,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_88,glasshouse,leaf,88,NA,NA,POCA19,watered,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_89,glasshouse,leaf,89,NA,NA,POCA19,droughted,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_90,glasshouse,leaf,90,NA,NA,POCA19,watered,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_91,glasshouse,leaf,91,NA,NA,POCA19,droughted,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_92,glasshouse,leaf,92,NA,NA,POCA19,watered,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_93,glasshouse,leaf,93,NA,NA,POCA19,watered,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_94,glasshouse,leaf,94,NA,NA,POCA19,droughted,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_95,glasshouse,leaf,95,NA,NA,POCA19,droughted,105,20,7/3/18,SE_PSR_Plus,post
2018-07-03_96,glasshouse,leaf,96,NA,NA,POCA19,watered,105,20,7/3/18,SE_PSR_Plus,post
2018-07-05_121,glasshouse,leaf,121,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_125,glasshouse,leaf,125,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_127,glasshouse,leaf,127,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_128,glasshouse,leaf,128,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_129,glasshouse,leaf,129,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_130,glasshouse,leaf,130,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_131,glasshouse,leaf,131,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_133,glasshouse,leaf,133,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_134,glasshouse,leaf,134,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_138,glasshouse,leaf,138,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_140,glasshouse,leaf,140,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_141,glasshouse,leaf,141,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_143,glasshouse,leaf,143,NA,NA,CUPE,watered,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_144,glasshouse,leaf,144,NA,NA,CUPE,droughted,28,0,7/5/18,SE_PSR_Plus,pre
2018-07-05_81,glasshouse,leaf,81,NA,NA,POCA19,watered,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_82,glasshouse,leaf,82,NA,NA,POCA19,watered,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_83,glasshouse,leaf,83,NA,NA,POCA19,droughted,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_84,glasshouse,leaf,84,NA,NA,POCA19,droughted,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_85,glasshouse,leaf,85,NA,NA,POCA19,watered,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_86,glasshouse,leaf,86,NA,NA,POCA19,droughted,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_87,glasshouse,leaf,87,NA,NA,POCA19,droughted,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_88,glasshouse,leaf,88,NA,NA,POCA19,watered,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_89,glasshouse,leaf,89,NA,NA,POCA19,droughted,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_90,glasshouse,leaf,90,NA,NA,POCA19,watered,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_91,glasshouse,leaf,91,NA,NA,POCA19,droughted,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_92,glasshouse,leaf,92,NA,NA,POCA19,watered,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_93,glasshouse,leaf,93,NA,NA,POCA19,watered,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_94,glasshouse,leaf,94,NA,NA,POCA19,droughted,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_95,glasshouse,leaf,95,NA,NA,POCA19,droughted,107,22,7/5/18,SE_PSR_Plus,post
2018-07-05_96,glasshouse,leaf,96,NA,NA,POCA19,watered,107,22,7/5/18,SE_PSR_Plus,post
2018-07-09_121,glasshouse,leaf,121,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_125,glasshouse,leaf,125,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_127,glasshouse,leaf,127,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_128,glasshouse,leaf,128,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_129,glasshouse,leaf,129,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_130,glasshouse,leaf,130,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_131,glasshouse,leaf,131,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_133,glasshouse,leaf,133,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_134,glasshouse,leaf,134,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_138,glasshouse,leaf,138,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_140,glasshouse,leaf,140,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_141,glasshouse,leaf,141,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_142,glasshouse,leaf,142,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_143,glasshouse,leaf,143,NA,NA,CUPE,watered,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_144,glasshouse,leaf,144,NA,NA,CUPE,droughted,32,3,7/9/18,SE_PSR_Plus,post
2018-07-09_81,glasshouse,leaf,81,NA,NA,POCA19,watered,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_82,glasshouse,leaf,82,NA,NA,POCA19,watered,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_83,glasshouse,leaf,83,NA,NA,POCA19,droughted,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_84,glasshouse,leaf,84,NA,NA,POCA19,droughted,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_86,glasshouse,leaf,86,NA,NA,POCA19,droughted,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_87,glasshouse,leaf,87,NA,NA,POCA19,droughted,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_88,glasshouse,leaf,88,NA,NA,POCA19,watered,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_89,glasshouse,leaf,89,NA,NA,POCA19,droughted,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_90,glasshouse,leaf,90,NA,NA,POCA19,watered,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_91,glasshouse,leaf,91,NA,NA,POCA19,droughted,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_92,glasshouse,leaf,92,NA,NA,POCA19,watered,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_93,glasshouse,leaf,93,NA,NA,POCA19,watered,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_94,glasshouse,leaf,94,NA,NA,POCA19,droughted,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_95,glasshouse,leaf,95,NA,NA,POCA19,droughted,111,26,7/9/18,SE_PSR_Plus,post
2018-07-09_96,glasshouse,leaf,96,NA,NA,POCA19,watered,111,26,7/9/18,SE_PSR_Plus,post
2018-07-10_121,glasshouse,leaf,121,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_122,glasshouse,leaf,122,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_123,glasshouse,leaf,123,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_124,glasshouse,leaf,124,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_125,glasshouse,leaf,125,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_126,glasshouse,leaf,126,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_127,glasshouse,leaf,127,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_128,glasshouse,leaf,128,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_129,glasshouse,leaf,129,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_130,glasshouse,leaf,130,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_131,glasshouse,leaf,131,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_132,glasshouse,leaf,132,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_133,glasshouse,leaf,133,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_134,glasshouse,leaf,134,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_135,glasshouse,leaf,135,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_136,glasshouse,leaf,136,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_137,glasshouse,leaf,137,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_138,glasshouse,leaf,138,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_139,glasshouse,leaf,139,NA,NA,CUPE,droughted,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_140,glasshouse,leaf,140,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
2018-07-10_141,glasshouse,leaf,141,NA,NA,CUPE,watered,33,4,7/10/18,SE_PSR_Plus,post
